# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7726] SIOUX-RAPIDS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia7726
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  53 -24  53 -22  70 -22  83  16  92  24  90  38  98  44 104  46  94  38  90  26  81  17  68  -6
  2  52 -15  53 -27  68 -12  83  13  89  24  90  39  95  49 100  50  94  44  93  23  74   6  60 -12
  3  44 -24  50 -23  66  -5  85   3  89  23  96  34  99  45 102  48  93  31  91  27  74   3  64 -13
  4  50 -22  51 -19  71 -12  78  11  92  25  95  37  98  47  99  44  93  36  85  24  75  -7  55  -7
  5  54 -21  58 -20  72 -22  87  14  88  25  98  42  98  41  96  44  94  35  95  23  72   4  62  -4
  6  44 -22  54 -20  73 -12  90   9  86  26  97  41  97  50  99  46 101  38  92  24  71   3  60 -16
  7  57 -19  63 -17  77  -9  85  11  89  28  97  41  96  47  97  44  98  33  89  22  77  -8  58 -21
  8  58 -17  55 -20  66 -11  85  10  88  29 105  39 100  49  96  45  95  36  85  16  80  -2  55 -18
  9  53 -25  58 -32  62  -8  75  11  91  24  95  43  96  49  96  45  99  37  81  22  71   9  54 -25
 10  51 -27  59 -22  74  -6  86  14  91  28  95  42 102  47  94  46  91  39  84  25  70  -1  54 -16
 11  48 -27  59 -24  64  -7  85  18  87  32  99  42 100  50  99  43  90  33  87  18  69 -11  57 -11
 12  53 -29  62 -23  69  -9  83  16  89  30 100  41  99  49 100  44  91  32  89  23  70  -1  58 -17
 13  56 -19  59 -12  70 -12  84  18  91  25 100  38 101  49 103  40  92  34  89  22  76  -7  52 -19
 14  55 -23  62 -11  66 -14  90  18  93  35  98  41  98  47  99  43  90  36  89  22  70 -17  55 -17
 15  56 -26  56 -13  73  -3  92  20  95  29  92  37  98  47 100  45 100  29  89  20  70   0  54 -17
 16  50 -24  54 -22  78  -2  88  22  91  33  98  43  96  44 100  46  97  34  82  23  74  -8  61 -15
 17  47 -24  64 -27  72  -4  86  20  93  32  94  42  99  51 102  48  97  33  85  14  70  -6  53 -14
 18  47 -27  67 -17  72   0  91  15  93  34 100  45  99  52  96  44  91  34  86  14  70   1  59 -25
 19  47 -32  61 -24  68   0  89  19  91  30  98  43  97  52 101  44  92  28  89  18  65   5  55 -24
 20  52 -24  57 -10  72   1  82  24  91  30 101  43  97  47  98  41  91  31  83  11  66   3  53 -24
 21  50 -32  63 -12  71  -6  89  23  92  33 100  42  98  45  99  44  90  27  82  23  66   0  52 -24
 22  51 -20  60 -12  77   2  92  23  92  29  93  40 100  50  96  47  87  27  81  17  67  -2  49 -26
 23  50 -22  64 -13  72  -3  94  23  92  28  92  45 102  51  98  45  86  26  82  20  58  -3  49 -30
 24  60 -19  62 -20  84  -5  87  18  90  36  97  46  95  51  96  46  85  29  80  20  60   0  45 -23
 25  66 -15  63  -9  71   1  89  25 102  38  99  43  97  51 100  40  91  30  80  20  71  -7  50 -22
 26  66 -19  63 -19  79 -11  88  30  91  36  99  45 104  49 104  44  94  25  84  19  67  -8  52 -23
 27  55 -19  60 -12  75   5  86  28  91  35  97  43 104  49 104  43  95  29  81  14  71  -4  54 -24
 28  46 -18  65 -25  79  -2  90  26  92  34  99  47 103  47 101  41  97  26  78  12  59 -14  57 -17
 29  49 -26  56  -9  83  -3  84  26  93  33  99  47 103  45  98  44  87  24  74  14  64  -7  52 -11
 30  52 -24 *** ***  85  -1  91  20  93  38  98  49 106  41  94  43  90  26  73  17  60  -7  54 -18
 31  51 -21 *** ***  82   9 *** ***  89  36 *** *** 107  46  95  36 *** ***  77  11 *** ***  54 -20
