# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8706] WATERLOO
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia8706   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   6     2 153           7    20 201           48
   1952   4    10 101          10     6 280          179
   1953   6    27 178          10    27 300          122
   1954   4     4  94          10    30 303          209
   1955   3    29  88          11     2 306          218
   1956   4    24 115          11    10 315          200
   1957   4    14 104          10    26 299          195
   1958   3    27  86          11     6 310          224
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    20 294          193
   1961   4    13 103          11     3 307          204
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10     9 283          183
   1965   4    19 109          11     8 312          203
   1966   3    28  87          10    25 298          211
   1967   4    23 113           9    29 272          159
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    22 295          205
   1970   4    10 100          10    16 289          189
   1971   4    14 104          11     3 307          203
   1972   4     8  99          10    18 292          193
   1973   4    13 103          11     4 308          205
   1974   4     8  98          10     2 275          177
   1975   4     4  94          10    19 292          198
   1976   3    22  82          10     8 282          200
   1977   4     6  96          10    16 289          193
   1978   3    27  86          10    28 301          215
   1979   4    10 100          11     7 311          211
   1980   3    26  86          10    12 286          200
   1981   4     6  96          10    22 295          199
   1982   4    21 111          10    22 295          184
   1983   4    19 109          11     5 309          200
   1984   3    31  91          10    23 297          206
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    10 283          189
   1988   4    19 110          10     5 279          169
   1989   4    13 103          10     4 277          174
   1990   4    18 108          10    19 292          184
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    30 303          208
   1994   4     7  97          11     1 305          208
   1995   4     4  94          10    22 295          201
   1996   4     9 100          10    31 305          205
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     4 308          225
   1999   3    26  85          10    18 291          206
   2000   4    12 103          10     8 282          179
   2001   4    18 108          10    17 290          182
   2002   4     6  96          10    16 289          193
   2003   4     9  99          10     1 274          175
   2004   4    13 104          10    17 291          187
             MEAN=100              MEAN=293     MEAN=193
