# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1635] CLINTON-1
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1635   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    26  85          11     1 305          220
   1952   3    27  87          10     6 280          193
   1953   3     9  68          11     6 310          242
   1954   4     4  94          11     2 306          212
   1955   3    29  88          11     3 307          219
   1956   3    31  91          11     9 314          223
   1957   4    14 104          11     9 313          209
   1958   3    22  81          11     7 311          230
   1959   4    13 103          11     6 310          207
   1960   4    10 101          10    24 298          197
   1961   4     3  93          11     8 312          219
   1962   4     3  93          10    26 299          206
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10    10 284          184
   1965   3    30  89          11    14 318          229
   1966   3    28  87          10    25 298          211
   1967   4    24 114          11     4 308          194
   1968   3    24  84          11     4 309          225
   1969   3    31  90          10    23 296          206
   1970   4     4  94          11    16 320          226
   1971   4     4  94          11     4 308          214
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    31  90          10     2 275          185
   1975   4     5  95          11    14 318          223
   1976   3    22  82          10    22 296          214
   1977   3    22  81          11    12 316          235
   1978   3    27  86          11    19 323          237
   1979   4     6  96          10    26 299          203
   1980   3    25  85          10    29 303          218
   1981   4     6  96          10    24 297          201
   1982   4    11 101          10    22 295          194
   1983   4    20 110          11     5 309          199
   1984   3    31  91          11     2 307          216
   1985   4     9  99          11    20 324          225
   1986   3    21  80          11    10 314          234
   1987   4     4  94          10    11 284          190
   1988   3    20  80          10    12 286          206
   1989   4    13 103          11     3 307          204
   1990   4    18 108          11     8 312          204
   1991   3    30  89          10    19 292          203
   1992   4     2  93          10    17 291          198
   1993   4     4  94          10    31 304          210
   1994   4     7  97          11    16 320          223
   1995   4     5  95          11     4 308          213
   1996   4     9 100          11     1 306          206
   1997   4    14 104          10    22 295          191
   1998   3    24  83          11    20 324          241
   1999   3    26  85          10    24 297          212
   2000   3    17  77          11    15 320          243
   2001   3    28  87          11    20 324          237
   2002   4     6  96          10    20 293          197
   2003   4    10 100          10     2 275          175
   2004   3    22  82          11    13 318          236
             MEAN= 92              MEAN=304     MEAN=212
