# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4038] IDA-GROVE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4038   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   5     6 126           9    28 271          145
   1952   4    16 107          10     4 278          171
   1953   5    13 133           9    22 265          132
   1954   5    11 131           9    22 265          134
   1955   5     8 128           9    11 254          126
   1956   5     4 125           9    30 274          149
   1957   5     6 126          10    10 283          157
   1958   5     8 128           9    28 271          143
   1959   5    15 135          10     9 282          147
   1960   5    12 133          10    16 290          157
   1961   5    26 146           9    15 258          112
   1962   5     2 122           9    20 263          141
   1963   5    23 143          10    28 301          158
   1964   4    22 113           9    27 271          158
   1965   4    28 118           9    24 267          149
   1966   5    10 130          10     1 274          144
   1967   5     9 129           9    28 271          142
   1968   5    12 133          10     4 278          145
   1969   5    12 132          10     8 281          149
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    10 283          160
   1972   4    25 116           9    30 274          158
   1973   4    28 118          10    29 302          184
   1974   4    24 114           9     3 246          132
   1975   4    20 110           9    25 268          158
   1976   5     8 129          10     6 280          151
   1977   4     8  98          10     3 276          178
   1978   5     3 123          10     7 280          157
   1979   5    12 132          10     5 278          146
   1980   5     9 130           9    26 270          140
   1981   5    19 139           9    17 260          121
   1982   4    27 117           9    21 264          147
   1983   5    15 135           9    21 264          129
   1984   5     9 130           9    15 259          129
   1985   4     9  99           9    24 267          168
   1986   4    22 112          10     6 279          167
   1987   4    11 101          10     3 276          175
   1988   4    27 118          10     4 278          160
   1989   5     7 127           9    23 266          139
   1990   5     1 121          10    10 283          162
   1991   4    23 113           9    19 262          149
   1992   4    28 119           9    28 272          153
   1993   4    21 111           9    27 270          159
   1994   5     2 122          10    25 298          176
   1995   4    27 117           9    22 265          148
   1996   5     2 123          10     3 277          154
   1997   5    16 136          10    14 287          151
   1998   4    17 107          11     3 307          200
   1999   4    19 109          10     2 275          166
   2000   4    22 113          10     6 280          167
   2001   4    24 114          10     6 279          165
   2002   5     2 122          10     7 280          158
   2003   4    10 100          10     1 274          174
   2004   5    14 135          10     2 276          141
             MEAN=122              MEAN=274     MEAN=152
