# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8568] VINTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia8568
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  37   2  40   2  42   4  43   4  36   7  39   8  35   8  42  11  40  11  46   6  45   3  41   2
  2  28   3  46   5  40   3  47   4  39   4  36   7  38   9  33  10  39   7  42   7  45   2  35   1
  3  38   3  32   2  30   4  37   4  38   8  38  10  34  10  38  11  40  11  44   3  39   4  30   5
  4  42   3  48   2  42   5  45   8  43   7  36   5  36   8  36   9  43  10  40   7  37   3  30   2
  5  36   3  40   2  34   4  53   5  44   8  39  11  37   9  37  10  41   9  45  11  34   5  31   4
  6  33   1  40   2  45   4  44  10  41   7  40  10  40   8  38   9  40  10  45   3  41   5  34   2
  7  37   3  36   6  44   5  44   7  37   4  43   8  36   7  37   9  41  10  42   4  44   6  37   3
  8  38   4  33   4  46   4  40   3  40   5  34  11  33  14  38   9  40   7  47   9  40   5  30   3
  9  33   5  39   5  41   5  42   5  41   9  41  11  34  12  34  13  40   6  42   6  38   3  38   6
 10  38   5  41   2  38   3  44   4  46   7  37   8  34   7  37  10  45   9  43   8  41   4  36   5
 11  41   3  43   5  40   4  42   2  36  10  42   9  35  13  36  11  41   7  42   8  40   4  37   3
 12  42   3  38   4  33   3  41   4  41   5  33   6  33  13  36   7  45   6  42   8  50   5  28   4
 13  37   4  46   4  34   4  41   5  46   9  36  13  41  13  36  11  38   8  40   7  42   5  43   3
 14  35   4  36   2  43   2  40   5  39  10  35  10  37   6  39  13  38   7  47   6  36   4  32   2
 15  38   4  34   5  42   3  43   3  39  10  32  11  39   9  39   5  36   8  42   7  41   5  36   4
 16  39   3  41   3  44   5  42   8  47   8  38   6  37  13  37   9  41  10  44   7  40   5  48   4
 17  40   3  38   3  36   5  47   5  40  10  32  11  38  14  36  11  39   9  38   7  34   4  36   2
 18  52   4  34   2  37   2  38   9  46   5  38  10  36  11  34  11  42   3  44   7  43   6  36   3
 19  47   2  35   3  39   4  40   2  42   5  35   8  31   9  36   9  41   6  44   9  43   3  35   1
 20  50   2  36   4  36   3  39   8  43  10  36  11  30  12  40   6  39   8  46   4  34   5  31   3
 21  45   2  42   3  37   3  45   7  40  15  36   7  33  11  36   8  38   8  40   6  31   3  34   5
 22  47   1  34   5  41   4  41   8  35   7  32  10  32  11  35   9  49   8  40   4  36   3  33   2
 23  38   3  37   4  42   4  39  10  37   7  35  13  35   9  38   9  42   5  44   7  31   3  34   2
 24  36   5  44   2  43   6  40   9  34   7  41  11  37  12  39   6  47   8  54   7  39   4  40   2
 25  39   2  39   5  47   6  44   6  36   6  36  13  36  11  40  11  42   6  44   5  32   3  29   4
 26  42   5  34   6  49   5  43   4  36   4  34  12  38  11  35   9  42   6  43   4  36   2  41   2
 27  36   2  42   6  40   3  41   7  37   5  35  12  38  10  37  10  42   8  41   7  37   4  38   3
 28  43   3  37   5  41   3  45  10  39   6  37  10  38  12  41  11  52   7  38   6  34   3  47   4
 29  34   3  34   9  44   5  46   6  38   6  37  13  38  14  40   9  46   8  45   3  33   4  44   4
 30  45   5  **  **  46   7  43   8  35   7  33  12  33  11  43   9  44   8  40   4  37   3  38   4
 31  39   4  **  **  40   4  **  **  41  12  **  **  37   8  38   6  **  **  41   5  **  **  30   3
