# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1233] CARROLL-2-SSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia1233
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  60 -25  54 -20  73 -28  82  14  89  22  90  38 100  45  97  46  95  34  92  23  75  19  67  -1
  2  54 -10  64 -26  73 -10  87  15  91  20  94  37  98  45  99  44  95  43  93  24  77   5  67  -9
  3  52 -14  49 -25  72  -3  83   4  88  25  97  33  99  44  97  45 101  28  91  26  74   6  61  -6
  4  49 -18  53 -21  70 -14  78  16  89  21  98  40 100  43  96  44  97  38  92  24  75   1  59  -2
  5  62 -17  55 -20  69 -26  85  12  90  22 100  43 101  39  96  41  94  33  91  25  70   3  65  -9
  6  47 -17  55 -20  71 -14  88   8  88  28  93  39 102  47  97  43  96  34  92  19  73   1  65 -12
  7  54 -23  64 -17  73 -12  83  13  94  27  94  40 102  44  98  43  97  34  91  20  75  -8  64 -18
  8  61 -19  60 -21  76  -9  83  14  90  28 101  39  98  43  98  45  94  38  83  21  75   2  57 -23
  9  61 -22  62 -21  73  -9  88  10  92  25  95  44 100  43  97  41 100  38  82  22  78  12  51 -23
 10  53 -24  62 -18  72  -2  86  12  89  28 102  39  99  44 103  45  91  35  84  24  71  -1  59  -9
 11  50 -17  69 -22  68  -5  88  18  89  29 100  42 100  48  95  43  95  29  87  17  70  -8  61 -12
 12  55 -30  67 -21  73 -12  81  14  93  29  97  40 101  46  96  45  95  30  91  21  70  -4  63 -13
 13  58 -17  61 -16  71 -12  83  16  90  28  97  36 102  49  97  36  91  31  91  22  70  -2  54 -18
 14  52 -28  64 -14  67 -15  87  16  92  34 100  45 101  46  98  43  92  35  86  26  77 -10  50 -18
 15  63 -21  56 -14  73   5  89  16  92  28  96  40  97  45 102  42  97  29  86  21  70   2  56 -16
 16  57 -24  59 -22  77   4  90  16  92  33  96  42  97  45  99  46  95  27  82  20  78  -2  60 -19
 17  52 -17  64 -31  74  -2  84  22  91  35  92  40  98  49 101  45  94  31  83  10  76  -5  54 -14
 18  55 -26  62 -15  74  -2  91  17  94  38  95  42 100  49  99  44  94  34  80  20  72   4  61 -18
 19  49 -22  66 -16  77  -5  88  18  93  35  99  42 101  50  97  42  93  29  84  10  71   7  51 -20
 20  57 -25  55  -8  70   2  93  20  94  29 102  44 100  48  97  40  91  27  87   9  65   1  57 -16
 21  57 -28  64 -16  72  -7  91  18  93  35 100  41 103  41  98  44  90  30  83  22  69  -4  53 -23
 22  54 -16  60 -11  78   4  94  23  96  26  95  43 100  48  97  44  89  25  83  16  69   3  55 -24
 23  57 -21  57 -12  77   3  85  19  91  28  94  41  99  46  97  41  84  25  82  17  62   4  55 -22
 24  63 -16  65 -11  83  -4  91  15  98  38  99  45  95  50  95  42  87  28  79  18  60   2  50 -21
 25  52 -19  64 -11  79   3  88  26 102  37  98  41  98  47  98  38  87  26  79  19  71  -3  51 -17
 26  58 -20  62 -22  81  -2  89  28  97  33 101  46 104  44 101  41  90  28  84  18  59  -7  57 -17
 27  68 -22  66 -12  79   4  88  28  92  32  98  43  99  46 102  35  91  33  80  18  66  -2  54 -11
 28  55 -21  60 -23  83   5  92  25  92  31  99  45  99  43 100  40  95  24  83  13  69 -10  62  -9
 29  50 -26  67 -11  88  -1  87  22  91  32  99  47  99  45  93  43  88  26  79  14  59  -6  60 -11
 30  54 -19 *** ***  87   3  90  23  90  35 100  47 102  43  96  44  89  24  76  16  68  -9  57 -14
 31  55 -18 *** ***  82  14 *** ***  92  34 *** *** 105  44  98  36 *** ***  79  14 *** ***  57 -19
