# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7708] SIOUX-CITY-WSO-AP
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7708   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    15 106          10     5 279          173
   1953   4    20 110          10    26 299          189
   1954   5     7 127          10    29 302          175
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    24 297          193
   1958   4    29 119          10     1 274          155
   1959   4    13 103          10     9 282          179
   1960   4    30 121          10    19 293          172
   1961   5     2 122          10     1 274          152
   1962   4    15 105          10    25 298          193
   1963   4    13 103          10    29 302          199
   1964   4     9 100          10     9 283          183
   1965   4    16 106          10    22 295          189
   1966   5     1 121          10    16 289          168
   1967   5     3 123           9    28 271          148
   1968   5     5 126          10     4 278          152
   1969   4     6  96          10    13 286          190
   1970   5     2 122          10     9 282          160
   1971   4    14 104          10    31 304          200
   1972   4     8  99          10    15 289          190
   1973   4    12 102          10    28 301          199
   1974   4     8  98           9    30 273          175
   1975   4    20 110          10    25 298          188
   1976   5     7 128          10     6 280          152
   1977   4     6  96          10     9 282          186
   1978   5     3 123          10     7 280          157
   1979   4    28 118          10    12 285          167
   1980   5     8 129          10     3 277          148
   1981   4    15 105          10     2 275          170
   1982   4    22 112          10    20 293          181
   1983   4    19 109          10    14 287          178
   1984   4     6  97           9    26 270          173
   1985   4     9  99          10    30 303          204
   1986   4    22 112          10    13 286          174
   1987   4     6  96          10     3 276          180
   1988   4    19 110          10     5 279          169
   1989   4    19 109           9    23 266          157
   1990   5     1 121          10    10 283          162
   1991   4    10 100           9    19 262          162
   1992   4    27 118          10    17 291          173
   1993   4     5  95          10     9 282          187
   1994   5     1 121          10    25 298          177
   1995   4    27 117           9    22 265          148
   1996   4    30 121          10     3 277          156
   1997   5    13 133          10    14 287          154
   1998   4    17 107          11     5 309          202
   1999   4    18 108           9    21 264          156
   2000   4    12 103           9    21 265          162
   2001   4    24 114           9    24 267          153
   2002   5    10 130          10     6 279          149
   2003   4    22 112           9    29 272          160
   2004   5     3 124          10     2 276          152
             MEAN=111              MEAN=283     MEAN=172
