# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1533] CLARINDA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1533   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    24 297          188
   1952   4    16 107          10     6 280          173
   1953   4    20 110          10    27 300          190
   1954   4     8  98          10    31 304          206
   1955   4     8  98          10    15 288          190
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    26 299          180
   1959   4    22 112          10    28 301          189
   1960   4    10 101          10    19 293          192
   1961   5     2 122          10    20 293          171
   1962   4    17 107          10    24 297          190
   1963   5     1 121          10    29 302          181
   1964   4     9 100          10     9 283          183
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10    16 289          178
   1967   5     2 122          10    11 284          162
   1968   4     5  96          10    29 303          207
   1969   4     6  96          10    14 287          191
   1970   4     4  94          10    16 289          195
   1971   4     7  97          10    31 304          207
   1972   4     8  99          10    19 293          194
   1973   4    13 103          10    29 302          199
   1974   4    15 105          10     1 274          169
   1975   4    20 110          10    25 298          188
   1976   5     3 124          10     8 282          158
   1977   4     6  96          11    10 314          218
   1978   3    26  85          11     7 311          226
   1979   4     7  97          10    13 286          189
   1980   5     8 129          10    12 286          157
   1981   4    15 105          10    23 296          191
   1982   4    21 111          10    21 294          183
   1983   4    19 109          11    18 322          213
   1984   4     1  92           9    30 274          182
   1985   4    15 105          11     4 308          203
   1986   4    22 112          10    14 287          175
   1987   4    12 102          10     3 276          174
   1988   3    30  90          10     5 279          189
   1989   4    12 102          10    20 293          191
   1990   4    18 108          10    25 298          190
   1991   4    10 100          10    19 292          192
   1992   4    23 114          10    17 291          177
   1993   4     3  93          10    10 283          190
   1994   4     8  98          10    26 299          201
   1995   4     5  95          11     2 306          211
   1996   4    10 101          11     1 306          205
   1997   4    18 108          10    20 293          185
   1998   4    17 107          11     6 310          203
   1999   3    27  86          10     4 277          191
   2000   4    13 104          10     7 281          177
   2001   4    19 109          10     6 279          170
   2002   4     5  95          10    13 286          191
   2003   4    10 100           9    29 272          172
   2004   5     3 124          10     2 276          152
             MEAN=104              MEAN=293     MEAN=189
