# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7664] SIBLEY-5-NNE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia7664
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1640   1164   1411    729    209    139     33     32    285    554   1168   1572
 1952   1613   1139   1199    543    269     24     15     20    146    614    901   1334
 1953   1511   1206    984    718    240     33     10      5    156    317    801   1325
 1954   1624    843   1116    466    400     53      1      6    130    539    767   1252
 1955   1443   1399   1103    328    123     74      0      7    152    414   1142   1606
 1956   1647   1489   1147    709    224     19      6     37    186    293    990   1242
 1957   1688   1175   1063    615    294     58      0     24    198    536    937   1116
 1958   1258   1326   1026    520    153     94      9     18    104    378    860   1476
 1959   1638   1414    956    512    186     22     11      2    175    606   1205   1083
 1960   1524   1386   1459    529    209     36     10      2    164    421    817   1376
 1961   1570   1161    938    699    316     56      2     10    206    414    940   1506
 1962   1665   1327   1266    592    128     46     18      8    214    377    762   1299
 1963   1794   1292    845    435    219     14      0     21     80    181    760   1617
 1964   1271   1113   1138    488    130     41      0     55    173    444    842   1511
 1965   1585   1395   1349    575    131     10      2     33    321    384    916   1104
 1966   1762   1299    791    672    298     42      1     51    195    496    985   1387
 1967   1479   1343    855    524    390     35     31     40    137    504    942   1289
 1968   1478   1311    725    437    347     40     13     20    145    428    911   1442
 1969   1706   1230   1368    483    195    123      3      3    107    575    891   1374
 1970   1818   1262   1184    556    191     27     10      7    175    525    916   1421
 1971   1683   1237   1037    509    248      9     31     22    163    341    883   1401
 1972   1703   1499    996    583    212     37     20     39    169    552    946   1541
 1973   1431   1164    752    548    253     21      3      3    170    288    869   1450
 1974   1577   1120    918    467    274     63      2     35    228    386    880   1257
 1975   1490   1346   1229    716    136     55     11      7    258    388    891   1303
 1976   1480   1005    939    395    255     19      5     11    153    628   1106   1467
 1977   1869   1078    901    416    110     40      8     38    132    521    983   1479
 1978   1872   1540   1088    626    249     70      6     35     78    461   1005   1564
 1979   1957   1591   1167    638    321     38      1     43    110    494    995   1140
 1980   1438   1372   1106    486    209     18      1      8    104    564    795   1327
 1981   1320   1124    849    346    252     22     21     26    134    563    788   1522
 1982   1995   1412   1106    729    215    121      4     55    209    532   1101   1336
 1983   1487   1180   1088    774    399     90      1      0    213    563    999   2007
 1984   1644   1170   1359    678    365     36     13     24    288    517    977   1452
 1985   1732   1385    888    500    160    126     16     85    301    611   1299   1827
 1986   1496   1424    982    543    250     27      5     76    176    525   1168   1302
 1987   1368    936    927    434    129     33      8     85    158    686    824   1289
 1988   1811   1591    983    645    103      4     11     35    149    661    989   1476
 1989   1320   1599   1200    601    265     74      2     13    204    473   1126   1736
 1990   1222   1220    975    641    338     66     21     24    150    580    931   1567
 1991   1741   1114   1003    530    244     24     17     23    232    608   1293   1358
 1992   1323   1130    984    768    235     80     81    101    233    562   1096   1469
 1993   1703   1475   1285    725    330    129      9     31    339    608   1133   1451
 1994   1917   1588    990    637    228     27     24     56    152    462    873   1368
 1995   1582   1264   1061    784    357     72     21      8    266    588   1192   1375
 1996   1756   1352   1279    751    425     62     15      6    263    534   1272   1697
 1997   1815   1348   1139    753    461      5     27     46    135    500   1164   1269
 1998   1500    975   1197    574    115    124      4      7     77    461    891   1246
 1999   1690   1077   1002    590    202     94      6      9    221    544    713   1285
 2000   1542   1106    811    612    194     89     22     14    179    450   1201   1855
 2001   1519   1556   1271    583    243     69      5     25    204    536    619   1232
 2002   1316   1096   1330    624    406     36      6     30    169    742   1013   1246
 2003   1558   1405   1074    563    302     76      4     11    231    475   1071   1339
 2004   1624   1430    893    531    307     93     29     91    101    484    832   1299
 2005   1601   1060   1094    457    319     17     12      0      0      0      0      0
 MEAN   1596   1277   1070    580    250     54     12     28    181    498    970   1412
