# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6800] PRIMGHAR
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia6800
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1528   1101   1333    701    133     97     27     17    224    481   1075   1504
 1952   1524   1046   1145    473    221      5      4      6    106    551    848   1302
 1953   1483   1174    968    697    217     28      4      2    119    257    782   1271
 1954   1572    842   1121    449    359     51      0      3     87    504    712   1208
 1955   1358   1372   1075    271     93     65      0      8    110    385   1141   1541
 1956   1559   1377   1063    636    195     14      2     17    121    228    935   1189
 1957   1658   1090    992    532    233     25      0     14    171    505    932   1074
 1958   1254   1312   1005    497    108     74      5     20     77    338    865   1437
 1959   1600   1367    973    495    191     22     11      1    168    587   1170   1047
 1960   1504   1374   1431    523    189     30      2      0    150    426    814   1355
 1961   1516   1140    959    679    273     36      0      3    192    361    924   1506
 1962   1630   1295   1254    603    114     38     31      8    224    409    761   1347
 1963   1822   1272    851    432    212      7      0     13     62    138    727   1579
 1964   1233   1081   1127    479    112     34      0     39    144    383    799   1437
 1965   1536   1346   1330    542     91      2      0     16    297    347    862   1078
 1966   1680   1219    768    633    248     26      0     31    129    424    932   1343
 1967   1426   1297    795    449    338     18     13     18    100    457    865   1219
 1968   1438   1250    640    393    299     28      7      4     98    392    873   1422
 1969   1674   1208   1306    444    150     91      0      0     74    558    851   1374
 1970   1818   1202   1158    518    164     20      4      0    150    492    910   1371
 1971   1656   1219   1016    424    214      5     21      5    140    316    868   1348
 1972   1647   1441    956    539    194     15     14     19    163    529    946   1564
 1973   1419   1160    729    520    220     15      7      1    154    269    839   1425
 1974   1533   1092    887    469    236     42      0     15    200    356    877   1264
 1975   1463   1336   1215    702    124     36      6      0    204    323    848   1325
 1976   1471    973    969    401    233     10      1      0    102    609   1081   1470
 1977   1825   1034    827    313     23      2      0     21     62    453    930   1446
 1978   1854   1499   1003    526    189     34      1     10     58    431    991   1554
 1979   1960   1581   1190    639    300     25      0     24     69    448    987   1132
 1980   1443   1344   1045    451    169      8      1      3     67    486    733   1304
 1981   1273   1053    752    311    175      5     11      9     81    498    733   1432
 1982   1860   1263    981    584    120     56      0     14    127    415    978   1199
 1983   1373   1083    989    694    284     34      0      0    132    436    899   1896
 1984   1488   1047   1207    578    236     15      1      6    191    423    864   1311
 1985   1576   1247    764    370     90     66      3     26    231    453   1214   1727
 1986   1326   1288    801    419    138      4      0     33     93    419   1034   1226
 1987   1252    854    777    332     67      6      4     38    100    545    750   1194
 1988   1624   1382    809    469     32      2      2     11     63    537    874   1330
 1989   1156   1420   1002    468    161     36      0      5    152    395   1022   1628
 1990   1122   1116    840    527    249     37      9      8    101    448    794   1470
 1991   1629    989    845    422    183      4      1      2    171    472   1181   1230
 1992   1191   1016    832    626    157     28     31     48    137    468   1024   1331
 1993   1576   1377   1166    619    240     76      3     20    238    494   1032   1338
 1994   1847   1454    867    496    152      4     14     34    113    412    844   1334
 1995   1526   1175    976    683    303     55     14      3    207    520   1103   1331
 1996   1652   1235   1189    642    348     41     14      3    231    438   1209   1658
 1997   1707   1271    990    692    375      3     14     32    114    454   1097   1224
 1998   1398    934   1111    499     89    106      0      3     44    420    824   1206
 1999   1602    976    914    522    180     68      7      5    186    459    638   1227
 2000   1476    999    740    497    146     77     19      3    139    385   1166   1792
 2001   1435   1451   1194    478    216     66      0     18    176    500    608   1201
 2002   1228   1053   1233    516    328     26      0     10    117    685    960   1199
 2003   1467   1277    975    491    264     59      4      9    196    429    990   1265
 2004   1535   1330    820    454    226     57     24     80     63    412    765   1164
 2005   1491    953    925    366    216      3      5      0      0      0      0      0
 MEAN   1525   1205    997    512    197     33      6     14    138    436    916   1358
