# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8755] WAUKON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia8755   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    27 300          187
   1952   4    11 102          10     3 277          175
   1953   5    13 133          10    27 300          167
   1954   5     7 127          10    20 293          166
   1955   4     7  97          10    16 289          192
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   4    11 101          10    12 285          184
   1960   4    18 109          10    19 293          184
   1961   5     1 121           9    28 271          150
   1962   4    20 110          10    24 297          187
   1963   4    30 120          11     1 305          185
   1964   4     9 100          10     9 283          183
   1965   4     3  93          10    24 297          204
   1966   5    10 130          10    17 290          160
   1967   5     3 123          10    26 299          176
   1968   4    15 106          10    29 303          197
   1969   4     1  91          10    14 287          196
   1970   4     4  94          11    14 318          224
   1971   4    24 114          11     3 307          193
   1972   4     9 100          10    17 291          191
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10    29 302          200
   1976   4    12 103          10     8 282          179
   1977   4     8  98          10    13 286          188
   1978   5     1 121          11     7 311          190
   1979   4    14 104          10    24 297          193
   1980   4    24 115          10    12 286          171
   1981   5    10 130          10    19 292          162
   1982   4    21 111          10    21 294          183
   1983   4    20 110          10    13 286          176
   1984   3    31  91           9    26 270          179
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     4 278          163
   1989   5     6 126          10    18 291          165
   1990   4    18 108          10    19 292          184
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4    10 100          10    10 283          183
   1994   4     8  98          11     1 305          207
   1995   4    11 101          10    22 295          194
   1996   4    28 119          10     3 277          158
   1997   5    14 134          10    15 288          154
   1998   3    25  84          11     4 308          224
   1999   3    27  86          10     4 277          191
   2000   4    13 104          10     7 281          177
   2001   4    18 108          10     7 280          172
   2002   5     3 123          10    13 286          163
   2003   4    10 100          10     2 275          175
   2004   5     4 125          10    17 291          166
             MEAN=108              MEAN=290     MEAN=182
