# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7147] ROCK-RAPIDS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia7147
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1590   1135   1354    695    167    104     23     21    250    525   1095   1537
 1952   1613   1116   1155    497    233     16      5      7    136    600    909   1317
 1953   1472   1175    972    702    253     29      7      4    140    314    805   1318
 1954   1624    850   1109    461    360     49      0      3    108    530    743   1254
 1955   1403   1385   1068    301     97     68      0      4    143    414   1161   1623
 1956   1625   1458   1121    671    196     13      0     22    148    253    935   1223
 1957   1679   1132   1023    551    260     40      0     16    198    514    924   1104
 1958   1267   1343   1015    527    142     90     11     15     96    379    871   1461
 1959   1630   1427    948    518    198     22      6      0    182    609   1196   1073
 1960   1524   1405   1429    537    217     31      3      2    166    447    849   1351
 1961   1573   1175    914    670    296     35      1      4    190    419    942   1507
 1962   1622   1324   1254    590    112     36      9      4    191    387    760   1281
 1963   1765   1254    811    416    197      6      0     12     68    182    751   1597
 1964   1287   1108   1143    490    127     31      0     50    177    456    885   1492
 1965   1580   1373   1323    560    123      5      2     32    326    369    907   1100
 1966   1764   1298    827    668    275     42      0     31    161    450    972   1375
 1967   1442   1338    836    487    377     26     23     28    128    489    938   1261
 1968   1479   1286    734    452    309     26     13      7    117    432    887   1433
 1969   1703   1237   1340    480    172    109      0      0    109    637    937   1368
 1970   1864   1304   1191    588    216     31     12      6    202    561    980   1491
 1971   1712   1289   1078    501    272     12     26      9    201    384    942   1450
 1972   1738   1529   1054    632    216     35     29     40    200    618    963   1553
 1973   1453   1201    782    545    297     28      2      1    191    365    886   1480
 1974   1647   1170    965    512    278     49      1     36    264    495    914   1292
 1975   1515   1390   1279    717    169     65     10      1    254    431    900   1389
 1976   1567   1035   1011    400    259     26      0      1    157    642   1089   1469
 1977   1878   1100    852    340     38      2      1     35    110    528    974   1484
 1978   1923   1547   1100    560    204     54      8     15     81    495   1024   1543
 1979   1977   1650   1180    643    326     48      0     34    127    541   1017   1193
 1980   1447   1385   1106    480    198     26      1      8    134    575    823   1375
 1981   1352   1127    848    359    242     17     11     17    124    572    808   1464
 1982   1933   1412   1033    635    138     81      0     24    180    525   1049   1267
 1983   1435   1141   1007    715    323     61      0      0    193    522    918   1991
 1984   1544   1109   1250    580    279     17      3     15    286    503    924   1403
 1985   1695   1344    826    434    103     82      3     32    253    554   1267   1782
 1986   1405   1328    899    476    172      9      0     59    164    485   1114   1265
 1987   1324    889    864    390     97     23      4     56    110    676    786   1257
 1988   1763   1515    906    612     81      3      3     24    141    643    942   1362
 1989   1248   1552   1126    570    243     74      0      8    206    496   1078   1687
 1990   1195   1185    914    626    300     56     18     13    135    568    913   1528
 1991   1702   1058    913    505    225     12      3     11    212    601   1244   1308
 1992   1247   1071    925    728    208     46     53     82    208    537   1055   1423
 1993   1658   1443   1202    673    276     98      3     23    294    582   1090   1383
 1994   1856   1531    926    595    195     10     15     35    124    445    868   1357
 1995   1535   1204   1008    736    336     67     12     10    227    557   1147   1318
 1996   1688   1296   1232    693    355     41      8      5    237    503   1224   1647
 1997   1758   1301   1074    714    409      1     15     25    121    467   1091   1213
 1998   1411    924   1129    539    100    107      1      1     59    420    863   1222
 1999   1617    996    950    543    185     74      3      6    207    535    712   1249
 2000   1481   1067    793    564    178     62     18      5    187    440   1167   1806
 2001   1474   1493   1214    546    207     44      5     11    168    524    617   1199
 2002   1272   1045   1280    583    362     23      4     21    147    719    982   1220
 2003   1508   1347   1034    514    266     52      1      9    215    451   1014   1268
 2004   1565   1361    830    492    278     61     11     67     88    460    822   1259
 2005   1561   1031   1018    428    276      3      6      0      0      0      0      0
 MEAN   1574   1258   1040    553    226     41      7     19    171    497    957   1394
