# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3487] GRUNDY-CENTER
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia3487
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  47 -18  62 -23  60 -28  80  17  87  24  89  36  96  47 101  50  96  39  89  26  76  17  64  -5
  2  45 -15  49 -29  69 -15  86  15  87  27  89  38  95  49  98  47  95  41  92  19  75   5  63  -5
  3  51 -15  51 -29  67  -3  81  11  86  26  90  41  96  50  97  47  93  37  89  20  72   7  63  -9
  4  45 -17  52 -29  69  -8  74  -1  89  29  92  40  99  44  98  46  93  36  94  24  74   3  60  -7
  5  56 -23  52 -22  70 -16  80   0  90  29  93  41  97  43  94  44  92  37  93  24  72   2  65  -7
  6  43 -18  53 -21  71 -13  83   7  86  28  94  45  98  48  90  46  93  38  92  24  67   5  66  -9
  7  43 -19  49 -13  73 -13  88  11  84  28  97  44  98  45  93  45  93  38  90  25  75   0  52 -13
  8  57 -22  55 -18  78  -6  79  15  89  30  92  43  98  49  95  45  96  38  86  21  76   1  50 -12
  9  59 -21  57 -22  76  -8  77  15  86  28 100  42  96  50  91  45  98  38  80  20  79   2  52 -21
 10  50 -24  58 -22  67  -7  84  15  85  22  92  41  98  46  93  48  92  36  86  19  74   8  50 -15
 11  48 -24  60 -16  65  -3  85  14  88  26  91  42  98  50  95  43  92  36  81  17  71  -2  65 -14
 12  54 -25  60 -19  68  -9  83  18  90  31  95  46  98  50  95  43  97  35  86  17  67  -2  56 -12
 13  47 -23  64 -16  74 -10  80  18  87  30  94  42  97  42  94  40  93  33  87  23  68  -2  58 -20
 14  57 -20  60 -16  69 -11  82  21  88  28  97  45  99  49  93  38  91  34  89  26  80  -5  57 -20
 15  44 -21  59 -12  68  -9  88  18  89  31  97  43  98  49 100  44  94  34  85  23  70  -1  55 -19
 16  57 -23  57 -19  72  -5  89  18  91  31  90  42  96  49 100  44  92  31  84  23  74  -2  53 -19
 17  52 -23  63 -18  74   0  86  23  88  36  89  40  93  47 101  44  91  35  81  21  73  -5  49 -14
 18  52 -24  67 -11  76   0  85  22  90  37  93  44  95  50 102  43  93  36  85  20  72   4  58 -18
 19  50 -25  65 -15  67  -4  89  21  92  34  95  46  95  52  95  40  88  33  80  14  73   6  56 -22
 20  49 -23  58 -11  73  -2  84  23  91  32  95  42  93  49  96  44  88  29  83  15  67   8  52 -19
 21  50 -27  60 -14  70  -2  87  20  90  33  99  40  95  46  96  46  87  30  86  20  68  -5  53 -26
 22  50 -26  53  -9  68   8  91  20  90  27 101  45  95  48  91  46  87  27  81  17  72   2  50 -23
 23  58 -25  60 -12  80   2  96  20  89  28  93  47  94  49  92  41  84  28  83  18  61   0  50 -23
 24  55 -18  60 -15  76  -4  85  19  89  32  92  44  92  52  91  42  85  29  79  18  57  -1  45 -21
 25  60 -17  60 -15  75  -1  83  29  91  38  96  45  95  50  95  41  87  29  78  19  62   2  52 -23
 26  60 -18  64 -14  76   0  85  30  93  33  91  47  97  45  96  40  84  29  80  17  62 -14  50 -26
 27  66 -18  53 -13  83   2  84  28  92  35  95  43  98  45  96  42  89  29  78  15  65 -10  50 -18
 28  58 -20  59 -22  79   4  87  25  89  31  96  47  96  47  96  38  88  26  75  17  68  -4  52 -16
 29  49 -31  63 -11  78   4  89  23  92  31  95  50  95  46  92  38  90  26  71  13  58  -3  64 -15
 30  51 -21 *** ***  87   5  87  28  91  38  98  48 100  47  95  40  91  26  78  12  69  -9  55 -13
 31  48 -22 *** ***  75   9 *** ***  90  38 *** ***  98  44  93  40 *** ***  73  13 *** ***  58 -18
