# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5198] MARSHALLTOWN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia5198
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0     12     58     85    223    182     20     14      0      0
 1952      0      0      0      8     35    305    326    171     85      0      0      0
 1953      0      0      0      2     58    232    313    257     88     40      0      0
 1954      0      0      0     12     17    287    397    206    107      7      0      0
 1955      0      0      0      6     52    114    468    359     99      6      0      0
 1956      0      0      0      0     79    307    246    247     44     12      0      0
 1957      0      0      0      5     21    147    384    238     27      0      0      0
 1958      0      0      0      4     37     80    153    247     61     19      0      0
 1959      0      0      0      0     71    215    227    359    113      0      0      0
 1960      0      0      0     24     22     94    227    249    118      2      0      0
 1961      0      0      0      0     28    158    228    211     81      3      0      0
 1962      0      0      0      8    117    146    170    192     30     20      0      0
 1963      0      0      0      5     31    253    275    179     72     46      0      0
 1964      0      0      0      4    107    169    346    141     63      0      0      0
 1965      0      0      0      4     80     99    216    194     16     11      0      0
 1966      0      0      0      2     32    165    358    126     37      2      0      0
 1967      0      0     10      8     51    143    208    102     15     16      0      0
 1968      0      0      0      0     13    206    250    237     20     32      0      0
 1969      0      0      0      0     67     85    286    237     47     13      0      0
 1970      0      0      0     30    121    212    301    203     96      2      0      0
 1971      0      0      0      3     13    323    175    172    132     28      0      0
 1972      0      0      0      3     79    152    220    219     87      0      0      0
 1973      0      0      0      0      7    195    242    220     47     25      0      0
 1974      0      0      0      6     26    111    364    128     25      0      0      0
 1975      0      0      0      0     86    165    294    226     40     20      0      0
 1976      0      0      0     11     17    153    281    166     42     13      0      0
 1977      0      0      0     33    134    186    371    100     28      0      0      0
 1978      0      0      0      0     66    171    240    178    134      1      0      0
 1979      0      0      0      0     39    138    210    193     75      3      0      0
 1980      0      0      0     22     61    163    341    244     78      3      0      0
 1981      0      0      0     15     17    156    277    154     28      0      0      0
 1982      0      0      0      0     48     47    264    198     79     19      0      0
 1983      0      0      0      0      3    187    397    395     96     14      0      0
 1984      0      0      0      8     22    179    215    256     52      1      0      0
 1985      0      0      0     39     50     97    204     92    145      0      0      0
 1986      0      0      1     13     15    175    311     91     79      0      0      0
 1987      0      0      0     11    101    254    325    174     27      0      0      0
 1988      0      0      0      0     85    252    332    374     75      2      0      0
 1989      0      0      6     19     39    129    298    197     42     16      0      0
 1990      0      0      0     25      5    204    234    240    146     10      1      0
 1991      0      0      4     15    137    290    285    222    106      8      0      0
 1992      0      0      0      3     43    122    123     95     61      4      0      0
 1993      0      0      0      0     31    136    236    233     18     11      0      0
 1994      0      0      0     16     42    202    197    130     94      1      0      0
 1995      0      0      0      0      4    185    285    359     51      9      0      0
 1996      0      0      0      1     34    190    180    153     49      2      0      0
 1997      0      0      0      0     12    189    316    150     69     53      0      0
 1998      0      0      3      0     86    153    297    269    130      0      0      0
 1999      0      0      0      0     38    169    386    151     58      4      0      0
 2000      0      0      2      0     56    121    219    217    127     16      0      0
 2001      0      0      0     11     40    150    290    217     31      1      0      0
 2002      0      0      0     15     28    226    346    171     97     14      0      0
 2003      0      0      0     19      6    112    221    239     50     10      0      0
 2004      0      0      0      8     57    113    162     98     92      0      0      0
 2005      0      0      0      9     16    233    290      0      0      0      0      0
 MEAN      0      0      0      8     48    173    273    205     69     10      0      0
