# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2110] DECORAH-2-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia2110   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   5    11 131           9    28 271          140
   1952   4    24 115          10     3 277          162
   1953   5    13 133           9    22 265          132
   1954   5    20 140          10     7 280          140
   1955   4     8  98           9    11 254          156
   1956   5    16 137           9    20 264          127
   1957   5     5 125           9    27 270          145
   1958   5     7 127          10     1 274          147
   1959   4    22 112          10    12 285          173
   1960   5    12 133          10    17 291          158
   1961   5     4 124           9    28 271          147
   1962   4    19 109           9    20 263          154
   1963   5    23 143          10    28 301          158
   1964   4    15 106           9    28 272          166
   1965   5    29 149          10    13 286          137
   1966   5    10 130           9    26 269          139
   1967   5     7 127           9    29 272          145
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   4    22 112          10     4 277          165
   1971   5     3 123          10    31 304          181
   1972   4    25 116           9    30 274          158
   1973   4    28 118          10    30 303          185
   1974   5     6 126           9    22 265          139
   1975   4    22 112          10     2 275          163
   1976   4    27 118          10     6 280          162
   1977   4     8  98          10    10 283          185
   1978   5     1 121          10    23 296          175
   1979   4    14 104          10     7 280          176
   1980   4    24 115          10    12 286          171
   1981   5    10 130          10     2 275          145
   1982   4    21 111          10    21 294          183
   1983   4    20 110          10    13 286          176
   1984   4     1  92           9    26 270          178
   1985   4    15 105          10    16 289          184
   1986   5     3 123          10     6 279          156
   1987   4     7  97          10     3 276          179
   1988   4    29 120          10     5 279          159
   1989   5     7 127           9    24 267          140
   1990   5    11 131          10    11 284          153
   1991   4    22 112           9    20 263          151
   1992   5     6 127           9    29 273          146
   1993   4    22 112           9    30 273          161
   1994   5     2 122          10    10 283          161
   1995   4    23 113           9    23 266          153
   1996   5    13 134          10     3 277          143
   1997   5    21 141          10    14 287          146
   1998   4    28 118          10    20 293          175
   1999   4    24 114           9    21 264          150
   2000   4    22 113          10     6 280          167
   2001   4    18 108          10     6 279          171
   2002   5    19 139          10     7 280          141
   2003   4    23 113           9    29 272          159
   2004   5     5 126          10     2 276          150
             MEAN=120              MEAN=278     MEAN=158
