# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1442] CHEROKEE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1442   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    16 106          10    27 300          194
   1952   4    10 101          10     5 279          178
   1953   4    20 110          10    28 301          191
   1954   4    12 102          10    31 304          202
   1955   3    28  87          10    24 297          210
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    11 284          165
   1959   4    13 103          10    11 284          181
   1960   4    30 121          10    19 293          172
   1961   5     2 122          10     1 274          152
   1962   4    17 107          10    24 297          190
   1963   4    13 103          10    29 302          199
   1964   4     8  99          10     9 283          184
   1965   3    30  89          10    24 297          208
   1966   5     1 121          10    17 290          169
   1967   5     4 124          10    11 284          160
   1968   5     5 126          10    29 303          177
   1969   3    31  90          10    22 295          205
   1970   4     4  94          10    10 283          189
   1971   4    14 104          10    31 304          200
   1972   4     8  99          10    15 289          190
   1973   4    12 102          10    29 302          200
   1974   4    15 105           9    22 265          160
   1975   4    12 102          10    29 302          200
   1976   4     1  92          10     6 280          188
   1977   4     6  96          11    10 314          218
   1978   4    21 111          10    23 296          185
   1979   4    28 118          10    13 286          168
   1980   4     5  96          10    12 286          190
   1981   3    24  83          10    22 295          212
   1982   4    11 101          10    21 294          193
   1983   4    15 105          11    24 328          223
   1984   4     1  92          10    23 297          205
   1985   4     1  91          11     2 306          215
   1986   4    22 112          11     2 306          194
   1987   4     6  96          10    11 284          188
   1988   4    20 111          10     5 279          168
   1989   4    16 106          10     7 280          174
   1990   4    18 108          10    10 283          175
   1991   4    10 100          10     7 280          180
   1992   4    13 104          10    17 291          187
   1993   4     6  96          10    30 303          207
   1994   5     1 121          10    26 299          178
   1995   4     5  95          11     2 306          211
   1996   4    23 114          10    30 304          190
   1997   4    17 107          10    27 300          193
   1998   3    24  83          11     6 310          227
   1999   4    18 108          10    20 293          185
   2000   4     8  99          10     6 280          181
   2001   4     1  91          10    26 299          208
   2002   4    10 100          10    31 304          204
   2003   4    10 100          10     1 274          174
   2004   4    13 104          11    11 316          212
             MEAN=103              MEAN=293     MEAN=190
