# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1533] CLARINDA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia1533
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1300   1013    990    550    117     47      3      3    129    390    948   1331
 1952   1236    874    951    441    153      5      2      8     79    499    801   1204
 1953   1205    893    774    560    226      6      0      0     74    237    662   1053
 1954   1322    697    908    296    267     25      0      0     35    367    628   1050
 1955   1282   1219    854    232     77     54      0      1     68    331    976   1251
 1956   1316   1114    820    482    111     17      0     15     71    155    775   1060
 1957   1468    940    828    440    166     12      0      0    133    458    828    956
 1958   1215   1283    907    405     99     18      0     17     55    299    649   1192
 1959   1436   1083    751    436    131     13      9      0    128    458    944    939
 1960   1310   1268   1304    389    141     14      1      0     90    345    752   1163
 1961   1289    948    813    553    209     22      0      5    173    321    821   1402
 1962   1519   1099   1008    466     29     19      4      2    140    341    750   1179
 1963   1654   1121    703    368    138      0      0      8     49     85    623   1466
 1964   1077    979    899    336     65     32      0     28    106    380    660   1208
 1965   1286   1148   1178    380     53      5      0      5    122    288    673    871
 1966   1426   1023    652    508    185     16      0     20    132    338    713   1163
 1967   1214   1083    716    351    256     20     10     12    103    411    805   1101
 1968   1334   1083    603    322    203     15      1      2     57    311    821   1246
 1969   1433   1012    956    343    128     40      0      0     35    470    734   1244
 1970   1464    946    909    387     68     10      3      3    104    421    828   1091
 1971   1459   1163    884    329    201      0      8      4    110    247    744   1082
 1972   1350   1103    752    419    146     11      7      5     93    455    850   1334
 1973   1272    996    662    460    169      0      0      0     85    219    701   1256
 1974   1362    957    680    341    132     18      0     13    158    299    749   1101
 1975   1273   1155   1006    484     83     11      2      0    160    282    656   1065
 1976   1246    818    761    301    194      5      0      0     74    536    954   1262
 1977   1647    965    609    259     25      0      0      3     37    381    755   1246
 1978   1608   1374    969    401    201     11      0      3     57    381    784   1257
 1979   1739   1399    881    487    153     13      2      7     64    350    837   1027
 1980   1274   1239    950    415    131     11      0      0     88    433    694   1124
 1981   1171    979    710    213    202      1      5      9     79    405    666   1223
 1982   1601   1156    848    478     87     36      0     16    111    335    778   1029
 1983   1158    908    801    582    222     18      0      0     77    342    704   1683
 1984   1323    809    977    511    212      2      0      3    141    289    644   1026
 1985   1451   1131    638    305     39     13      0      1    152    309    952   1450
 1986   1014   1095    605    302     84      0      0     32     42    371    933   1122
 1987   1166    804    681    379     56      8      3     22     62    502    682   1038
 1988   1308   1189    724    453     41      6      9     13     59    529    742   1106
 1989   1016   1398    869    416    184     31      4     10    179    374    872   1522
 1990   1056    974    750    518    245     24     11      5     82    399    629   1313
 1991   1561    872    710    346    116      3      0      1    137    415   1059   1059
 1992   1079    864    671    511    168     26      6     34    146    386    921   1155
 1993   1422   1238    941    569    163     52      0      8    216    469    916   1125
 1994   1460   1216    753    445    161     24      2     15    112    326    727   1077
 1995   1376    991    811    552    287     28      6      0    167    388    978   1164
 1996   1486   1140   1036    528    235     37      4      1    165    394    973   1286
 1997   1485   1029    771    597    308      5     11      8     89    439    899   1182
 1998   1233    802   1048    473     80     67      0      0     37    331    692   1095
 1999   1373    871    872    447    181     37      3      8    188    466    623   1135
 2000   1206    913    687    474    114     44      0      3    124    307    979   1637
 2001   1349   1273   1022    354    144     60      0      5    154    431    521   1019
 2002   1156    981    992    451    253      5      0      5     95    577    898   1104
 2003   1387   1187    852    410    219     47      1      0    187    377    849   1075
 2004   1421   1219    694    411    163     47     14     48     64    360    701   1141
 2005   1392    919    829    377    200      1      8      0      0      0      0      0
 MEAN   1339   1054    836    423    153     20      3      8    105    371    786   1179
