# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7161] ROCKWELL-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7161   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    23 296          183
   1952   4    11 102          10     5 279          177
   1953   4    20 110          10    26 299          189
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   4    30 121          11     8 313          192
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    26 299          180
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    19 293          192
   1961   4    18 108          10     1 274          166
   1962   4    17 107          10    24 297          190
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   4    16 106          10    24 297          191
   1966   5    10 130          10    29 302          172
   1967   5     3 123          10    11 284          161
   1968   4    25 116          10     4 278          162
   1969   3    31  90          10    14 287          197
   1970   4     4  94          10    10 283          189
   1971   4     6  96          10    31 304          208
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     4 308          205
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10    25 298          196
   1976   5     3 124          10     8 282          158
   1977   4     6  96          10    16 289          193
   1978   4    21 111          10    23 296          185
   1979   4     7  97          10    13 286          189
   1980   4    14 105          10    19 293          188
   1981   3    20  79          10    19 292          213
   1982   4    21 111          10    20 293          182
   1983   4    19 109          10    13 286          177
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    24 298          188
   1989   4    15 105          10    18 291          186
   1990   5     1 121          10    18 291          170
   1991   4    10 100          10     7 280          180
   1992   4    13 104          10    17 291          187
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    26 299          202
   1995   4     5  95           9    22 265          170
   1996   4    24 115          10    28 302          187
   1997   5    13 133          10    21 294          161
   1998   3    25  84          11     4 308          224
   1999   4    18 108          10     4 277          169
   2000   4     9 100          10     6 280          180
   2001   4    19 109          10    17 290          181
   2002   4    10 100          10    20 293          193
   2003   4    10 100          10     2 275          175
   2004   4    14 105          10    31 305          200
             MEAN=105              MEAN=289     MEAN=184
