# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1277] CASTANA-EXP-FARM
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia1277
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  29  12  31  11  41  20  55  32  66  42  75  52  83  62  84  62  79  58  73  46  54  36  39  22
  2  30  11  29  10  40  22  56  33  68  43  75  52  83  62  84  63  81  59  72  46  52  33  39  22
  3  28  10  30  11  39  20  54  31  68  45  77  53  84  62  84  63  81  58  70  45  51  32  39  21
  4  26   9  31  13  40  20  54  31  69  46  78  56  84  63  83  62  79  57  68  44  50  30  39  21
  5  28   8  31  13  39  20  56  32  70  47  79  56  84  62  83  62  79  56  67  45  51  31  39  20
  6  27   9  32  12  40  19  59  33  68  46  79  57  84  62  83  62  80  57  66  43  50  30  34  18
  7  25   6  31  12  39  19  61  35  69  46  80  58  85  63  84  62  81  58  66  42  51  30  34  18
  8  27   8  32  13  40  20  57  34  71  46  80  57  85  64  84  62  79  56  66  43  50  29  33  16
  9  25   8  32  13  42  21  56  33  70  46  79  57  84  63  83  61  78  56  65  41  48  29  34  15
 10  26   7  33  15  43  23  58  34  71  47  80  57  84  63  83  61  78  54  66  40  49  28  34  15
 11  28   9  32  12  44  24  59  36  71  47  80  59  85  63  81  59  78  54  67  43  48  29  33  15
 12  29  11  33  13  43  24  57  35  70  46  81  59  85  64  82  60  77  54  68  44  48  28  33  14
 13  30  10  35  15  44  25  58  35  70  46  82  59  86  64  83  61  75  53  67  44  48  29  33  15
 14  30  12  35  16  44  24  60  37  71  49  81  60  85  64  83  61  73  51  67  43  47  28  32  15
 15  28   9  33  16  44  24  63  36  72  49  80  58  84  62  83  61  73  50  66  42  49  28  32  14
 16  29   8  34  13  45  24  63  38  74  50  81  58  85  63  83  61  72  51  65  41  47  28  33  13
 17  28  10  36  16  46  26  63  39  74  51  81  59  86  64  83  62  73  51  63  40  48  28  31  14
 18  30  11  36  19  46  27  64  39  74  51  82  60  86  65  83  61  75  53  61  39  46  28  32  13
 19  28   9  36  17  46  27  64  41  75  51  83  60  86  65  83  61  75  52  61  38  45  26  31  14
 20  27   8  37  18  47  27  63  41  75  50  83  60  85  64  82  60  71  49  62  39  44  26  29  11
 21  29  10  37  17  46  24  64  40  75  51  82  59  84  63  82  60  71  48  63  39  44  25  29  12
 22  31  11  37  18  49  27  64  40  74  52  82  59  84  63  82  61  70  47  64  40  44  25  30  13
 23  30  10  38  19  49  27  65  40  74  52  82  59  84  63  81  61  69  45  61  39  42  24  30  13
 24  30  11  37  18  48  26  66  41  74  51  82  59  85  63  81  60  70  46  60  38  43  23  30  11
 25  28  11  40  18  48  27  67  42  73  52  84  61  85  63  83  60  72  47  61  38  43  24  30  12
 26  26   8  41  20  51  27  67  43  73  52  83  61  85  63  83  62  73  48  60  37  40  23  32  13
 27  27   8  40  22  55  30  66  43  73  52  84  61  84  63  83  61  72  46  60  37  38  20  32  15
 28  28   9  40  21  54  31  65  40  75  53  85  62  84  63  82  60  72  46  58  35  36  18  32  15
 29  29  10  44  19  50  30  66  43  76  54  85  63  85  62  83  61  71  47  58  35  37  20  30  12
 30  30   9 *** ***  53  31  65  43  76  54  83  61  84  63  82  61  72  47  57  37  38  20  29  11
 31  32  11 *** ***  55  32 *** ***  75  53 *** ***  84  62  81  59 *** ***  56  36 *** ***  28  11
