# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3487] GRUNDY-CENTER
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia3487   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   5    11 131           9    28 271          140
   1952   4    15 106          10     5 279          173
   1953   5    13 133          10    27 300          167
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    19 292          195
   1956   4    30 121          10     9 283          162
   1957   5     4 124          10    10 283          159
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10    11 284          172
   1960   5     1 122          10    19 293          171
   1961   5     3 123           9    28 271          148
   1962   4    19 109          10    23 296          187
   1963   5    23 143          10    28 301          158
   1964   4    19 110           9    28 272          162
   1965   4    28 118          10    12 285          167
   1966   5    14 134          10     1 274          140
   1967   5    22 142           9    29 272          130
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10     7 280          157
   1972   4    25 116           9    30 274          158
   1973   4    28 118          10    30 303          185
   1974   4    24 114           9    22 265          151
   1975   4    13 103           9    25 268          165
   1976   4    12 103          10     6 280          177
   1977   4     7  97          10    16 289          192
   1978   5     6 126          10     8 281          155
   1979   4    10 100          10     5 278          178
   1980   4    16 107          10     5 279          172
   1981   4    16 106          10    19 292          186
   1982   4    27 117          10    21 294          177
   1983   4    20 110           9    23 266          156
   1984   4     1  92           9    26 270          178
   1985   4    10 100          10     1 274          174
   1986   4    23 113          10     6 279          166
   1987   4     6  96          10     3 276          180
   1988   4    24 115          10     5 279          164
   1989   5     8 128          10     4 277          149
   1990   4    19 109          10    13 286          177
   1991   4    11 101           9    20 263          162
   1992   5     7 128           9    29 273          145
   1993   4    22 112          10    10 283          171
   1994   5     3 123          10    10 283          160
   1995   4    25 115          10    16 289          174
   1996   4    27 118          10     8 282          164
   1997   4    28 118          10    21 294          176
   1998   4     5  95          10    22 295          200
   1999   3    27  86          10     4 277          191
   2000   4    13 104          10     6 280          176
   2001   4    19 109          10     6 279          170
   2002   5     3 123          10     7 280          157
   2003   4    10 100          10     1 274          174
   2004   5     4 125          10     2 276          151
             MEAN=114              MEAN=281     MEAN=167
