# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1319] CEDAR-RAPIDS-1
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1319   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4    10 101          10     6 280          179
   1953   4    18 108          10    29 302          194
   1954   4     4  94          10    30 303          209
   1955   3    29  88          11     3 307          219
   1956   4    24 115          11    10 315          200
   1957   4    14 104          10    27 300          196
   1958   3    25  84          11     7 311          227
   1959   4    21 111          11     5 309          198
   1960   4    10 101          10    24 298          197
   1961   4    10 100          11     8 312          212
   1962   4    16 106          10    26 299          193
   1963   3    22  81          11     2 306          225
   1964   4     4  95          10    10 284          189
   1965   3    30  89          11    14 318          229
   1966   3    28  87          10    25 298          211
   1967   3    22  81          10    28 301          220
   1968   4     5  96          11    12 317          221
   1969   3    31  90          10    23 296          206
   1970   4     2  92          11    16 320          228
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4     4  94          11    14 318          224
   1976   4    12 103          10    17 291          188
   1977   4     6  96          11    11 315          219
   1978   3    25  84          11     7 311          227
   1979   4     6  96          11     7 311          215
   1980   4    15 106          10    28 302          196
   1981   3    23  82          10    23 296          214
   1982   4    11 101          10    22 295          194
   1983   4    19 109          11    12 316          207
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11    10 314          202
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    26 300          190
   1989   4    13 103          11    16 320          217
   1990   4    18 108          11     7 311          203
   1991   3    30  89          10    19 292          203
   1992   4     2  93          10    19 293          200
   1993   4     5  95          10    31 304          209
   1994   4     7  97          11    10 314          217
   1995   4     4  94          11     3 307          213
   1996   4     9 100          11     1 306          206
   1997   4    13 103          10    27 300          197
   1998   3    24  83          11     5 309          226
   1999   3    26  85          10    24 297          212
   2000   4     8  99          11    11 316          217
   2001   3    27  86          11    20 324          238
   2002   4     6  96          10    20 293          197
   2003   4     9  99          11     6 310          211
   2004   4    13 104          11    12 317          213
             MEAN= 96              MEAN=304     MEAN=208
