# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1442] CHEROKEE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia1442
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  41   3  48   5  38   3  52   7  52   3  37  10  35  11  38  12  49   9  52   6  47   3  36   5
  2  35   2  53   4  43   5  41   6  43   5  36   7  36   9  35  13  48  11  46   4  48   4  42   3
  3  44   4  39   5  45   4  68   4  45  10  40   9  36  12  36   5  39  11  45   3  49   3  35   4
  4  43   5  41   3  39   4  51   6  48   3  37  10  38   8  36  14  45  12  45   4  46   2  37   3
  5  46   3  42   5  42   4  44   4  44   5  40   7  35   9  34   6  46  15  45   5  47   6  42   6
  6  40   2  46   4  49   6  48   5  47   6  41   8  36  10  33   9  39  12  47   7  37   3  38   5
  7  39   4  43   3  47   4  53  10  44   9  34   7  36   6  37   5  42   5  48   1  44   4  38   1
  8  43   5  40   4  38   5  49   3  43   4  39   6  38  10  34   8  47  11  45   4  42   3  40   5
  9  47   6  38   4  42   3  52   4  42   4  42   5  39  12  41  11  43   9  48   4  45   4  39   4
 10  45   5  44   3  38   3  40   5  46  11  34  11  39   7  46  10  44   9  43   6  44   4  43   4
 11  42   3  45   3  44   3  44   6  44   4  36  11  35   9  39   7  44   9  48   8  40   2  37   4
 12  36   3  45   5  36   3  47   3  44   7  35   7  41   8  35  10  52   7  51   6  45   3  38   5
 13  46   5  45   4  43   5  50   4  43   5  39  14  34  12  34   8  46   5  43   7  40   2  46   5
 14  36   5  39   5  38   4  47   3  45   8  40   8  36   7  44   8  44   3  46  11  39   8  37   5
 15  47   4  47   2  52   6  50   3  44   8  40   6  37   7  38  10  43   4  46   5  45   4  47   5
 16  49   4  44   4  46   2  45   4  49   5  35  10  38  15  37  10  43   2  42   8  40   6  54   7
 17  52   9  41   6  42   3  49   4  41  12  38   7  34  13  42  10  38   7  45   6  42   4  34   2
 18  42   5  40   3  38   2  43   5  43   5  40   9  34  12  35   8  43   7  45   6  45   4  37   6
 19  41   4  38   4  40   3  58   3  50   2  38   6  36  12  40   8  41   7  50   5  36   5  41   4
 20  43   4  41   2  38   5  49   7  46  10  40   6  34  11  40   8  49   5  58   1  40   4  36   3
 21  40   5  43   4  37   4  47   5  40   9  43   8  35   5  39   7  41   5  53   4  42   4  44   6
 22  46   3  42   3  40   4  45   4  37   4  38  14  39   6  44  11  42   4  49   4  45   4  39   5
 23  40   3  39   4  49   3  49   3  45   7  38   6  40   5  40   8  46   5  47   5  33   4  39   4
 24  44   6  47   4  48   5  43   7  39   7  38   7  40   9  38   6  48   9  45   5  34   3  47   5
 25  48   3  43   4  45   6  40   5  44   4  36  12  40  12  41   7  47  10  45   3  41   4  41   4
 26  37   5  40   4  41   6  39   7  37   7  41   6  36   8  39   3  47   8  48  10  33   4  46   5
 27  36   3  44   5  50   3  44   4  37   6  39   9  35  11  39   6  46   9  50   6  41   3  38   4
 28  48   4  40   4  44   6  43   3  43   5  45  10  37   6  38   8  48   7  45   4  41   5  44   3
 29  41   4  41   8  47   3  46   7  39   5  38   6  40  14  39   7  40   5  43   5  41   2  43   5
 30  40   5  **  **  51   6  45   7  44   5  42   5  35  10  43   8  45   4  44   6  37   5  38   1
 31  45   7  **  **  55   4  **  **  39  12  **  **  40   7  38   7  **  **  45   4  **  **  41   3
