# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2364] DUBUQUE-LOCK-AND-DAM
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia2364
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  38   2  33   4  43   5  39   4  31   5  29   6  29  10  30   6  34   8  36   8  34   4  37   4
  2  34   3  41   4  47   2  44   4  35   3  33   7  29  10  28   7  30   9  33   6  31   5  28   2
  3  35   3  33   5  30   4  40   4  33   5  31   5  32   8  33   7  33   7  33   4  31   3  28   2
  4  31   2  41   2  33   4  47   4  37   8  33   8  28   9  25   7  36   8  31   6  30   3  30   3
  5  34   2  41   2  36   5  37   5  40   7  30  11  30   5  28   8  29   3  31   6  30   4  28   3
  6  36   2  32   3  36   4  38   6  33   6  30   9  28  12  28   7  30  10  32   5  32   3  36   5
  7  35   2  45   2  39   3  37   9  33   7  32   8  27   9  30   6  33   8  35   5  33   3  27   3
  8  38   3  36   3  38   4  40   7  34   4  35   8  27   7  27   4  34   5  33   6  36   3  20   4
  9  32   2  36   3  43   5  42   4  34   5  35   6  27   5  32  10  34   8  29   6  33   5  31   3
 10  40   4  36   2  34   5  36   4  38   8  30   7  35  10  32   9  32   7  33   5  29   4  35   3
 11  40   3  37   5  31   5  42   4  32   6  31   4  30   5  29   7  32   6  42   6  28   5  31   3
 12  35   4  38   5  35   5  35   3  31   6  29   9  27   3  31   5  32   7  37   8  38   5  31   2
 13  29   5  43   4  33   4  34   5  37   6  30   5  31   6  27   5  33   7  34   7  31   6  35   2
 14  34   3  40   2  35   4  33   6  35  10  29   9  30   7  27   7  31   8  36   6  35   3  28   1
 15  34   3  38   3  45   5  42   3  30   5  32   7  29   7  28   6  32   3  33   7  29   7  31   4
 16  35   3  36   6  30   6  35   6  33   7  30   8  27   9  28   8  32   7  35   7  32   3  33   4
 17  36   3  36   2  32   4  45   5  38   6  30  11  28   7  28  12  32   5  34   6  32   6  34   4
 18  34   4  34   3  43   5  33   7  37   7  28   8  33   7  27   9  30   5  38   6  37   5  25   3
 19  45   4  38   3  38   3  34   5  31   0  26   8  30   9  27   7  33   6  30   7  31   6  35   3
 20  37   2  34   6  38   4  31   7  37   7  30   8  28   4  30   3  30   6  35   5  27   5  31   4
 21  40   4  34   2  31   5  42   6  35   5  28   6  28   9  28   6  34   7  32   3  30   3  39   2
 22  42   2  35   4  34   4  37   5  31   7  29   7  29   7  27   1  36   8  37   4  28   3  34   3
 23  34   3  29   5  37   2  38   8  33   5  27   7  28   5  27   8  32   6  38   3  27   3  29   3
 24  36   4  28   2  38   5  37   4  30   5  33   4  31   8  27   9  34   7  33   4  32   4  35   3
 25  33   1  37   5  33   7  36   4  34   8  28   9  28   9  28   9  38   7  31   5  26   2  28   2
 26  33   5  31   6  37   6  35   8  33   7  32  10  25   5  29   7  34   7  38   4  32   3  38   4
 27  37   3  35   2  39   5  40   6  33   5  26   8  31   8  28   6  33   4  36   2  30   3  34   4
 28  37   6  33   3  35   4  32   3  34   4  30   6  26  10  32   7  34   3  30   6  31   4  35   3
 29  29   4  28   9  41   5  41   4  32   6  31   6  30   9  28  10  32   6  31   9  29   3  40   2
 30  35   3  **  **  37   4  37   2  28   6  28  12  27   8  30   6  42   7  29   3  39   2  38   4
 31  35   2  **  **  38   2  **  **  30   8  **  **  29   8  31  10  **  **  39   4  **  **  32   2
