# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5198] MARSHALLTOWN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia5198
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  39   3  42   1  41   4  43   5  35   4  39   9  33   7  35   7  39  10  46   6  46   3  42   3
  2  31   1  48   2  39   2  50   2  38   5  39   5  31  11  36  11  34   5  48  10  39   5  42   2
  3  36   1  42   6  40   3  55   4  39   6  37   4  35   3  33   8  38  12  42   3  40   3  33   4
  4  37   3  47   4  40   1  43   6  41   9  36  10  31   9  32   9  45   7  40   4  44   3  32   6
  5  44   3  50   3  36   5  43   4  41   4  35   9  36   7  34   8  40   5  45  10  42   4  35   1
  6  34   3  44   1  50   2  44   6  46   4  39   7  38   8  36   7  42   9  45   4  37   5  46   3
  7  42   4  40   1  40   5  45   4  46   5  34   6  36   6  39   6  39   8  42   8  40   7  38   2
  8  45   4  37   4  42   3  44   5  41   4  37   7  33  10  36   1  42   8  44   5  39   5  34   4
  9  40   3  39   3  41   6  41   8  42   5  42   8  30  11  33  11  41   6  45   7  42   6  35   1
 10  35   4  41   2  36   3  46   3  41   5  34   9  38  10  45  13  38   8  44   3  41   5  38   5
 11  41   2  39   3  43   2  40   4  40   8  34   9  34   6  34   4  39   8  39   9  40   2  36   4
 12  35   3  38   2  35   4  44   1  41   5  34   7  31   7  36   9  48   5  42   3  45   4  41   2
 13  44   4  44   2  38   4  45   4  45   4  34   6  30  11  37  12  40   5  48   8  43   3  39   3
 14  37   3  42   2  37   4  43   5  40   5  38   2  38   6  41  10  37   5  44   6  49   3  38   3
 15  36   4  34   4  39   4  45   4  37   7  32   5  34  13  42  13  37   9  43   6  41   4  40   2
 16  43   5  43   3  42   4  41   9  50   8  36   6  35  10  34   7  44   7  41   6  37   3  52   5
 17  42   5  42   4  39   3  46   4  43   3  34  11  33   7  39  10  41   9  38   4  37   4  36   2
 18  60   4  41   2  38   2  45   6  41   6  38   9  32  11  38   4  37   5  52   7  34   3  38   3
 19  50   2  37   2  35   3  40   5  42   6  35   9  31   8  32  11  49   9  42  10  47   3  42   1
 20  43   2  38   4  33   3  40   7  40   9  33   9  30   8  38   8  43   9  44   4  32   7  39   4
 21  51   2  37   1  38   4  43   3  40  10  33   9  31   6  36   7  44   5  43   5  46   5  45   3
 22  51   1  40   2  38   4  37   7  38   9  33   9  36  10  36   8  40   6  39   4  38   3  42   6
 23  44   3  37   5  50   3  46   6  39   7  35  10  34   6  37   9  43   5  41   2  36   3  38   3
 24  40   3  40   4  47   4  40   6  36   1  31  12  35   8  34   5  45   5  51   6  37   2  48   3
 25  52   2  48   2  39   5  45   3  36   6  34   8  30  10  42   4  45   8  48   8  41   2  35   2
 26  38   3  39   1  47   2  36   8  34   3  43  10  39   9  39   7  43   4  44   5  39   4  47   5
 27  45   4  48   5  44   1  40   9  38   5  33  11  37   6  40  10  45  10  45   5  38   3  43   2
 28  40   4  46   5  42   3  41   7  37   6  41  14  32   8  39   4  45   9  36   4  40   3  49   3
 29  44   3  39   7  39   3  42   8  34   4  40   7  34  10  40   9  45   7  44   7  36   3  47   5
 30  41   7  **  **  48   3  44   4  35   8  32   9  32   7  43  10  43   4  40   6  38   5  39   1
 31  38   5  **  **  42   4  **  **  35   9  **  **  38   7  38   8  **  **  42   4  **  **  35   3
