# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4063] INDIANOLA-2-SSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia4063
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  31  12  33  12  44  21  56  34  68  44  77  53  85  62  86  61  82  58  74  47  57  36  41  23
  2  32  14  31  12  42  23  56  34  70  45  76  53  85  62  86  63  82  59  73  46  55  34  42  24
  3  31  13  30  11  42  23  57  34  69  46  77  53  85  62  86  64  82  58  72  45  53  33  42  23
  4  30  11  32  13  42  21  57  32  70  47  78  55  85  63  85  61  82  57  69  44  52  32  42  23
  5  29   9  33  13  42  22  55  33  71  48  80  56  85  62  83  61  80  55  69  45  52  31  42  23
  6  30  10  32  13  42  21  60  34  71  47  81  57  86  62  84  62  81  56  67  44  51  31  38  20
  7  28   8  32  13  41  20  62  35  70  46  80  58  87  63  85  62  82  56  67  42  53  30  37  19
  8  28   8  33  14  42  22  59  37  71  47  80  58  86  64  85  62  82  56  68  43  53  30  36  19
  9  29   9  34  13  44  22  58  34  70  48  80  58  86  63  85  61  80  56  66  42  51  31  35  17
 10  28   9  36  17  44  24  58  35  72  47  80  58  85  63  85  61  79  53  67  40  52  29  36  17
 11  29  10  34  15  46  26  60  37  72  48  81  59  86  64  83  60  79  53  68  42  51  30  35  17
 12  31  12  34  15  46  26  59  37  73  47  82  60  86  64  83  59  79  53  68  42  50  29  35  16
 13  32  12  36  15  46  26  60  37  72  47  83  60  87  64  84  60  77  52  68  43  51  30  35  15
 14  32  13  37  18  48  26  62  38  72  49  82  60  87  64  84  61  75  52  69  44  49  30  34  16
 15  31  10  35  17  46  25  62  38  74  49  81  59  86  62  84  60  75  51  69  43  52  30  34  16
 16  30  10  36  15  47  26  65  40  74  50  81  59  87  63  85  61  73  50  67  42  50  29  35  16
 17  30  11  37  16  48  26  64  40  75  51  82  59  87  64  85  61  76  51  66  41  51  30  33  15
 18  30  12  40  21  48  27  66  40  75  52  83  61  87  66  85  61  76  53  63  39  50  30  33  15
 19  31  10  39  19  48  29  65  42  75  51  83  60  88  67  84  61  76  52  62  37  49  28  34  16
 20  29  10  40  19  49  28  66  43  76  51  83  60  87  65  83  60  75  51  64  38  47  27  31  14
 21  30  10  41  19  48  27  65  42  75  52  82  60  86  64  83  60  73  49  65  40  46  25  32  13
 22  32  14  38  19  51  28  65  41  75  52  83  59  86  64  84  60  72  47  67  41  47  26  33  15
 23  33  12  40  21  52  28  66  42  75  52  83  59  86  63  83  60  70  46  62  40  46  26  33  15
 24  32  12  39  18  50  28  67  42  74  52  83  60  86  63  83  59  71  46  62  38  45  24  33  13
 25  31  12  41  19  50  29  68  43  75  52  85  60  87  63  84  59  73  47  61  37  44  24  32  13
 26  29  11  43  22  51  30  69  44  74  52  85  62  86  63  85  60  74  47  62  37  44  25  32  14
 27  28   9  42  22  55  31  68  45  74  53  85  62  86  64  86  62  72  47  61  37  41  23  33  16
 28  29  10  42  22  56  33  66  43  74  53  86  62  87  62  84  59  73  47  59  36  38  19  34  16
 29  31  10  46  20  52  33  67  44  75  54  86  63  86  62  85  60  73  47  59  35  40  21  33  15
 30  31  10 *** ***  54  32  68  45  77  54  85  63  86  63  85  61  73  47  60  37  40  21  32  12
 31  33  10 *** ***  56  34 *** ***  77  54 *** ***  86  62  83  59 *** ***  58  38 *** ***  31  13
