# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3487] GRUNDY-CENTER
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia3487
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1563   1241   1240    659    170     84     14     22    195    453   1084   1439
 1952   1455   1017   1043    481    253     15      2     23    117    592    842   1239
 1953   1372   1127    929    685    232     16      9      3    126    284    758   1185
 1954   1455    855   1088    430    323     49      0      5     85    442    742   1226
 1955   1424   1244    998    318    122     54      0      4     99    402   1044   1437
 1956   1484   1249   1063    590    194     23      6     25    154    242    900   1223
 1957   1605   1038    945    478    235     40      0      7    171    520    955   1137
 1958   1333   1383   1000    506    151     79     10     35    115    343    785   1464
 1959   1620   1352   1020    536    176     29     11      1    172    575   1169   1075
 1960   1468   1366   1468    494    220     52      7      6    160    488    887   1453
 1961   1532   1132    979    700    286     30      0     10    224    405    878   1453
 1962   1632   1317   1225    614    105     45     32      8    220    401    803   1326
 1963   1775   1347    850    451    244     12      3     34    135    187    754   1650
 1964   1288   1104   1091    529    119     41      3     70    197    528    810   1403
 1965   1568   1346   1369    605    138     38      6     61    240    454    838   1089
 1966   1736   1239    837    674    356     59      3     44    220    506    912   1279
 1967   1339   1294    844    467    334     18     27     41    162    487    933   1183
 1968   1433   1281    730    414    310     23      8     30    142    454    952   1387
 1969   1622   1223   1267    506    225    113      7      2    137    565    872   1375
 1970   1796   1246   1072    519    177     40     19     10    167    459    896   1357
 1971   1680   1335   1113    509    310     11     29     26    142    294    847   1280
 1972   1631   1465    998    608    198     63     25     30    137    600    978   1520
 1973   1434   1141    706    603    294      9      2      5    153    297    830   1429
 1974   1541   1203    972    486    308     71      1     46    274    477    848   1272
 1975   1437   1287   1299    724    180     51     21      7    237    424    725   1229
 1976   1477   1023    912    436    273     26     10     27    193    645   1086   1566
 1977   1879   1126    732    366     76     18      2     49     94    523    919   1451
 1978   1783   1510   1101    555    258     36      3     16     85    518    907   1447
 1979   1887   1584   1095    642    275     50      7     38    129    469    903   1184
 1980   1403   1414   1107    539    202     37      0      4    140    563    823   1313
 1981   1372   1103    827    421    266     12     19     29    146    541    765   1389
 1982   1835   1336   1057    703    133     91      2     40    182    416    937   1162
 1983   1306   1044    938    694    334     41      2      1    174    476    818   1791
 1984   1519   1018   1191    582    313     12     12     12    204    416    870   1258
 1985   1630   1325    802    425    129     77      3     45    200    489   1108   1740
 1986   1435   1332    892    453    186     12      4     55     96    454   1073   1267
 1987   1328    923    806    449    124     15      5     53    121    618    734   1178
 1988   1605   1396    898    552    109     19      8     26    104    637    867   1280
 1989   1194   1473   1043    558    262     67      1     12    198    425   1015   1607
 1990   1149   1106    820    583    295     34      9      6    121    487    742   1434
 1991   1696   1105    877    471    181      7      9     11    211    512   1123   1237
 1992   1260   1018    880    627    217     37     34     76    213    482    998   1357
 1993   1565   1340   1148    668    221     72      3     12    271    525    950   1269
 1994   1778   1455    920    530    224     20      7     45    129    387    795   1263
 1995   1534   1222    923    666    269     35      9      0    203    472   1104   1308
 1996   1571   1311   1152    638    328     55      5      6    186    445   1146   1456
 1997   1624   1182    921    656    386      8     22     19    117    495   1011   1204
 1998   1338    903   1035    487     99     82      1      0     61    407    769   1131
 1999   1553    922    937    488    170     36      0      8    179    471    662   1228
 2000   1427   1014    725    512    139     45      8      3    151    337    975   1761
 2001   1425   1365   1166    418    180     65      4     15    198    504    525   1076
 2002   1143   1037   1107    558    290     26      1     15    116    619    951   1164
 2003   1486   1330   1004    495    250     45      4      0    190    449    918   1177
 2004   1524   1271    796    489    212     54     19     89     80    455    769   1246
 2005   1517   1004    951    382    280      3      9      0      0      0      0      0
 MEAN   1518   1219    998    539    224     40      8     23    161    465    895   1334
