# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0200] AMES-8-WSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0200   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     3 277          170
   1953   4    27 117          10     7 280          163
   1954   5     7 127          10    18 291          164
   1955   4     8  98          10    15 288          190
   1956   5     1 122           9    30 274          152
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   4    18 109          10    19 293          184
   1961   5     1 121           9    28 271          150
   1962   4    19 109          10    24 297          188
   1963   5    22 142          10    29 302          160
   1964   4    10 101           9    28 272          171
   1965   4    19 109          10    12 285          176
   1966   5    10 130          10     1 274          144
   1967   5     3 123           9    29 272          149
   1968   4    25 116          10     4 278          162
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    10 283          161
   1971   4    15 105          10    10 283          178
   1972   4    25 116           9    30 274          158
   1973   5     2 122          10    29 302          180
   1974   5     6 126           9    22 265          139
   1975   4    22 112          10     2 275          163
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10    11 284          188
   1978   5     2 122          10     8 281          159
   1979   5    12 132          10     5 278          146
   1980   5     8 129           9    26 270          141
   1981   5    11 131          10     2 275          144
   1982   4    22 112          10    16 289          177
   1983   4    20 110           9    23 266          156
   1984   4    22 113           9    26 270          157
   1985   4     9  99          10     1 274          175
   1986   5     2 122          10     6 279          157
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     4 278          163
   1989   5     6 126           9    23 266          140
   1990   5     1 121          10    10 283          162
   1991   4    10 100           9    19 262          162
   1992   4    22 113          10    17 291          178
   1993   4    20 110          10     9 282          172
   1994   5     1 121          10    25 298          177
   1995   4    27 117           9    22 265          148
   1996   4    30 121          10     3 277          156
   1997   5    13 133          10    14 287          154
   1998   4    17 107          11     3 307          200
   1999   4    18 108          10     4 277          169
   2000   4    12 103          10     6 280          177
   2001   4    18 108          10     6 279          171
   2002   4     9  99          10     7 280          181
   2003   4    10 100           9    29 272          172
   2004   5     3 124          10     2 276          152
             MEAN=115              MEAN=279     MEAN=164
