# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7708] SIOUX-CITY-WSO-AP
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia7708
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1488   1078   1204    637    140     72     18      6    201    464   1038   1469
 1952   1460    990   1090    479    191      2      3      2     89    537    865   1293
 1953   1422   1113    865    640    215     15      0      3     97    266    738   1182
 1954   1521    766   1055    421    290     41      0      2     68    453    670   1151
 1955   1329   1343    994    227     67     47      0      0    102    349   1085   1451
 1956   1495   1258    973    594    160     10      0      9    117    203    846   1157
 1957   1600   1016    907    505    214     16      0      2    138    456    876   1011
 1958   1267   1319    976    480     87     39      4     12     77    321    798   1340
 1959   1544   1267    880    478    171     22      5      0    147    522   1090   1006
 1960   1469   1439   1460    466    165     18      0      0    101    344    776   1235
 1961   1450   1115    853    576    224     13      0      7    192    326    855   1500
 1962   1565   1260   1224    494     48     31      7      0    165    342    727   1232
 1963   1730   1186    752    397    147      3      0     14     51    160    710   1536
 1964   1208   1078   1061    419     84     35      0     43    140    412    824   1432
 1965   1479   1301   1277    456     94      3      0     14    267    304    805    992
 1966   1646   1153    770    579    242     25      0     16    138    407    888   1301
 1967   1416   1205    780    467    327     21     15     23    110    468    888   1243
 1968   1439   1194    662    392    258     27      6      2    106    394    877   1415
 1969   1629   1189   1244    385    170     79      0      0     62    579    820   1343
 1970   1693   1065   1075    482    113     14      5      0    152    495    878   1334
 1971   1587   1138    926    401    187      9     12      3    128    289    816   1261
 1972   1534   1355    847    470    160     18      8      7    121    501    862   1458
 1973   1349   1107    687    442    185      4      0      0    104    265    807   1350
 1974   1497    981    788    382    131     29      0      9    185    326    826   1248
 1975   1447   1284   1114    584    101     23      2      0    212    336    859   1231
 1976   1361    916    889    370    226     19      2      0    112    625   1070   1417
 1977   1742   1028    755    301     25      3      0     10     60    435    886   1315
 1978   1783   1538   1014    495    201     36      1     10     66    458    957   1537
 1979   1895   1563   1045    555    262     33      1     14     84    464    930   1082
 1980   1347   1297    974    428    174     12      0      0    111    524    754   1261
 1981   1259   1029    761    277    205      3     10      5     83    482    748   1373
 1982   1818   1251    963    558    121     65      0     19    137    374    924   1202
 1983   1319   1036    886    656    278     46      0      0    117    395    806   1829
 1984   1373    965   1108    552    241      8      1      5    197    412    813   1262
 1985   1464   1157    729    343     89     48      1     14    226    423   1173   1587
 1986   1148   1177    745    418    130      2      0     28     85    406    993   1178
 1987   1184    848    760    338     81      7      2     46     87    571    703   1120
 1988   1521   1282    793    484     50      7      1     10     80    548    824   1173
 1989   1090   1394    963    435    170     36      0      8    163    396    962   1572
 1990   1074   1026    769    507    223     22      1      3     88    439    752   1408
 1991   1529    894    770    387    151      2      0      0    155    498   1101   1122
 1992   1064    880    762    558    180     23     17     49    143    444    953   1271
 1993   1474   1304   1038    556    200     50      0     13    215    504    986   1223
 1994   1641   1326    791    497    139     10      1     13     76    343    796   1292
 1995   1378   1013    888    577    252     48      5      2    201    475   1000   1221
 1996   1563   1125   1117    571    280     30      6      2    187    432   1099   1540
 1997   1565   1128    840    667    310      1      9     22     90    437    980   1134
 1998   1297    847   1068    446     87     83      0      0     35    341    735   1153
 1999   1431    912    870    473    151     58      0      4    172    458    624   1125
 2000   1330    915    702    427    103     39      9      3    135    375   1136   1661
 2001   1338   1386   1062    427    166     34      0      9    155    457    556   1130
 2002   1159   1005   1124    443    279      5      0      8    108    636    908   1130
 2003   1373   1209    882    439    231     36      1      1    193    380    900   1137
 2004   1438   1260    743    398    181     55     14     43     43    404    786   1121
 2005   1394    919    810    343    183      2      2      0      0      0      0      0
 MEAN   1448   1142    929    469    173     26      3     10    127    420    872   1292
