# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1257] CASCADE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1257   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    29 302          193
   1952   4    16 107          10     3 277          170
   1953   4    21 111           9    22 265          154
   1954   5     6 126          10    18 291          165
   1955   3    29  88          10    19 292          204
   1956   4    30 121          10     9 283          162
   1957   4    15 105           9    28 271          166
   1958   5     7 127          10     1 274          147
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    20 294          185
   1961   5     3 123           9    28 271          148
   1962   4    16 106          10    24 297          191
   1963   5     1 121          10    28 301          180
   1964   4    10 101           9    28 272          171
   1965   4    19 109          10    24 297          188
   1966   5    10 130          10     6 279          149
   1967   5     7 127          10    19 292          165
   1968   4    15 106          10    25 299          193
   1969   4    29 119          10    15 288          169
   1970   4    10 100          10    16 289          189
   1971   4    24 114          11     1 305          191
   1972   4    26 117          10    15 289          172
   1973   4    13 103          10    30 303          200
   1974   4    24 114           9    22 265          151
   1975   4    21 111           9    26 269          158
   1976   5     4 125           9    24 268          143
   1977   4     8  98          10     4 277          179
   1978   5     1 121          10     8 281          160
   1979   4    10 100          10     7 280          180
   1980   5     9 130          10     4 278          148
   1981   4    21 111          10     8 281          170
   1982   4    21 111          10    22 295          184
   1983   4    24 114          10    13 286          172
   1984   4    21 112           9    29 273          161
   1985   4     9  99          11     5 309          210
   1986   4    22 112          10    15 288          176
   1987   4     7  97          10     3 276          179
   1988   4    24 115          10     6 280          165
   1989   5     7 127           9    24 267          140
   1990   4    18 108          10    11 284          176
   1991   4     1  91          10     7 280          189
   1992   5     6 127          10    17 291          164
   1993   4    18 108          10    10 283          175
   1994   4     8  98          11     1 305          207
   1995   4     6  96           9    23 266          170
   1996   4    17 108          10    19 293          185
   1997   4    26 116          10    22 295          179
   1998   3    25  84          10    22 295          211
   1999   3    27  86          10    14 287          201
   2000   4    13 104          10     7 281          177
   2001   4    19 109          10     6 279          170
   2002   4    26 116          10    16 289          173
   2003   4    11 101          10     1 274          173
   2004   5     3 124          10     5 279          155
             MEAN=110              MEAN=284     MEAN=174
