# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3007] FORT-MADISON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia3007
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  32  17  33  15  43  25  57  36  68  46  77  56  84  65  86  64  83  61  73  49  60  40  43  27
  2  34  18  32  14  44  26  57  37  68  47  75  56  86  65  86  67  82  62  72  49  56  38  44  27
  3  34  16  31  15  43  26  57  38  68  48  75  56  86  65  86  65  83  61  72  48  55  37  44  27
  4  31  13  33  15  45  25  56  35  69  49  76  58  85  65  85  65  82  60  71  48  54  36  43  26
  5  31  13  34  16  42  26  57  36  70  49  79  59  84  64  84  64  81  59  70  47  54  35  43  26
  6  32  16  34  16  43  24  59  37  70  49  80  60  85  65  83  65  81  59  68  46  51  33  41  24
  7  32  12  34  15  44  24  61  37  71  49  80  60  87  66  84  64  80  59  67  44  53  33  39  23
  8  30  13  34  16  44  25  60  38  71  50  80  61  87  66  85  65  81  59  68  46  53  34  39  23
  9  30  11  35  17  45  25  58  36  70  49  80  60  86  66  85  65  81  59  69  46  53  35  37  20
 10  29  13  36  18  45  26  57  37  70  50  81  60  86  65  84  63  80  57  68  44  54  32  37  20
 11  31  13  35  17  47  29  59  39  72  50  82  61  85  66  83  63  80  56  68  45  51  33  37  20
 12  32  14  34  17  47  29  60  39  71  50  82  62  86  67  83  62  79  57  69  46  53  32  37  19
 13  32  14  37  19  47  29  62  41  71  51  83  62  87  67  83  63  78  56  68  45  51  33  36  19
 14  34  16  38  20  48  28  63  41  73  51  82  62  87  67  84  63  77  56  67  46  52  33  35  19
 15  32  14  38  21  48  28  62  41  73  52  81  62  86  66  83  64  77  55  68  46  52  35  36  20
 16  32  12  37  18  48  29  63  42  74  52  82  60  86  66  84  65  76  54  68  45  52  34  36  18
 17  33  13  37  20  50  30  65  42  74  54  82  61  87  67  84  65  76  55  65  42  50  34  35  19
 18  31  13  40  24  48  30  65  43  75  54  83  63  87  68  85  64  75  54  64  41  51  33  35  17
 19  33  14  41  24  48  31  66  44  75  54  83  62  88  68  83  64  75  55  63  40  49  32  36  19
 20  31  13  41  21  49  31  66  45  75  54  84  63  87  68  84  63  75  54  64  41  49  31  34  18
 21  32  15  40  22  49  30  65  44  75  54  83  62  86  67  84  62  73  52  65  42  47  28  32  17
 22  35  17  41  22  50  31  66  44  76  55  82  63  86  67  84  63  73  51  66  43  48  30  34  18
 23  34  15  39  24  52  32  65  44  75  54  83  62  86  67  83  63  72  50  64  43  48  29  35  18
 24  32  14  40  22  50  30  66  44  74  54  83  63  87  66  83  63  71  49  62  41  46  27  34  17
 25  33  15  41  23  49  32  67  46  74  55  85  63  87  66  83  62  74  51  61  40  46  29  33  17
 26  33  14  43  24  51  32  68  46  74  54  85  64  86  66  84  64  73  50  60  40  47  28  33  17
 27  30  13  42  24  53  32  69  48  75  56  84  64  87  67  84  65  73  50  60  41  46  27  35  18
 28  31  12  42  24  55  36  67  46  75  56  85  65  86  66  85  64  73  49  60  38  41  24  36  19
 29  31  14  43  24  55  35  67  46  76  55  85  65  86  66  84  63  73  50  59  39  40  24  35  19
 30  32  13 *** ***  53  35  68  46  78  57  86  65  86  65  84  64  74  50  59  40  41  23  33  17
 31  34  14 *** ***  56  36 *** ***  78  56 *** ***  86  65  84  63 *** ***  60  42 *** ***  34  17
