# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3718] HAWARDEN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia3718
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      6     19     59    222    185      9     16      0      0
 1952      0      0      0      9     31    292    273    190    110      0      0      0
 1953      0      0      0      0     43    260    311    255     75     25      0      0
 1954      0      0      0     12     28    247    360    224     73      0      0      0
 1955      0      0      0     13     63    121    472    457    155     19      0      0
 1956      0      0      0      0     91    368    261    277     88     32      0      0
 1957      0      0      0      4     33    125    429    242     37      0      0      0
 1958      0      0      0      1     67    100    187    342    128     30      0      0
 1959      0      0      0      1     72    266    269    382    116      0      0      0
 1960      0      0      0     12     14     82    282    271    114      6      0      0
 1961      0      0      0      0     25    163    250    258     80      3      0      0
 1962      0      0      0     18     83    139    226    214     25     34      0      0
 1963      0      0      0     11     36    282    367    248    100     39      0      0
 1964      0      0      0      6     97    193    406    179     74      2      0      0
 1965      0      0      0      8     74    158    270    216     19     10      0      0
 1966      0      0      0      5     27    188    404    152     52      4      0      0
 1967      0      0      4      3     65    128    247    188     46     14      0      0
 1968      0      0      0      2      9    251    268    285     45     16      0      0
 1969      0      0      0      0     67     61    285    224     35      4      0      0
 1970      0      0      0     15     97    237    318    282    117     10      0      0
 1971      0      0      0      6      8    271    204    230     93     12      0      0
 1972      0      0      0      0     82    198    230    221     61      0      0      0
 1973      0      0      0      0     24    203    290    329     42      8      0      0
 1974      0      0      0      9     37    149    414    120     33      3      0      0
 1975      0      0      0      0     80    157    361    276     44     24      0      0
 1976      0      0      0     13     24    202    354    306    106      7      0      0
 1977      0      0      0     16    115    233    395    166     66      0      0      0
 1978      0      0      3      0     55    213    291    255    165      2      0      0
 1979      0      0      0      1     39    188    289    219     95      0      0      0
 1980      0      0      0     16     63    216    365    272     93      4      0      0
 1981      0      0      0     24     24    200    286    196     67      0      0      0
 1982      0      0      0      1     47     80    335    268     73      2      0      0
 1983      0      0      0      0     24    157    425    454    151      6      0      0
 1984      0      0      0      2     36    194    279    321     55      4      0      0
 1985      0      0      0     19     75    160    251    139    118      0      0      0
 1986      0      0      2      0     64    249    380    138     38      0      0      0
 1987      0      0      0     28    126    247    360    195     34      0      0      0
 1988      0      0      0      6    104    339    351    338     68      0      0      0
 1989      0      0      2     27     50    139    358    218     67     14      0      0
 1990      0      0      0     35     17    232    244    250    157     11      0      0
 1991      0      0      0     20    132    277    265    242    120      4      0      0
 1992      0      0      0      2     47    113     86    104     47      5      0      0
 1993      0      0      0      0     12    113    198    202     11      8      0      0
 1994      0      0      0     12     78    177    126    118     91      0      0      0
 1995      0      0      0      0      0    167    259    303     39      6      0      0
 1996      0      0      0      0     26    160    138    132     55      0      0      0
 1997      0      0      0      0      4    152    277    177     69     36      0      0
 1998      0      0      1      0     72    106    247    209    133      0      0      0
 1999      0      0      0      0     23    128    323    162     54      3      0      0
 2000      0      0      0      0     50    102    271    247     82      9      0      0
 2001      0      0      0     20     42    162    314    236     43      3      0      0
 2002      0      0      0     16     37    245    393    202    102      2      0      0
 2003      0      0      0     11      8    125    234    271     38     11      0      0
 2004      0      0      0      1     35     82    189    109    123      3      0      0
 2005      0      0      0      6     29    189    303      0      0      0      0      0
 MEAN      0      0      0      8     50    183    294    235     76      8      0      0
