# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4142] IOWA-FALLS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia4142
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  46 -21  50 -22  68 -31  74  16  90  27  88  36  97  48  99  45  96  37  92  23  76  17  65  -4
  2  48 -14  55 -29  67  -7  85  17  89  27  89  39  97  45  99  49  93  41  93  19  76   7  64  -5
  3  50 -15  46 -30  69  -1  80  13  87  28  93  37 100  49 100  47  94  36  90  27  75   8  62  -9
  4  47 -15  51 -29  65  -8  79  11  90  29  93  40 100  45  96  45  93  36  93  26  71   1  58  -8
  5  53 -23  55 -20  69 -20  85  11  90  28  97  40 100  45  97  45  95  38  95  25  70  -1  62  -1
  6  46 -23  52 -15  68 -15  89   5  85  27  94  43  99  48  95  47  93  39  93  24  77   7  64 -11
  7  51 -19  58 -13  73  -9  80  14  85  27  94  42 102  45  99  44  99  37  89  24  74  -2  55 -14
  8  57 -19  55 -21  77  -6  79  16  89  28 104  40  99  47  95  45  95  37  85  22  76  -2  51 -13
  9  58 -23  58 -22  72  -6  85  14  89  29 101  42  99  47  95  46  98  40  82  22  79  14  50 -21
 10  48 -26  61 -18  67  -5  84  15  91  24  93  45 100  47  97  47  92  32  85  20  72   4  58 -18
 11  49 -22  59 -22  66  -6  85  18  85  31  94  47  97  50 100  45  91  35  83  17  69  -5  57 -13
 12  52 -26  65 -21  73  -8  81  16  86  30  95  46  99  50  95  44  96  34  89  22  66   3  62 -12
 13  49 -15  58 -13  73  -7  78  20  90  29  98  40  98  50  97  39  93  32  90  26  67  -3  52 -21
 14  56 -20  62 -13  69 -10  80  19  93  29  98  45  99  45 104  39  93  37  86  25  78  -8  51 -17
 15  58 -24  57 -15  66  -2  87  23  89  33  92  42 101  48 107  45  94  34  88  24  68   2  55 -19
 16  50 -24  61 -20  74  -3  89  21  90  31  96  39  95  43 104  46  91  31  86  22  75  -2  56 -14
 17  49 -22  64 -23  74   3  84  19  91  35  92  40  97  45 106  46  95  34  83  21  74  -7  55 -13
 18  51 -30  63 -14  74   3  88  16  92  38  98  44 101  53 100  40  91  36  88  20  71   4  58 -20
 19  50 -25  58 -16  71  -2  90  24  92  37  99  45  97  52 100  42  90  33  81  15  73   8  50 -22
 20  50 -24  59 -11  70  -7  86  24  92  31  96  43  99  48  98  42  90  29  84  15  61   6  52 -18
 21  48 -28  57 -14  71  -8  92  20  91  34  99  42  99  47 100  45  87  32  86  22  71  -2  52 -21
 22  52 -17  60 -10  79   7  97  22  90  30  97  46  99  49  94  47  84  26  81  15  64   1  49 -23
 23  55 -24  60 -10  76   4  85  23  90  27  94  43  96  49  95  43  81  28  82  19  59   2  48 -22
 24  60 -20  61 -14  82  -4  83  20  87  38  98  44  93  51  94  43  86  29  80  18  61   0  52 -20
 25  59 -16  58 -14  78   3  84  28  98  38  97  42  94  52  96  39  89  31  80  20  67  -6  48 -23
 26  58 -24  60 -20  82   1  85  26  93  32  97  45  99  48  96  40  89  30  81  18  59 -13  51 -21
 27  68 -27  60 -10  78   2  90  31  91  35  96  46 100  46  97  41  89  33  81  18  65  -2  50 -19
 28  56 -22  56 -20  80   3  91  29  91  35  97  46 100  49  97  41  88  25  76  16  69 -10  63 -15
 29  46 -26  63  -9  86   2  89  23  91  32  99  49 100  47  97  40  88  26  76  12  61  -5  59 -15
 30  51 -25 *** ***  82   2  87  25  92  38  97  49 104  45  95  46  92  29  78  15  68  -7  52 -16
 31  56 -21 *** ***  81  10 *** ***  92  36 *** *** 103  44  94  39 *** ***  82  18 *** ***  46 -20
