# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6719] POCAHONTAS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia6719
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1546   1202   1308    658    145     84     12     17    220    465   1075   1472
 1952   1522   1048   1113    508    251     11      4     18    108    560    835   1265
 1953   1418   1128    897    656    201     11      5      2    124    308    767   1149
 1954   1518    781   1068    405    326     44      0      3     91    503    752   1200
 1955   1402   1342   1052    263    100     57      0      2     88    376   1122   1515
 1956   1549   1372   1029    599    191     15      2     19    119    216    903   1172
 1957   1610   1053    952    499    225     33      0      6    154    507    928   1096
 1958   1289   1347   1007    490    129     67     13     21     83    338    803   1426
 1959   1581   1324    957    485    161     23      7      1    164    560   1152   1043
 1960   1450   1323   1416    480    167     30      4      3    139    401    786   1320
 1961   1428   1111    943    651    274     26      0      3    184    347    905   1441
 1962   1642   1275   1219    555     93     32      9      3    176    335    718   1231
 1963   1722   1256    783    418    207      3      0     19     64    141    682   1548
 1964   1217   1047   1095    472     89     28      0     47    166    439    784   1427
 1965   1510   1338   1331    568     97      2      0     32    262    362    851   1034
 1966   1686   1205    789    663    280     30      0     23    143    404    899   1325
 1967   1374   1276    816    459    343     18     25     35    146    479    910   1220
 1968   1432   1281    703    423    287     39      7     16    126    385    896   1396
 1969   1642   1208   1304    467    177     80      0      0     95    530    841   1370
 1970   1754   1209   1119    506    155     26      4      4    162    484    903   1338
 1971   1641   1231   1046    463    233      7     23     14    128    326    864   1296
 1972   1597   1412    953    583    209     45     26     43    178    610    946   1605
 1973   1480   1201    793    544    279     14      4      5    159    331    874   1449
 1974   1619   1195    974    514    273     52      0     41    246    478    889   1305
 1975   1542   1375   1307    733    154     41     11      4    246    422    807   1279
 1976   1445    957    979    403    260     25      5     10    177    655   1072   1548
 1977   1871   1081    796    349     56      7      4     32     96    542    944   1440
 1978   1859   1524   1073    554    238     41      7     14     90    526   1012   1554
 1979   1991   1677   1174    675    301     40      4     28    112    531    956   1199
 1980   1433   1408   1116    519    189     32      1      8    157    561    798   1359
 1981   1357   1113    832    328    203     13     15     18    126    602    819   1463
 1982   1869   1365   1027    652    190     94      1     25    161    472   1005   1227
 1983   1418   1097    990    701    304     29      0      1    176    552    963   1948
 1984   1540   1112   1237    631    320     18     10     16    202    456    900   1337
 1985   1624   1319    813    413    109     82      5     48    253    492   1182   1751
 1986   1362   1326    861    457    177     12      1     45    108    445   1085   1301
 1987   1290    904    842    405     73     12      3     55    102    621    753   1192
 1988   1662   1433    878    566     53      4      4     24    112    611    894   1365
 1989   1211   1475   1102    534    210     46      0      8    179    425   1067   1654
 1990   1183   1148    881    581    294     46      5      5    112    495    796   1515
 1991   1724   1114    910    468    197      9      7      8    205    548   1215   1285
 1992   1240   1061    915    654    188     34     30     69    186    479    997   1329
 1993   1602   1393   1159    635    244     70      1     14    262    559   1015   1319
 1994   1810   1474    882    544    196     15      5     34    122    387    827   1328
 1995   1541   1207    969    684    290     45     10      2    225    504   1127   1305
 1996   1620   1275   1188    659    342     49      8      6    218    466   1169   1555
 1997   1668   1242    976    664    404      1     13     24    124    475   1080   1197
 1998   1428    982   1118    503     84     94      0      1     59    420    785   1186
 1999   1619   1004    942    536    204     51      0      9    201    519    680   1260
 2000   1455   1046    751    523    137     49     17      6    162    387   1085   1807
 2001   1467   1451   1207    481    218     58      5     12    151    475    524   1105
 2002   1216   1074   1177    527    300     17      4     13    125    655    948   1178
 2003   1477   1308    983    471    246     40      0      2    180    419    947   1254
 2004   1528   1327    798    440    213     51     13     69     71    419    795   1254
 2005   1508    996    963    369    247      2      6      0      0      0      0      0
 MEAN   1531   1226   1009    527    210     35      6     18    152    463    914   1354
