# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5796] MOUNT-PLEASANT
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia5796
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1304   1058   1028    539    118     40      2      1    116    332    926   1257
 1952   1208    914    930    409    180      2      0      8     87    504    697   1075
 1953   1209    957    817    581    196      2      1      0     63    217    636   1029
 1954   1241    721    899    288    249     35      0      1     41    378    676   1078
 1955   1295   1083    837    212     91     46      0      1     58    333    899   1227
 1956   1309   1092    816    454    108     19      0     12     90    145    756   1087
 1957   1454    902    842    412    136     15      0      0    107    425    800    973
 1958   1274   1337    893    417    122     27      2     14     72    297    635   1288
 1959   1494   1076    826    429    109      8      5      0    104    452    977    946
 1960   1240   1238   1275    372    180     19      1      0     59    321    666   1175
 1961   1291    927    756    555    230     20      0      3    130    287    735   1253
 1962   1489   1097    988    442     40     16      6      0    122    304    710   1201
 1963   1614   1204    683    289    147      3      0     14     56     95    638   1510
 1964   1098   1062    901    366     57     21      2     23    116    443    631   1262
 1965   1358   1120   1204    452     75     10      0     17    121    359    699    900
 1966   1487   1062    712    511    257     30      0     20    155    394    698   1170
 1967   1171   1179    762    384    316     20     29     53    143    431    859   1120
 1968   1322   1197    688    412    229     11      3      5     65    359    827   1216
 1969   1416   1020   1017    342    160     65      0      0     61    448    765   1233
 1970   1552   1038    980    379     89     17      2      0     73    313    760   1062
 1971   1460   1087    894    362    203      0     13      1     86    143    688   1009
 1972   1368   1190    819    438    144     28      8      7     65    416    844   1296
 1973   1197    968    574    438    178      0      0      0     59    186    678   1245
 1974   1310    977    718    313    173     33      0      4    163    326    754   1119
 1975   1202   1112   1014    523     72      8      7      0    153    255    562   1040
 1976   1320    801    702    332    189      3      0      4     80    517    960   1341
 1977   1712   1007    610    251     42      6      0      3     28    366    741   1275
 1978   1611   1385   1002    384    207      9      0      4     39    374    722   1213
 1979   1731   1390    836    520    147      5      5     10     51    306    764    995
 1980   1242   1245    903    434    108     15      0      0     65    404    696   1126
 1981   1184    959    700    239    202      0      9      3     64    346    631   1196
 1982   1614   1136    890    533     58     35      0      8    102    291    717    931
 1983   1146    889    757    574    191     14      0      0     85    310    631   1597
 1984   1305    824   1019    455    202      2      0      3    132    259    679   1009
 1985   1521   1150    651    276     59     20      0      2    123    309    902   1542
 1986   1213   1189    673    315    110      6      0     33     45    350    897   1074
 1987   1210    811    666    336     65      4      2     32     98    564    680   1105
 1988   1394   1284    837    466     97     18      1     16     61    579    768   1140
 1989   1014   1395    884    481    255     52      0      9    187    369    833   1577
 1990   1007    952    731    517    272     31      9      4    106    385    602   1237
 1991   1442    903    724    346    116      1      0      3    155    410    882    998
 1992   1066    865    707    466    179     30      2     41    148    373    847   1156
 1993   1244   1184    941    496    126     58      1     11    176    440    815   1107
 1994   1545   1159    770    407    169     22      0     17     86    284    636    972
 1995   1347   1053    728    509    207      8      7      0    156    347    903   1172
 1996   1363   1101    974    481    230     29      1      0    121    334    942   1201
 1997   1434    962    727    535    253      5      6      4     48    358    815   1091
 1998   1126    732    827    391     57     40      0      0     26    304    601    978
 1999   1324    793    831    328    105     23      0      0    113    301    523   1055
 2000   1231    809    583    370     90     23      1      0     83    247    854   1584
 2001   1255   1105    917    240    126     45      0      0    108    358    419    940
 2002    996    868    864    415    215      6      0      0     41    478    803   1001
 2003   1305   1133    808    354    145     35      0      0    112    310    714   1013
 2004   1325   1059    648    349    104     22      1     30     32    323    609   1053
 2005   1253    854    795    284    166      0      0      0      0      0      0      0
 MEAN   1324   1048    829    407    152     19      2      8     93    347    743   1156
