# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7312] SAC-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7312   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    24  83          10    31 304          221
   1952   4    10 101          10    17 291          190
   1953   4    18 108          11     5 309          201
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11    15 320          205
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11    24 328          209
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    19 293          192
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    25 298          193
   1963   3    21  80          11     2 306          226
   1964   3    30  90          11    19 324          234
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     2 306          195
   1967   5     2 122          10    11 284          162
   1968   4     5  96          11     8 313          217
   1969   3    31  90          10    27 300          210
   1970   4     4  94          11    15 319          225
   1971   4     6  96          11     6 310          214
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   4     8  98          10     2 275          177
   1975   4     4  94          10    29 302          208
   1976   4    12 103          10    17 291          188
   1977   4     6  96          11    10 314          218
   1978   3    18  77          11    14 318          241
   1979   4     6  96          10    14 287          191
   1980   3    17  77          10    11 285          208
   1981   3    24  83          10    21 294          211
   1982   4    10 100          10    21 294          194
   1983   4    17 107          11    23 327          220
   1984   3    31  91          11     2 307          216
   1985   4     9  99          11     4 308          209
   1986   3    22  81          11     2 306          225
   1987   4     5  95          10    11 284          189
   1988   4    20 111          10    29 303          192
   1989   4    13 103          10    20 293          190
   1990   4    18 108          10    26 299          191
   1991   3    31  90          10    19 292          202
   1992   4    13 104          10    18 292          188
   1993   4     6  96          10    30 303          207
   1994   4     7  97          10    26 299          202
   1995   4     5  95          11     2 306          211
   1996   4    10 101          10    30 304          203
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     6 310          227
   1999   3    26  85          10    21 294          209
   2000   4     9 100          10     8 282          182
   2001   3    28  87          10    26 299          212
   2002   4     5  95          10    31 304          209
   2003   4    10 100          10    26 299          199
   2004   3    31  91          11    11 316          225
             MEAN= 96              MEAN=302     MEAN=206
