# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3980] HUMBOLDT-2
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia3980
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  33   2  37   4  39   4  42   5  46   5  39   6  33  12  38   6  39   9  49  10  46   3  34   4
  2  30   3  38   6  39   4  49   5  43   5  39   7  32  13  34   9  40   9  42   3  41   4  32   3
  3  33   3  36   4  36   3  42   4  42   7  42   7  36  13  34   6  39  11  45   3  47   4  36   3
  4  30   3  40   3  39   4  45   3  44   5  40  10  38   8  31   5  43   9  41   6  40   4  36   3
  5  33   3  42   2  34   2  46   4  41   3  44   6  38  10  34   4  37   4  42   4  34   3  35   4
  6  36   1  39   4  39   5  46   7  45   3  40   9  35   7  37   5  36  10  45   5  40   5  38   2
  7  30   5  40   4  40   5  47   5  39   3  38   9  41   9  40   5  44   5  49   5  40   5  41   4
  8  37   6  36   5  37   5  46   4  44   6  37   7  33   6  35   7  40   6  40   6  40   3  39   6
  9  35   5  41   2  43   5  45   5  42   9  40   8  34  12  33  13  43   7  42   7  38   4  33   5
 10  46   3  38   2  39   3  42   4  43   7  38   7  35  11  35  12  46  12  44  10  39   3  39   5
 11  40   3  42   3  42   4  40   4  40   1  37   5  30   8  35   9  41   6  40   8  43   1  42   4
 12  43   2  39   2  35   2  42   6  42   8  35   3  30   9  36  11  44   7  42   5  43   3  49   4
 13  36   2  37   4  37   3  48   8  41   6  38  10  33   8  34   9  40   6  43   3  40   4  36   2
 14  35   2  36   3  45   3  44   2  45   7  35   5  38   8  37   9  36   5  39  11  36   4  42   1
 15  40   3  38   3  41   3  47   3  46  12  34   6  32   7  35  12  39   2  48   4  35   2  41   3
 16  39   4  41   5  41   2  46   4  50   6  38   9  36  11  38   8  42   7  44   6  36   1  34   4
 17  39   4  37   4  41   3  44   4  39   5  35   9  37  12  36   7  46   8  38   5  40   4  33   4
 18  58   4  39   1  38   2  53   7  47   7  43   8  35  11  34  11  40   5  45   4  41   6  35   3
 19  39   4  37   4  34   3  45   4  42  10  34   9  29   9  32  11  43   5  43   6  47   2  39   5
 20  40   4  42   3  38   5  49   5  43   9  34  12  32   8  37   6  41   3  50   6  40   4  36   4
 21  40   3  47   4  38   4  46   5  39  10  35   7  38   6  35   7  40   6  46   2  37   2  46   4
 22  49   3  36   3  46   5  39   5  37   6  40   9  35   9  45   9  46  10  40   4  35   3  30   5
 23  40   2  43   3  42   4  39   8  42   8  39   7  34   7  36   6  35   6  40   4  34   3  34   5
 24  43   3  38   3  46   2  39   6  35   6  37  12  40  10  39   9  50   9  43   6  38   3  40   5
 25  37   3  44   4  44   4  44   6  42   4  36  10  35  10  40   4  48  10  44   5  44   2  35   4
 26  35   3  44   3  49   2  48   5  40   3  37   6  33   9  39   7  46   4  46   8  45   3  37   5
 27  37   4  27   5  44   4  36   6  38   4  35  11  35   6  34  10  42   6  46   5  36   3  40   3
 28  47   5  40   5  43   4  47   4  39   7  39   9  34  10  38   8  45   6  37   4  39   1  32   1
 29  37   3  32   6  48   3  43   5  40   8  32  11  39  12  43  10  43   7  40   5  36   4  31   2
 30  38   6  **  **  49   3  46   8  37   7  33   6  34   4  40   5  46   8  37   2  33   3  39   2
 31  40   5  **  **  52   2  **  **  39   8  **  **  36   7  37   7  **  **  44   3  **  **  34   2
