# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5952] NEW-HAMPTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5952   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     6 280          178
   1953   4    21 111          10    29 302          191
   1954   4     4  94          10    30 303          209
   1955   3    28  87          11     2 306          219
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    20 293          189
   1958   4    29 119          11     6 310          191
   1959   3    29  88          10    12 285          197
   1960   4    10 101          10    19 293          192
   1961   4    16 106          11     3 307          201
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10     9 283          183
   1965   3    30  89          11     9 313          224
   1966   4    21 111          10    25 298          187
   1967   4    22 112          10    21 294          182
   1968   4     5  96          11     9 314          218
   1969   3    31  90          10    23 296          206
   1970   4     4  94          11    15 319          225
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    18 292          193
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4     5  95          10    29 302          207
   1976   3    22  82          10     8 282          200
   1977   4     6  96          11    11 315          219
   1978   3    25  84          11    15 319          235
   1979   4    10 100          11     2 306          206
   1980   4    11 102          10    28 302          200
   1981   3    20  79          10    19 292          213
   1982   4    11 101          10    22 295          194
   1983   4    18 108          11    12 316          208
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11    10 314          215
   1986   4    22 112          11     2 306          194
   1987   4     3  93          10    11 284          191
   1988   4    19 110          10    26 300          190
   1989   4    12 102          11     2 306          204
   1990   4    17 107          11     7 311          204
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4     4  94          10    31 304          210
   1994   4     7  97          11     1 305          208
   1995   4     5  95          11     2 306          211
   1996   4     9 100          10    30 304          204
   1997   4     9  99          10    22 295          196
   1998   3    24  83          11     7 311          228
   1999   3    26  85          10    24 297          212
   2000   4     8  99          10     7 281          182
   2001   4     1  91          11    20 324          233
   2002   4     6  96          10    20 293          197
   2003   4     9  99          10     2 275          176
   2004   4    13 104          10    17 291          187
             MEAN= 98              MEAN=300     MEAN=202
