# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5198] MARSHALLTOWN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5198   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    31 304          191
   1952   4    14 105          10     3 277          172
   1953   4    20 110          10     7 280          170
   1954   4    12 102          10    18 291          189
   1955   3    29  88          10    19 292          204
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    20 294          193
   1961   4    17 107          10    20 293          186
   1962   4    16 106          10    24 297          191
   1963   4    24 114          10    29 302          188
   1964   4     9 100          10     9 283          183
   1965   3    31  90          10    24 297          207
   1966   4    21 111          10    17 290          179
   1967   4    24 114           9    29 272          158
   1968   4     6  97          10    25 299          202
   1969   3    31  90          10    23 296          206
   1970   4     4  94          10    16 289          195
   1971   4    14 104          10    12 285          181
   1972   4     8  99           9    30 274          175
   1973   4    13 103          11     5 309          206
   1974   4     9  99          10     2 275          176
   1975   4    12 102          10     2 275          173
   1976   4    12 103          10     6 280          177
   1977   4     7  97          10    13 286          189
   1978   3    27  86          10     8 281          195
   1979   4    10 100          10     5 278          178
   1980   5     9 130          10     5 279          149
   1981   4    15 105          10     2 275          170
   1982   4    12 102          10    21 294          192
   1983   4    19 109           9    23 266          157
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          11     2 306          194
   1987   4     7  97          10     3 276          179
   1988   4    24 115          10     5 279          164
   1989   5     7 127          10     4 277          150
   1990   4    18 108          10    19 292          184
   1991   3    30  89          10     7 280          191
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    25 298          201
   1995   4     5  95          10    16 289          194
   1996   4    23 114          10    18 292          178
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     4 308          224
   1999   3    27  86          10    18 291          205
   2000   4    13 104          10     7 281          177
   2001   4    19 109          10    17 290          181
   2002   4    26 116          10    16 289          173
   2003   4    11 101          10     1 274          173
   2004   5     4 125          10     5 279          154
             MEAN=103              MEAN=286     MEAN=183
