# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7979] STORM-LAKE-2-E
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia7979
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1538   1172   1310    684    156     98     21     18    225    487   1082   1487
 1952   1532   1040   1119    505    251     19      4     16     97    543    830   1301
 1953   1435   1163    925    676    231     17      9      6     91    282    742   1194
 1954   1538    817   1100    441    356     48      0      4     93    500    724   1185
 1955   1410   1366   1077    278    113     66      0      2    104    376   1118   1525
 1956   1539   1347   1013    609    202     15      2     21    113    243    920   1179
 1957   1649   1070    980    535    257     33      0     12    185    535    942   1081
 1958   1337   1362   1054    560    179     98     21     31    111    408    863   1532
 1959   1686   1438   1081    598    219     33     22      9    188    636   1212   1081
 1960   1522   1401   1531    541    249     56     15      6    174    446    828   1377
 1961   1525   1182    997    709    324     50      1     18    262    431    967   1520
 1962   1727   1315   1315    642    117     50     18     13    248    390    819   1322
 1963   1819   1372    914    503    287     25      0     34    124    195    790   1655
 1964   1334   1173   1247    594    167     59      3     91    240    551    796   1497
 1965   1601   1437   1435    644    133     33      2     49    343    405    913   1116
 1966   1772   1318    885    726    375     61      2     52    194    501   1006   1411
 1967   1508   1399    948    597    435     39     38     48    188    518    948   1265
 1968   1525   1335    815    527    346     63      9     32    165    474    936   1423
 1969   1722   1304   1387    563    237    129      4      2    128    595    891   1375
 1970   1836   1247   1187    574    204     47     21      7    181    519    953   1419
 1971   1662   1303   1143    532    319     21     35     36    159    353    875   1365
 1972   1662   1522   1027    642    230     61     30     42    188    594    956   1581
 1973   1441   1206    816    597    311     13      6      9    171    325    872   1452
 1974   1604   1181    949    517    300     79      1     41    246    448    869   1271
 1975   1499   1354   1278    725    181     51     10      1    244    391    814   1289
 1976   1452    977    972    443    297     29      4      9    146    645   1069   1528
 1977   1828   1083    846    368     72     14      3     42     87    530    935   1442
 1978   1865   1556   1114    563    240     47      8     14     96    492    993   1537
 1979   1955   1673   1168    685    323     65      3     41    115    501    959   1172
 1980   1445   1394   1104    523    214     40      1     13    136    578    804   1349
 1981   1326   1097    853    403    294     19     21     18    129    568    774   1391
 1982   1888   1347   1053    662    180    118      2     43    179    474    998   1246
 1983   1382   1134   1028    770    356     59      0      0    170    513    907   1904
 1984   1494   1071   1253    647    341     12      5     22    231    471    897   1372
 1985   1620   1315    809    454    139     86      6     49    254    509   1213   1758
 1986   1372   1327    871    494    211     19      3     62    115    452   1053   1270
 1987   1293    921    863    427     95     10      5     61     90    603    757   1195
 1988   1630   1423    873    563     65      7      4     14     98    598    898   1323
 1989   1210   1486   1104    520    325     60      1      9    186    429   1047   1663
 1990   1158   1130    896    579    317     53     13      7    122    494    799   1471
 1991   1684   1045    925    476    206     14      5     13    201    537   1217   1247
 1992   1208   1030    872    673    189     37     33     74    186    488   1030   1330
 1993   1601   1383   1141    606    255     80      3     22    265    534   1016   1300
 1994   1771   1444    888    550    197     15     27     37    110    412    840   1317
 1995   1532   1192    992    701    313     52     13      6    226    513   1112   1287
 1996   1619   1272   1198    645    339     44      4      3    227    461   1174   1568
 1997   1686   1214    971    676    419      0      9     26    112    466   1051   1205
 1998   1384    946   1133    511     88    100      2      2     63    381    770   1159
 1999   1564    985    943    529    201     72      0      8    193    464    640   1217
 2000   1405   1001    730    505    131     52     21      6    145    382   1089   1763
 2001   1420   1435   1168    463    217     51      5     15    150    478    508   1129
 2002   1217   1068   1196    533    315     21      5     17    136    663    936   1156
 2003   1471   1295    979    477    256     44      2      3    173    390    950   1231
 2004   1544   1343    796    455    231     50     15     51     66    429    761   1237
 2005   1510   1000    946    385    241      6      5      0      0      0      0      0
 MEAN   1545   1244   1040    560    241     46      9     24    164    474    923   1364
