# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0112] ALBIA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia0112
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  32   2  48   3  50   2  41   5  41   8  35   4  29  10  34  14  37   3  44   5  34   2  38   2
  2  29   5  44   4  39   5  46   6  36   7  34   6  30  12  36   9  33   9  37   4  35   6  38   3
  3  32   5  35   3  32   2  38   3  34  10  35   6  36   7  34   9  34  11  35   4  37   2  32   5
  4  40   4  40   2  39   4  44   8  38   6  35   8  35   8  39   9  39   3  35   4  37   4  32   5
  5  40   3  37   1  36   2  45   6  39   4  32  11  33   8  30   4  34  10  40   7  31   4  36   3
  6  38   2  42   2  40   4  45   5  36  10  33   7  36   6  35   6  38   6  34   4  36   3  42   3
  7  36   6  37   2  41   4  53   4  37   5  37   7  33  11  33   5  36   7  42  10  34   4  35   3
  8  45   2  35   4  39   3  37   3  43   5  31   9  28  12  32   5  33   6  38  10  37   2  33   3
  9  35   7  33   2  42   4  41   6  36   6  35   4  32   8  34  12  33   8  37   5  36   7  32   3
 10  39   4  37   4  46   3  38   4  34  10  36  10  31   7  37  12  40  10  42   7  38   4  33   4
 11  44   3  41   5  40   4  36   2  39   9  33   9  34   7  32   9  37   6  36   6  37   4  33   3
 12  31   2  40   5  44   3  40   1  39   6  32   7  32   8  31  10  37  12  38  11  43   5  30   4
 13  37   5  38   4  35   4  40   6  37   5  35   3  38   8  36   9  36   5  40   6  37   2  32   4
 14  33   3  37   3  38   6  41   2  39   8  35   6  30  11  35  13  31   8  38   9  35   5  35   3
 15  51   2  51   4  46   7  41   9  34   8  29   9  30   9  35   8  37   8  35   5  39   5  38   5
 16  40   7  43   4  40   4  38  10  46   8  32  10  30  11  31   7  39   7  38   7  34   4  41   4
 17  37   4  38   3  38   6  46   4  34   6  35  12  37   9  30   9  40   6  37   8  34   5  33   3
 18  62   1  37   4  39   4  39   9  41   8  31  10  29  11  33   8  34  10  46   5  37   4  38   3
 19  47   3  40   2  34   3  36   4  35   6  32  13  31   8  32  13  38   5  37   7  42   5  44   5
 20  37   2  33   3  36   1  40   8  36  15  31   7  30   8  31   7  37  10  38   4  32   4  31   4
 21  45   2  41   3  36   5  38   8  32   6  31   7  29   6  31   8  39   6  37   3  38   4  42   3
 22  44   2  39   4  46   3  36   5  32  11  34  10  36  10  34  10  42  10  43   3  35   3  36   2
 23  37   3  37   5  41   4  38   5  39   7  30  12  29  10  31  11  37   4  37   3  38   6  35   1
 24  39   4  43   1  40   6  35  10  34   7  31  12  32  11  40   6  37   5  41   4  34   2  41   4
 25  39   4  43   2  45   4  37   6  34   8  33  10  29  10  34   8  39   5  37   4  31   3  30   3
 26  38   7  40   4  42   4  37   4  35   3  32  11  36  10  37   8  44   8  37   5  41   2  37   6
 27  32   4  33   3  48   1  35   7  33   4  34   8  34   8  37   8  39  10  41   4  40   2  31   3
 28  42   4  42   4  38   5  36   7  34   4  39   7  31  11  34   5  42   3  33   3  34   4  43   3
 29  37   3  38   6  42   5  37   5  36   9  33   9  34  13  33  11  42  10  40   5  36   4  41   3
 30  35   4  **  **  38   2  34   7  33   7  34   9  35  11  34  12  40   5  37   5  40   5  33   3
 31  47   4  **  **  41   3  **  **  36   9  **  **  43   7  35   8  **  **  38   5  **  **  36   3
