# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5131] MAQUOKETA-2-W
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia5131
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  27  13  28  10  39  19  54  33  67  42  76  53  83  60  84  59  80  56  71  44  55  36  37  22
  2  28  13  27   9  40  21  53  33  67  43  75  53  84  61  84  61  81  56  71  44  54  34  39  22
  3  29  11  27   9  39  22  53  33  68  43  75  51  82  60  84  61  80  57  69  44  52  33  39  22
  4  27   9  29  10  39  21  53  31  68  44  77  53  82  61  83  60  79  55  68  43  51  31  38  20
  5  27   8  30  11  39  20  53  32  69  46  78  54  83  59  81  60  78  53  66  42  49  30  38  22
  6  27  10  29  11  39  20  56  32  69  45  79  56  83  59  81  60  77  54  64  42  49  29  36  19
  7  25   7  29   9  39  20  58  33  66  43  79  56  84  60  83  60  80  54  65  40  49  29  34  17
  8  25   7  29  11  39  19  54  33  68  45  79  56  84  61  82  60  79  54  65  41  49  30  34  19
  9  25   7  30  12  40  22  55  32  69  46  78  56  84  61  83  60  77  55  64  41  49  30  33  16
 10  24   6  32  14  42  22  55  32  71  44  79  56  84  60  82  59  77  52  64  39  49  28  33  16
 11  26   7  31  13  42  24  57  34  70  46  80  57  84  60  81  58  77  51  65  40  48  29  33  16
 12  27  10  31  13  43  25  57  36  71  46  81  58  85  61  81  58  78  51  67  40  48  28  31  15
 13  28  12  33  13  43  25  57  35  71  46  81  58  84  62  82  59  75  51  66  41  48  28  32  14
 14  28  12  33  15  44  25  57  36  70  47  81  58  85  62  82  60  74  51  66  41  48  28  31  16
 15  27   9  33  16  43  24  60  37  71  48  79  58  84  61  82  59  72  50  66  41  49  29  32  15
 16  26   7  33  15  44  24  62  38  72  48  79  57  84  62  82  59  72  49  64  40  48  28  32  16
 17  28   8  33  15  44  24  62  38  73  49  81  56  85  62  82  60  74  50  63  39  47  29  31  13
 18  28  10  35  18  45  25  63  38  74  50  83  59  85  64  81  59  75  50  61  38  47  28  30  14
 19  27  10  35  18  44  27  63  40  74  50  82  59  85  63  81  60  74  52  59  35  45  27  31  15
 20  27   8  37  17  44  26  63  41  75  49  81  59  85  63  81  58  72  50  60  36  44  26  30  14
 21  27  10  36  18  45  26  63  41  74  49  81  58  85  63  81  58  70  48  62  39  43  25  30  12
 22  29  12  36  17  47  26  63  40  73  51  81  59  84  63  81  59  70  47  63  38  44  24  30  13
 23  30  10  36  20  49  26  62  40  73  51  80  58  84  62  80  59  69  45  60  38  43  25  30  14
 24  29  10  37  18  46  26  62  39  73  50  81  58  84  61  81  58  68  44  59  37  42  23  30  12
 25  28   9  36  18  48  27  66  40  72  50  83  58  84  62  81  58  69  45  58  35  42  23  28  11
 26  25   8  38  18  48  27  67  42  72  50  83  60  84  61  82  59  71  46  58  36  42  24  29  12
 27  25   7  38  20  50  29  67  43  72  51  83  60  84  62  82  60  70  45  58  36  40  23  30  12
 28  26   8  38  21  53  32  66  42  73  51  84  60  84  62  83  60  70  44  56  34  37  20  32  14
 29  27   8  40  18  51  30  65  41  74  53  84  61  84  61  82  58  69  46  57  34  36  19  31  14
 30  27   9 *** ***  51  30  67  43  76  53  83  61  84  61  82  59  70  44  59  35  37  20  30  12
 31  28   7 *** ***  53  32 *** ***  77  54 *** ***  84  60  81  58 *** ***  57  37 *** ***  30  12
