# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1442] CHEROKEE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia1442
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      2     28     53    204    165     13     18      0      0
 1952      0      0      0      5     28    254    272    157     98      0      0      0
 1953      0      0      0      0     46    248    281    244     70     30      0      0
 1954      0      0      0     12     20    216    328    182     77      0      0      0
 1955      0      0      0      7     52    108    417    372    126     10      0      0
 1956      0      0      0      0     69    331    211    272     62     18      0      0
 1957      0      0      0      5     19    104    378    206     16      0      0      0
 1958      0      0      0      3     48     76    145    274    101     21      0      0
 1959      0      0      0      0     59    214    195    318     94      0      0      0
 1960      0      0      0     16     15     62    213    215    102      9      0      0
 1961      0      0      0      3     20    124    189    193     65      2      0      0
 1962      0      0      0      7     82     88    191    178     31     26      0      0
 1963      0      0      0      5     37    240    283    191     76     24      0      0
 1964      0      0      0      3     78    160    327    140     88      0      0      0
 1965      0      0      0      3     79    134    252    206     10     12      0      0
 1966      0      0      0      3     32    126    376    139     25      8      0      0
 1967      0      0      0      0     50    114    206    135     12      0      0      0
 1968      0      0      0      6      8    195    223    207     24     17      0      0
 1969      0      0      0      0     61     59    269    202     32      8      0      0
 1970      0      0      0     14     89    203    262    201     96      7      0      0
 1971      0      0      0      4      4    260    168    169     66     23      0      0
 1972      0      0      0      0     63    126    182    194     45      0      0      0
 1973      0      0      0      0     23    183    244    254     39     12      0      0
 1974      0      0      0      4     24    115    363    110     22      2      0      0
 1975      0      0      0      0     77    129    316    262     42     13      0      0
 1976      0      0      0     16     32    178    311    265     83      5      0      0
 1977      0      0      0     30    126    180    334    125     44      0      0      0
 1978      0      0      0      0     53    172    259    211    149      0      0      0
 1979      0      0      0      2     34    161    259    189     84      0      0      0
 1980      0      0      0     20     56    184    340    231     77      2      0      0
 1981      0      0      0     14     11    170    277    158     44      0      0      0
 1982      0      0      0      0     31     52    292    185     57      6      0      0
 1983      0      0      0      0     10    141    370    385    107     13      0      0
 1984      0      0      0      2     18    190    261    288     58      1      0      0
 1985      0      0      0     35     58    102    207    108    112      0      0      0
 1986      0      0      0      1     25    208    328     99     41      0      0      0
 1987      0      0      0     20     96    240    330    180     34      0      0      0
 1988      0      0      0      0     88    277    272    311     50      0      0      0
 1989      0      0      0     22     36    131    335    202     60      3      0      0
 1990      0      0      0     28     10    195    229    214    148      6      0      0
 1991      0      0      0     19    129    231    243    202     97      2      0      0
 1992      0      0      0      0     51     86     85     86     36      2      0      0
 1993      0      0      0      0     13     95    197    206     11     11      0      0
 1994      0      0      0     17     87    192    146    137     89      4      0      0
 1995      0      0      0      0      0    177    269    341     42     10      0      0
 1996      0      0      0      0     37    194    153    138     61      2      0      0
 1997      0      0      0      0      7    169    285    179     78     41      0      0
 1998      0      0      3      0     89    133    268    238    134      1      0      0
 1999      0      0      0      0     28    146    341    169     61      3      0      0
 2000      0      0      0      0     54    131    267    254    105      6      0      0
 2001      0      0      0     17     49    174    324    227     30      2      0      0
 2002      0      0      0     16     35    247    392    204    100      2      0      0
 2003      0      0      0     15      7    120    241    264     42     10      0      0
 2004      0      0      0      2     45     91    192    114    120      3      0      0
 2005      0      0      0      4     28    193    312      0      0      0      0      0
 MEAN      0      0      0      7     45    161    266    205     66      7      0      0
