# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6566] PERRY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia6566   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    24 297          184
   1952   4    16 107          10     6 280          173
   1953   4    20 110          10     7 280          170
   1954   4    12 102          10    31 304          202
   1955   3    28  87          10    15 288          201
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10    11 284          165
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    19 293          192
   1961   5     2 122           9    28 271          149
   1962   4    17 107          10    24 297          190
   1963   4     4  94          10    29 302          208
   1964   4    10 101          10     9 283          182
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10     1 274          163
   1967   5     2 122           9    29 272          150
   1968   5     5 126          10     4 278          152
   1969   4     1  91          10    14 287          196
   1970   4    10 100          10    16 289          189
   1971   5     3 123          11     4 308          185
   1972   4     9 100          10    15 289          189
   1973   4    13 103          11     5 309          206
   1974   4     9  99           9    22 265          166
   1975   4     5  95          10    16 289          194
   1976   4    12 103          10     6 280          177
   1977   4     7  97          10    16 289          192
   1978   3    28  87          10    28 301          214
   1979   4     7  97          10    13 286          189
   1980   4    13 104          10     4 278          174
   1981   5    11 131          10     2 275          144
   1982   4    11 101          10    21 294          193
   1983   4    20 110          11    16 320          210
   1984   4     6  97           9    29 273          176
   1985   4    10 100          10     1 274          174
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    25 116          10     5 279          163
   1989   5     7 127           9    24 267          140
   1990   4    18 108          10    11 284          176
   1991   3    31  90          10     7 280          190
   1992   4    13 104          10    17 291          187
   1993   4     6  96          10    10 283          187
   1994   4     8  98          10    26 299          201
   1995   4     5  95          10    22 295          200
   1996   4    24 115          10    30 304          189
   1997   4    18 108          10    21 294          186
   1998   4     5  95          11     5 309          214
   1999   3    27  86          10     4 277          191
   2000   4    13 104          10     7 281          177
   2001   4    19 109          10    17 290          181
   2002   4    10 100          10    16 289          189
   2003   4    10 100          10     2 275          175
   2004   4    14 105          10     2 276          171
             MEAN=104              MEAN=287     MEAN=183
