# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5131] MAQUOKETA-2-W
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia5131
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1466   1165   1096    606    145     70      6     18    185    411   1044   1346
 1952   1353   1018   1042    457    238     16      0     13    109    562    770   1162
 1953   1285   1051    925    633    221     12      7      4    134    278    751   1211
 1954   1354    825   1000    388    338     50      0     14     91    442    784   1223
 1955   1408   1192   1007    328    166     78      0      8    100    394    945   1347
 1956   1323   1167    975    547    190     32      6     23    145    232    852   1183
 1957   1552    971    916    436    238     34      0      7    165    511    845   1047
 1958   1329   1351    947    407    124     20      1     13     51    339    720   1409
 1959   1552   1238    923    485    126     10      8      0    116    512   1059   1016
 1960   1315   1279   1377    427    225     38      8      4    101    446    781   1322
 1961   1405    958    881    666    301     46      2      9    150    360    795   1341
 1962   1548   1196   1043    494     90     27     10      3    182    354    815   1275
 1963   1738   1313    835    367    182     19      1     21    116    160    694   1622
 1964   1229   1149    991    457     94     36      6     26    133    473    678   1323
 1965   1401   1181   1150    474     95     11      0     24    115    365    730    977
 1966   1592   1125    767    522    286     24      0      9    113    401    736   1200
 1967   1240   1301    846    435    285      9     24     33    149    453    878   1121
 1968   1354   1204    687    386    216     19      5     19     94    382    802   1224
 1969   1467   1038   1015    382    179     73      1      0     95    486    822   1268
 1970   1628   1149    950    432    126     25      3      0     96    355    792   1180
 1971   1533   1144    960    451    237      0     16      4     91    191    771   1073
 1972   1458   1303    946    550    169     44     13     12     87    493    880   1340
 1973   1214   1027    613    506    262      3      0      2     97    253    770   1294
 1974   1403   1123    837    379    246     44      0      5    185    374    769   1128
 1975   1271   1135   1144    587    102     21     13      1    207    349    634   1094
 1976   1395    907    769    399    214      7      1     16    130    565   1036   1484
 1977   1830   1130    706    330     85     36      5     24     95    489    880   1383
 1978   1709   1470   1082    488    249     35      5     15     87    504    852   1317
 1979   1850   1481    992    612    228     15      9     25    128    436    863   1088
 1980   1349   1329   1050    518    182     31      0      0    125    570    848   1246
 1981   1332   1093    852    387    273     14     18     20    121    523    778   1254
 1982   1736   1271   1027    672     94     87      2     45    190    452    848   1032
 1983   1247    996    886    670    289     33      6      2    157    437    766   1625
 1984   1488    979   1121    545    303     13     11     12    201    388    884   1162
 1985   1576   1260    790    366     98     42      1     18    173    423    970   1604
 1986   1363   1215    793    398    150     29      3     43     93    427    965   1163
 1987   1258    904    776    394    123     11      2     38    117    613    711   1107
 1988   1515   1314    881    507    108     25      3     17     76    615    832   1242
 1989   1141   1378    966    559    274     35      0     11    197    427    928   1580
 1990   1104   1077    801    561    312     40     14      8    139    514    699   1358
 1991   1601   1077    853    433    153     10      7      5    207    475   1030   1207
 1992   1263   1004    865    600    233     50     26     85    217    482    929   1276
 1993   1423   1234   1046    640    192     85      0     15    262    521    912   1233
 1994   1715   1414    899    504    223     27     13     45    126    351    774   1100
 1995   1471   1173    883    653    257     24     16      0    195    458   1085   1309
 1996   1491   1294   1132    625    334     49     10      4    176    434   1093   1362
 1997   1606   1137    896    652    379     12     20     21    116    488    957   1182
 1998   1275    824    930    486    101     68      1      0     52    395    727   1086
 1999   1522    909    949    440    159     37      0     13    186    474    659   1235
 2000   1402   1010    688    510    152     48      4      2    153    336    918   1671
 2001   1414   1260   1032    386    165     89      7      4    167    471    546   1073
 2002   1127   1000   1031    542    305     31      0      3     88    566    911   1173
 2003   1479   1310   1009    531    298     86      6      0    190    481    848   1161
 2004   1487   1260    802    485    220     58     20     98     92    453    753   1238
 2005   1434   1000    964    392    306      4     10      0      0      0      0      0
 MEAN   1437   1151    934    492    206     34      6     16    136    432    836   1253
