# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5493] MILFORD-4-NW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia5493
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  24   7  23   5  36  15  50  29  64  40  73  51  83  60  84  60  77  55  69  44  51  32  34  18
  2  25   6  23   4  33  16  50  30  66  41  74  50  82  60  83  60  79  56  68  43  49  29  34  18
  3  23   3  24   5  33  16  49  29  66  42  76  51  82  60  82  61  78  55  67  42  48  29  33  17
  4  21   3  26   7  35  16  49  27  69  43  78  53  83  60  81  60  77  54  65  42  46  27  34  16
  5  22   2  26   8  34  16  51  29  67  43  78  54  82  60  82  59  76  53  66  42  47  27  33  14
  6  21   2  26   6  34  14  53  30  67  42  79  55  83  60  82  60  78  54  63  40  47  28  29  13
  7  20   0  25   7  33  13  54  32  67  43  78  56  84  61  83  59  78  54  64  40  47  27  29  14
  8  22   2  26   7  34  16  51  31  68  44  78  55  83  61  82  60  77  53  63  40  46  26  28  12
  9  20   2  27   7  36  16  52  30  68  44  77  55  83  60  81  58  75  53  62  39  45  26  28  11
 10  21   1  28  10  37  20  54  31  69  44  79  56  82  60  81  57  76  51  63  38  45  25  29  10
 11  21   3  26   8  38  20  54  33  69  45  79  57  83  62  80  57  76  51  65  40  44  25  28  10
 12  24   6  28   9  38  20  53  33  68  44  80  57  83  62  81  59  75  51  64  41  43  25  27  10
 13  24   5  29  10  38  21  55  32  69  43  81  57  84  61  81  58  73  50  64  41  44  26  28   9
 14  24   5  30  10  39  21  57  34  71  47  80  57  84  61  81  58  70  48  64  40  42  24  27  10
 15  22   3  27   9  39  20  59  34  71  46  78  56  83  60  80  59  71  47  61  39  45  25  27   9
 16  22   3  28   9  40  20  58  35  73  48  79  56  85  61  82  59  70  48  61  38  43  24  28   8
 17  22   5  31  12  39  22  60  35  72  49  79  57  85  62  81  60  72  49  61  37  43  25  26  10
 18  23   4  31  14  40  23  61  36  72  49  79  58  85  63  81  58  72  51  57  36  41  24  27   9
 19  22   3  31  12  41  24  60  38  73  48  81  57  84  62  80  58  72  49  59  35  40  23  25   8
 20  21   2  31  13  41  23  60  39  74  48  80  58  82  61  80  58  68  47  59  36  39  22  24   6
 21  24   5  32  11  41  22  61  37  74  49  81  57  83  61  80  58  68  45  59  36  39  21  24   8
 22  26   5  32  13  43  23  60  37  72  50  79  57  83  61  80  59  66  43  59  38  39  20  25   9
 23  24   4  32  14  42  24  61  37  71  49  80  57  83  60  80  59  65  43  57  36  37  20  25   8
 24  24   6  33  13  43  23  62  38  72  49  82  58  83  60  79  57  67  44  57  34  38  19  24   7
 25  22   5  34  14  43  25  65  39  72  49  83  59  84  61  80  58  70  44  57  35  38  20  24   7
 26  20   3  35  16  45  25  64  40  71  50  82  59  84  61  81  59  69  44  57  34  34  19  25   7
 27  21   3  34  17  48  26  62  40  72  50  83  59  82  61  81  59  69  44  58  34  33  15  26   9
 28  22   4  34  16  47  27  63  39  73  51  83  60  83  60  81  58  68  44  54  33  31  14  27  10
 29  23   4  35  12  45  27  64  39  74  52  84  60  83  59  81  59  68  45  54  32  32  16  24   8
 30  24   2 *** ***  49  27  64  41  75  52  83  59  83  60  80  58  69  44  53  33  33  16  24   6
 31  25   5 *** ***  50  29 *** ***  74  51 *** ***  83  59  78  56 *** ***  53  33 *** ***  23   6
