# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7669] SIDNEY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia7669
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  37   3  46   4  55   7  55   7  40   7  34   8  37   8  32  11  34  10  49   9  43   4  33   4
  2  34   4  48   5  43   5  41   6  39   9  42  11  31  15  32  14  43   9  46  10  38   4  34   3
  3  35   5  39   6  46   3  45   3  35   6  34   4  34   8  33   7  34  10  37   3  37   4  37   3
  4  37   4  37   5  40   3  49   8  40   6  35   7  30  12  39   8  38   8  44   6  33   5  35   2
  5  45   7  40   2  41   6  51   4  35   8  37   5  34  13  33  12  37   8  41  10  37   2  35   2
  6  43   3  38   3  42   7  47   6  39   8  35  10  36  12  32   7  40   7  39   7  38   6  35   4
  7  34   6  39   6  40   4  50   2  37   6  31  11  35  11  30   5  39  10  45  12  36   5  45   4
  8  38   3  35   5  37   3  41   5  39   7  33  11  30  11  32  12  44   8  42   6  37   3  38   3
  9  32   5  39   4  40   4  46   5  35   9  39   3  32  14  32  12  34   8  46   7  35   7  38   4
 10  41   7  38   5  41   4  44   8  36   8  38   8  31   8  32  12  34  10  48   9  40   5  46   3
 11  38   5  45   4  43   6  42   3  40   8  33   7  34  10  32  12  37  10  43   7  35   2  45   3
 12  36   5  42   5  48   5  47   5  37  11  31  10  32  10  31  12  46   9  42   7  50   2  37   5
 13  37   5  47   4  40   6  41   6  36   3  33   6  35   7  33  10  41   3  41   4  43   5  39   3
 14  34   5  35   7  45   3  42   4  34   7  34  15  36   9  36  11  37   8  39   7  41   2  47   4
 15  38   5  60   3  39   7  42   5  39   7  32   7  39   6  37   5  38  10  40  12  37   5  38   5
 16  39   5  47   4  41   4  40   6  40   6  35  13  34   4  33   7  40   2  39   5  34   5  44   7
 17  37   5  44   4  45   4  44   5  38   9  41  11  41   9  35   4  35   8  36   6  37   4  34   4
 18  53   5  42   4  46   1  40   8  40   8  37  12  30  10  33   6  43  11  49   5  36   6  41   3
 19  49   5  37   4  37   3  45   5  41   9  34  11  31   7  36  10  50   4  43   5  36   3  39   5
 20  47   7  42   4  43   6  45   6  39  11  34   6  33  11  37   2  43   7  51   6  36   3  35   3
 21  38   6  48   5  44   5  47   5  37  10  33   9  35   6  32  11  38   8  41   4  45   3  40   4
 22  39   5  38   3  45   7  45   9  36   6  35  14  35   7  37   6  43   8  42   6  44   4  32   3
 23  43   5  36   2  41   4  42   9  38   8  34   9  39  13  31  11  39   7  44   4  29   2  39   4
 24  54   6  47   5  52   5  41   8  38   5  39   7  32  10  32  12  39   3  46   4  37   7  46   2
 25  36   5  41   2  59   5  38   4  36   4  34  14  33  11  42  10  43   7  39   4  39   6  34   4
 26  40   6  43   6  42   3  38   9  36   9  34   6  38   7  35  10  42   8  47   6  36   5  35   6
 27  36   5  35   4  41   5  35   7  32   6  38   5  34   8  35  10  47   7  38   8  43   4  35   6
 28  53   4  39   7  41   7  37   5  38   3  39  14  39  12  38  11  44   7  41   4  42   3  43   3
 29  45   5  43  11  39   5  39   4  42   6  31  14  35  15  37   7  41   7  45   5  32   4  48   4
 30  42   5  **  **  43   6  44   4  34   8  33   9  36  13  35  12  41   8  38   5  36   3  38   5
 31  46   6  **  **  48   5  **  **  39   6  **  **  36  12  38  12  **  **  42   5  **  **  38   2
