# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5086] MANCHESTER-2
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia5086
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1579   1250   1203    664    147     79     17     20    195    459   1099   1411
 1952   1420   1053   1071    469    240     21      0     24    103    601    808   1200
 1953   1359   1115    960    686    242     18     10     10    129    284    776   1223
 1954   1463    886   1042    462    364     47      0     12     92    450    778   1232
 1955   1429   1261   1022    320    148     68      0      5     92    416   1024   1440
 1956   1433   1259   1043    613    241     27     12     16    146    233    899   1236
 1957   1640   1040    987    503    268     51      4     13    160    497    923   1129
 1958   1376   1407   1007    511    173     69     17     33    117    353    811   1501
 1959   1657   1353   1071    542    166     30     17      2    147    578   1143   1025
 1960   1392   1320   1409    481    234     59     14      6    134    426    813   1332
 1961   1464    992    931    672    330     56     13     19    208    426    884   1459
 1962   1679   1308   1205    646    158     59     42     42    281    472    893   1355
 1963   1816   1441    906    472    285     39      6     52    134    163    748   1716
 1964   1313   1193   1081    537    128     62     11     70    178    542    763   1461
 1965   1550   1378   1265    606    167     49     11     35    203    469    825   1085
 1966   1737   1276    878    648    402     64      2     41    207    527    858   1302
 1967   1401   1397    973    542    385     37     53     86    214    577    985   1219
 1968   1479   1319    844    502    313     63     11     30    167    457    886   1368
 1969   1600   1199   1165    513    249    142      8      3    167    576    912   1408
 1970   1791   1297   1061    532    201     59     19     18    167    446    890   1348
 1971   1720   1334   1138    561    323      8     28     33    145    289    866   1218
 1972   1636   1469   1075    659    207     86     31     28    154    625    967   1509
 1973   1420   1152    719    622    326     18      1      8    171    346    869   1394
 1974   1517   1258    986    518    329    101      4     43    282    521    852   1259
 1975   1441   1282   1335    751    186     55     28      8    280    445    734   1245
 1976   1479   1025    910    432    226     18      3     24    159    586   1093   1537
 1977   1885   1134    703    329     58     14      2     31     80    464    903   1429
 1978   1750   1489   1062    484    210     27      5     12     80    491    903   1412
 1979   1885   1507   1053    633    236     20      9     30    128    464    890   1109
 1980   1410   1355   1089    507    174     29      0      1    110    554    824   1260
 1981   1371   1094    816    356    236     13     13     16    134    494    775   1353
 1982   1869   1357   1079    742    151    121      2     55    239    470    921   1124
 1983   1341   1080    942    718    348     60      8      8    195    474    807   1755
 1984   1563   1036   1186    562    320     15     15     16    223    425    881   1247
 1985   1674   1328    831    461    143     77      1     40    197    482   1068   1735
 1986   1496   1316    911    431    183     29      6     61    115    486   1047   1261
 1987   1360    974    832    458    161     15      4     55    156    669    764   1199
 1988   1654   1414    935    579    146     26      4     28    124    655    865   1288
 1989   1209   1497   1047    603    299     64      0     21    226    459    992   1637
 1990   1194   1111    820    589    320     49      6     11    165    546    755   1451
 1991   1701   1170    891    474    179     13      7     10    237    527   1093   1257
 1992   1314   1052    911    631    248     58     41    102    247    527    968   1326
 1993   1521   1311   1109    673    231     84      0     19    305    545    956   1256
 1994   1777   1458    954    547    275     39     19     59    142    387    810   1192
 1995   1516   1214    925    686    290     38     20      0    236    515   1128   1346
 1996   1552   1341   1178    669    367     52     11      7    189    445   1080   1378
 1997   1568   1138    906    643    371     20     26     19    120    500    978   1164
 1998   1257    804    970    483    113     77      2      0     67    405    762   1088
 1999   1544    909    940    447    178     47      2     15    207    476    676   1217
 2000   1399   1007    729    524    167     54      8      9    164    356    933   1672
 2001   1414   1298   1100    398    177     88      7     11    184    487    536   1056
 2002   1101   1003   1067    550    314     29      0     16    118    559    903   1141
 2003   1448   1297    984    513    280     72      7      1    211    479    898   1185
 2004   1547   1286    822    521    228     63     18     94     98    483    771   1264
 2005   1502   1033    979    406    320      8     12      0      0      0      0      0
 MEAN   1520   1223   1001    547    239     49     11     26    169    474    889   1322
