# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0213] ANAMOSA-1-WNW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia0213
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      6     47     67    182    146     15     28      0      0
 1952      0      0      0      7     23    235    286    146     69      2      0      0
 1953      0      0      0      0     45    205    239    200     70     36      0      0
 1954      0      0      0      7     11    254    297    163     99     15      0      0
 1955      0      0      0      2     51     79    426    336    104      3      0      0
 1956      0      0      0      0     52    241    200    220     32      5      0      0
 1957      0      0      0     12     13    142    344    226     32      0      0      0
 1958      0      0      0      3     30     55    145    233     62      8      0      0
 1959      0      0      0      0     91    165    192    336    115      0      0      0
 1960      0      0      0     24      8     82    192    233    123      5      0      0
 1961      0      0      0      0     26    135    158    181     86      0      0      0
 1962      0      0      0     12    111    128    148    159     31     25      0      0
 1963      0      0      0      1     24    195    198    127     55     20      0      0
 1964      0      0      0      1     70    143    286    166     80      0      0      0
 1965      0      0      0      0     61     83    215    175     40      7      0      0
 1966      0      0      0      0     16    135    283    124     32      3      0      0
 1967      0      0      2      1     34    134    170     66     16     12      0      0
 1968      0      0      0      0     13    181    258    244     44     37      0      0
 1969      0      0      0      0     67     85    278    212     62     25      0      0
 1970      0      0      0     27     87    148    249    191     80     11      0      0
 1971      0      0      0      1     13    246    169    148    156     32      0      0
 1972      0      0      0      2     81    133    229    264     89      0      0      0
 1973      0      0      0      4      4    161    309    259     78     23      0      0
 1974      0      0      0     10     31     81    331    148     25      0      0      0
 1975      0      0      0      0     81    191    255    270     40     26      0      0
 1976      0      0      0     18     14    142    264    164     47     10      0      0
 1977      0      0      0     20    142    167    347    137     50      0      0      0
 1978      0      0      0      0     78    179    244    211    160      0      0      0
 1979      0      0      0      0     61    149    208    218     64     17      0      0
 1980      0      0      0     21     68    142    318    241     84      1      0      0
 1981      0      0      0     15     27    156    263    190     43      0      0      0
 1982      0      0      0      0     64     57    267    180     74     12      0      0
 1983      0      0      0      0      1    189    335    356     85     14      0      0
 1984      0      0      0      8     18    188    189    246    100      3      0      0
 1985      0      0      0     37     44    106    205    120    169      0      0      0
 1986      0      0      4     23     29    189    336    100     89      0      0      0
 1987      0      0      0     22    119    246    400    236     50      0      1      0
 1988      0      0      0      0     45    227    331    367     80      2      0      0
 1989      0      0      0      6     48    119    303    189     38      5      0      0
 1990      0      0      2     29      4    180    247    217    139     11      2      0
 1991      0      0      2     16    146    256    276    224    116      9      0      0
 1992      0      0      0      0     55    103    132     86     63      4      0      0
 1993      0      0      0      0     35    134    242    230     23     11      0      0
 1994      0      0      0     23     30    192    187    140     76     15      0      0
 1995      0      0      0      0      1    196    266    393     41      5      0      0
 1996      0      0      0      0     43    175    157    179     48      0      0      0
 1997      0      0      0      0      3    161    289    151     65     51      0      0
 1998      0      0      6      0     92    168    262    249    104      4      0      0
 1999      0      0      0      0     36    156    346    118     47      3      0      0
 2000      0      0      0      0     46     98    177    196    116     12      0      0
 2001      0      0      0     10     56    124    252    211     28      0      0      0
 2002      0      0      0     24     16    173    316    173     86     15      0      0
 2003      0      0      0     13      5     93    205    248     48      0      0      0
 2004      0      0      0     11     38    115    157     97     80      0      0      0
 2005      0      0      0      6     11    239    267      0      0      0      0      0
 MEAN      0      0      0      8     45    155    251    201     71     10      0      0
