# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8339] TRIPOLI-4-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia8339
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1583   1248   1225    655    124     69     14     17    164    426   1082   1396
 1952   1432   1006   1038    479    226     14      0     11    104    576    806   1218
 1953   1347   1119    914    669    204     21      6      3    116    266    735   1199
 1954   1464    838   1036    430    332     44      0      3     80    431    749   1218
 1955   1416   1255   1037    365    117     45      0      4     94    403   1040   1446
 1956   1453   1261   1064    603    214     33      6     26    171    271    911   1256
 1957   1651   1063    994    511    264     43      0     10    198    531    959   1198
 1958   1362   1405   1007    523    175     86     11     38    121    365    813   1517
 1959   1652   1396   1093    502    159     25     15      0    168    556   1152   1047
 1960   1394   1260   1372    488    189     40      3      4     96    428    781   1369
 1961   1490   1029    957    687    284     26      0      2    199    369    849   1433
 1962   1632   1306   1157    589    118     42     17      6    197    372    807   1325
 1963   1802   1364    867    446    228     20      8     25    101    140    723   1633
 1964   1237   1093   1082    494     96     32      0     38    164    474    769   1386
 1965   1543   1338   1292    565    129     26      1     36    201    406    836   1042
 1966   1734   1208    822    644    318     33      0     22    158    446    859   1290
 1967   1366   1361    883    484    344     17     36     43    165    498    960   1217
 1968   1446   1305    744    445    293     36      7     30    135    426    888   1380
 1969   1604   1190   1167    459    197    100      5      0    131    551    879   1362
 1970   1782   1251   1073    507    169     29      8      4    173    435    891   1354
 1971   1652   1307   1093    489    287     10     30     15    133    263    850   1254
 1972   1651   1409   1031    604    178     56     18     28    130    552    941   1524
 1973   1411   1123    699    576    271      7      0      6    151    269    826   1429
 1974   1498   1187    955    450    306     56      1     32    222    427    860   1230
 1975   1432   1259   1248    693    135     39     14      5    233    359    731   1225
 1976   1456    997    886    405    221     11      0     19    150    614   1072   1567
 1977   1939   1109    723    321     53     13      2     29     83    490    939   1464
 1978   1800   1494   1064    521    218     25      3      6     72    482    941   1465
 1979   1904   1517   1088    655    216     23      4     32    101    452    884   1115
 1980   1441   1370   1069    495    162     24      0      3    103    547    824   1290
 1981   1348   1069    815    381    228      7      7     14    123    513    778   1391
 1982   1891   1252   1019    598    100     78      0     53    194    476    967   1192
 1983   1366   1143    911    669    308     42      4      1    180    531    863   1766
 1984   1579   1087   1146    548    301      9     13     11    207    411    899   1302
 1985   1672   1393    837    455    137     96      3     46    206    520   1143   1808
 1986   1530   1386    960    453    204     21     11     65    120    486   1138   1336
 1987   1422   1000    852    451    150     20      5     55    137    648    778   1228
 1988   1713   1494    960    578    122     18      5     27    118    666    909   1389
 1989   1256   1517   1107    617    286     67      0     12    204    456   1013   1668
 1990   1193   1156    851    604    337     51      9      7    135    535    773   1479
 1991   1746   1188    927    498    200     10     10     15    238    531   1153   1302
 1992   1342   1057    946    658    235     61     50     86    229    519   1016   1381
 1993   1580   1346   1184    681    258     93      3     18    296    557    977   1313
 1994   1824   1505    959    560    247     28     18     61    128    399    815   1255
 1995   1549   1268    935    701    299     37     15      0    236    516   1136   1351
 1996   1608   1299   1116    590    320     53      6      2    175    429   1139   1450
 1997   1593   1182    921    609    329      7     17     24    122    504   1032   1217
 1998   1356    905   1038    490    100     83      0      0     62    428    785   1161
 1999   1631    964    941    473    185     53      1     10    190    484    672   1252
 2000   1459   1062    735    527    153     50     14      5    158    371    999   1767
 2001   1464   1395   1160    444    195     79      5     11    177    512    545   1111
 2002   1158   1054   1126    597    301     23      3     18    120    617    946   1194
 2003   1528   1348   1023    518    245     49      6      1    195    467    928   1208
 2004   1553   1280    826    474    212     50     19     84     72    476    780   1287
 2005   1541   1041    982    388    304      5      9      0      0      0      0      0
 MEAN   1536   1227    999    533    218     39      8     21    154    461    899   1346
