# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1319] CEDAR-RAPIDS-1
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia1319
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  35   3  34   4  41   5  39   5  37   8  37   6  32   8  34  10  41  10  47   6  43   3  36   3
  2  31   4  43   3  38   4  42   3  38   7  34   7  35   8  31  10  37   6  46   7  36   2  33   3
  3  39   3  31   3  31   3  42   5  37   9  36   8  31   9  33  10  39   8  37   5  36   2  27   4
  4  38   2  43   2  37   5  51   7  40   8  35   9  32   7  35   7  40   9  39   9  34   4  41   3
  5  36   3  36   2  33   4  50   3  41  10  34  10  33   7  31   7  35  11  38  10  34   2  35   3
  6  33   3  36   2  46   5  41   8  41   7  35  10  37  10  35   8  41  10  42   5  36   4  32   3
  7  31   3  33   3  41   6  41   8  37   3  37   7  33   4  37   9  35  12  37   5  37   5  33   2
  8  37   3  31   3  45   3  39   3  39   3  34  11  34  10  34   8  38   6  38   7  39   4  29   2
  9  32   5  32   5  41   5  41   5  40   6  36  12  34  11  33  12  37   5  35   6  35   4  32   5
 10  39   7  40   3  33   3  45   5  39  11  34   7  34  11  33  12  40  11  41   6  34   4  38   4
 11  43   5  41   3  44   3  41   3  36  11  34   7  30   7  32  12  37   8  41   7  37   4  34   2
 12  39   2  37   5  35   4  38   5  42   5  33   9  30  13  32   7  44   9  39  11  43   3  29   3
 13  34   2  43   3  41   4  43   4  44  10  31  10  33  12  36   8  34  11  39   7  40   3  42   4
 14  33   3  33   2  35   5  38   6  41  10  37  11  34   7  37  12  36   7  39   5  40   4  32   2
 15  45   4  37   4  42   5  46   7  35  10  32  11  31  10  32   9  39   6  39   6  35   5  31   4
 16  37   3  36   6  37   5  40   7  42   7  35  14  32  12  31   7  40   8  39   8  34   4  41   3
 17  38   3  36   3  35   5  46   8  39   8  33  13  32  12  34  11  34   6  35   8  33   4  33   2
 18  50   4  35   2  39   3  38  12  45   4  34   9  29   8  32   7  37   7  47   9  41   5  36   4
 19  46   2  37   3  36   4  43   5  39   6  34  11  31   8  35   9  36   6  38   7  41   4  30   2
 20  40   2  34   5  36   2  38   7  38  10  34   8  30  12  35   9  35   7  37   5  32   5  27   2
 21  41   2  38   3  37   4  42   5  40  12  31   7  32   6  33   7  35   7  37   4  28   5  42   5
 22  40   1  34   6  43   3  37   9  35   6  35  11  31   7  36   9  47   9  38   3  35   3  34   2
 23  36   4  36   4  40   3  40  10  38   9  34  11  31   8  31  10  37   7  41   5  33   3  28   2
 24  37   5  35   2  43   6  38   5  35   8  35   7  32  11  34  11  46   6  47   5  39   4  41   3
 25  33   3  38   8  45   6  39   5  36   5  32  13  31  12  36   9  42   6  41   3  31   5  28   3
 26  37   4  34   5  44   5  39   8  35   7  32  10  34   8  34   8  43   6  43   4  34   3  38   4
 27  32   5  36   5  41   3  37   6  35   5  33  12  38   9  35   8  38   9  42   6  35   4  34   4
 28  43   5  33   4  40   4  42   5  39   4  34  11  35  12  36  10  43   6  34   6  35   4  36   4
 29  34   3  34   8  36   5  43   5  38   7  31  12  33  10  34   6  43  11  39   3  31   5  45   2
 30  36   4  **  **  41   5  43   7  35   9  31  12  33  10  36  10  40   5  38   4  39   3  34   4
 31  40   4  **  **  41   4  **  **  37  10  **  **  36   3  38   8  **  **  40   4  **  **  32   2
