# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0385] AUDUBON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia0385
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  29  11  31  11  42  19  55  32  68  42  76  52  85  61  85  61  81  58  73  45  54  34  39  21
  2  30  12  29   9  41  20  56  33  69  42  77  52  85  62  85  62  82  58  73  45  54  32  40  22
  3  28   9  29   9  40  20  56  31  68  44  78  52  85  61  85  63  82  58  70  44  52  31  40  20
  4  27   9  31  11  40  19  55  30  70  46  79  54  85  63  84  61  80  57  69  42  51  30  39  20
  5  28   8  31  12  40  20  56  31  70  47  80  56  85  62  84  62  79  55  68  43  51  29  39  20
  6  28   8  30  11  41  19  60  32  69  45  80  56  85  61  83  61  80  55  66  43  51  30  35  17
  7  26   6  30  11  40  18  60  34  69  45  81  57  87  62  84  61  81  56  67  41  51  28  35  17
  8  28   7  31  11  41  19  57  34  71  46  80  57  86  63  85  61  80  56  67  41  51  28  33  15
  9  26   7  33  12  43  21  57  32  71  46  80  57  86  62  84  61  79  54  65  40  49  28  33  14
 10  26   6  34  14  44  22  58  33  72  45  81  56  85  62  84  60  78  52  66  39  50  27  35  15
 11  28   8  32  12  44  25  60  36  72  47  81  58  85  63  83  59  78  53  67  41  49  27  33  14
 12  29  10  33  13  44  24  57  35  72  46  82  59  86  64  83  59  78  52  68  41  48  27  33  14
 13  31   9  34  14  44  24  59  34  72  46  83  59  87  63  83  60  76  52  67  42  49  28  33  13
 14  30  11  35  15  45  23  60  36  72  48  82  60  86  63  83  60  74  50  68  42  48  27  33  14
 15  29   8  33  14  45  24  63  36  73  48  81  58  85  61  83  59  74  50  66  41  49  28  32  14
 16  29   8  35  13  46  24  63  37  74  49  81  58  86  62  84  60  72  49  66  40  48  28  33  13
 17  29   9  36  15  46  25  63  38  75  51  82  58  86  64  84  61  74  49  64  39  48  28  31  13
 18  30  10  37  19  46  26  65  39  74  51  82  59  88  65  84  60  76  51  61  38  47  27  32  12
 19  29   9  36  17  47  27  65  40  75  50  84  59  87  66  83  60  75  51  61  36  47  25  32  13
 20  27   7  37  18  47  26  64  42  76  49  83  60  86  64  82  59  73  49  62  36  44  25  30  11
 21  30   9  37  16  47  24  64  40  75  51  83  59  85  62  82  59  72  47  63  38  44  23  30  11
 22  30  11  37  17  49  26  65  39  74  51  82  58  85  63  84  60  71  46  64  39  45  23  31  13
 23  30  10  37  18  50  27  65  40  75  52  83  58  86  62  82  60  69  45  61  39  42  24  30  12
 24  30  10  38  17  49  27  67  40  75  50  83  59  86  62  82  59  70  45  60  36  43  22  31  11
 25  29  10  39  17  48  27  68  41  74  51  85  59  86  62  84  59  72  46  60  36  43  23  30  11
 26  26   8  40  19  50  26  68  43  73  52  85  61  86  63  84  60  74  46  61  36  41  23  32  12
 27  27   8  40  22  55  29  67  43  74  51  85  61  85  63  83  60  72  45  60  36  38  20  31  14
 28  28   7  40  20  55  31  66  40  75  53  86  61  85  62  84  59  72  46  58  34  36  17  32  14
 29  30   9  44  16  50  30  67  42  76  54  86  62  86  61  84  60  71  45  58  34  38  19  31  13
 30  30   8 *** ***  54  29  67  42  77  53  85  62  86  62  83  60  73  45  57  36  38  19  30  10
 31  31   9 *** ***  56  32 *** ***  77  53 *** ***  86  62  81  58 *** ***  56  35 *** ***  29  11
