# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0923] BRITT
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0923   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    23 296          187
   1952   4    10 101          10     5 279          178
   1953   4    18 108          10    27 300          192
   1954   4     8  98          10    31 304          206
   1955   3    28  87          10    24 297          210
   1956   4    24 115          11    10 315          200
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    13 103          10    17 290          187
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    24 297          192
   1963   3    21  80          11     1 305          225
   1964   3    31  91          10     9 283          192
   1965   3    30  89          10    24 297          208
   1966   5    10 130          10    24 297          167
   1967   5     3 123          10    26 299          176
   1968   4     5  96          11     9 314          218
   1969   3    31  90          10    22 295          205
   1970   4     4  94          11    15 319          225
   1971   4     5  95          11     4 308          213
   1972   4     8  99          10    18 292          193
   1973   4    11 101          11     5 309          208
   1974   3    25  84          10     2 275          191
   1975   4     4  94          10    29 302          208
   1976   3    22  82          10    17 291          209
   1977   4     6  96          11    11 315          219
   1978   3    26  85          11    14 318          233
   1979   4    10 100          10    13 286          186
   1980   3    25  85          10    28 302          217
   1981   3    20  79          10    23 296          217
   1982   4     9  99          11     4 308          209
   1983   4    18 108          10    12 285          177
   1984   3    19  79           9    29 273          194
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    24 298          188
   1989   4    12 102          10    18 291          189
   1990   4    17 107          10    28 301          194
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4     4  94          10    31 304          210
   1994   4     7  97          10    26 299          202
   1995   4     5  95          10    23 296          201
   1996   4     5  96          10    31 305          209
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     4 308          225
   1999   3    25  84          10    23 296          212
   2000   4     9 100          10     6 280          180
   2001   3    28  87          10    26 299          212
   2002   4    26 116          10    20 293          177
   2003   4    11 101          10     2 275          174
   2004   4    14 105          11    11 316          211
             MEAN= 98              MEAN=298     MEAN=200
