# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1833] CORNING
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia1833
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1322   1085   1097    625    133     72      8      9    145    411    965   1362
 1952   1272    898    989    464    186      2      4     10     67    469    774   1200
 1953   1247    935    818    582    227      6      0      0     69    215    638   1058
 1954   1352    707    944    308    274     34      0      0     45    379    631   1084
 1955   1300   1227    895    231     86     54      0      0     65    321    970   1274
 1956   1336   1128    863    508    123     18      0     19     77    154    788   1051
 1957   1496    952    860    479    187     17      0      1    135    433    873    978
 1958   1242   1315    967    449    114     38      8     23     74    317    679   1241
 1959   1468   1140    822    463    154     18     10      1    141    504   1005    987
 1960   1369   1339   1358    433    183     27      1      0    109    366    742   1174
 1961   1297    942    835    577    233     27      0      4    180    328    820   1380
 1962   1513   1132   1035    469     35     24      4      1    138    318    708   1159
 1963   1630   1137    703    330    145      2      0     16     52     89    629   1503
 1964   1095   1005    950    354     81     36      0     37    111    399    678   1264
 1965   1301   1183   1233    488     79     13      1     34    196    342    717    963
 1966   1426   1110    773    564    262     40      0     27    128    294    757   1141
 1967   1283   1165    793    407    329     36     23     31    147    472    863   1140
 1968   1391   1190    721    448    282     27      6      6    107    390    894   1305
 1969   1484   1095   1079    455    193     92      0      0     84    526    764   1243
 1970   1597   1002    977    496    119     29      8      8    131    431    877   1136
 1971   1471   1228    974    380    277      3     13     11    119    235    769   1109
 1972   1430   1220    846    502    191     41      4     19     96    510    879   1388
 1973   1324   1057    693    551    247     10      2      0    122    290    777   1328
 1974   1471   1015    780    432    193     62      0     16    218    397    792   1170
 1975   1350   1260   1135    583    140     38     14      0    219    363    682   1137
 1976   1335    899    851    367    275     19      7      2    119    619   1023   1384
 1977   1748   1078    729    323     47     13      2      8     68    479    829   1338
 1978   1709   1479   1088    480    264     33      0      9     70    459    848   1314
 1979   1824   1515    964    532    194     46      3     24    129    434    840   1084
 1980   1292   1298   1011    458    176     20      0      1    148    544    827   1250
 1981   1285   1094    778    337    284      5      9     16    118    475    753   1317
 1982   1756   1275   1000    598    155     97      4     57    153    374    847   1084
 1983   1206    964    870    639    291     45      0      0    131    435    766   1753
 1984   1382    873   1030    537    269      6      2      5    191    411    815   1175
 1985   1574   1259    733    374    101     48      0     30    197    403   1011   1581
 1986   1147   1187    720    392    126      6      0     37     58    391    959   1141
 1987   1217    830    716    420     86     14      4     38     86    572    671   1093
 1988   1410   1287    807    475     56     10     10     11     68    551    771   1115
 1989   1033   1441    909    453    210     37      3      7    172    391    885   1535
 1990   1076   1001    763    541    282     25     10      2     90    419    649   1329
 1991   1581    893    752    392    131      5      0      3    164    440   1086   1079
 1992   1100    885    692    544    193     20      7     52    163    388    921   1174
 1993   1435   1246    956    587    173     56      0     12    230    462    912   1130
 1994   1487   1236    775    474    183     26      3     18    118    336    718   1077
 1995   1388   1015    836    574    300     36      8      0    172    411    993   1182
 1996   1493   1169   1056    560    266     43      3      2    174    395   1009   1302
 1997   1504   1053    794    629    328      5     12      6     74    428    879   1162
 1998   1212    807   1042    469     66     72      0      0     30    305    666   1051
 1999   1379    875    857    443    183     44      2      7    164    418    571   1111
 2000   1190    887    670    464    110     39      2      2     99    270    986   1669
 2001   1360   1256   1054    360    178     59      0      3    131    419    492   1009
 2002   1112    978    995    471    268     10      0      3     83    564    891   1064
 2003   1365   1206    869    423    217     55      0      0    173    336    839   1070
 2004   1415   1203    721    419    173     51     15     47     51    357    702   1145
 2005   1379    905    845    370    219      2      4      0      0      0      0      0
 MEAN   1379   1101    891    467    187     31      4     12    122    397    812   1213
