# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2110] DECORAH-2-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia2110
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      2     44     39    184    112     10      9      0      0
 1952      0      0      0      5     21    193    281    140     65      0      0      0
 1953      0      0      0      0     43    190    219    179     55     25      0      0
 1954      0      0      0      2     17    239    274    144     64      5      0      0
 1955      0      0      0      0     43     70    402    309     93      2      0      0
 1956      0      0      0      0     53    243    132    199     21     13      0      0
 1957      0      0      0      5     14    118    303    183     25      0      0      0
 1958      0      0      0      3     16     56    134    207     52      9      0      0
 1959      0      0      0      0     73    149    183    299     95      0      0      0
 1960      0      0      0     21      8     73    174    214    115      1      0      0
 1961      0      0      0      0     29    141    163    196     86      0      0      0
 1962      0      0      0     14    103    107    127    152     34     20      0      0
 1963      0      0      0      2     25    208    242    166     59     40      0      0
 1964      0      0      0      2     96    180    340    185     73      0      0      0
 1965      0      0      0      0     82    101    203    190     16      7      0      0
 1966      0      0      0      0     21    161    302    148     41      8      0      0
 1967      0      0      3      3     40    143    182    116     20     16      0      0
 1968      0      0      0      3      9    155    222    226     36     33      0      0
 1969      0      0      0      0     54     39    233    195     52     14      0      0
 1970      0      0      0     24     78    164    249    175     79      9      0      0
 1971      0      0      0      3      3    256    121    130    107     24      0      0
 1972      0      0      0      0     79    108    156    207     36      0      0      0
 1973      0      0      0      0      1    140    206    209     50     10      0      0
 1974      0      0      0      7     15     53    289    120     22      0      0      0
 1975      0      0      0      0     67    143    265    209     17     16      0      0
 1976      0      0      0      5      7    130    246    162     45      6      0      0
 1977      0      0      0     21    120    132    298     95     35      0      0      0
 1978      0      0      0      0     54    124    184    197    140      1      0      0
 1979      0      0      0      0     25     88    185    153     67      4      0      0
 1980      0      0      0     20     57    127    291    197     63      0      0      0
 1981      0      0      0      0     11    109    228    154     33      0      0      0
 1982      0      0      0      0     27     33    254    179     56      0      0      0
 1983      0      0      0      0      0    144    340    337     96     16      0      0
 1984      0      0      0      0     16    158    201    268     77      0      0      0
 1985      0      0      0     37     51     97    230    127    123      0      0      0
 1986      0      0      0     15     28    154    314    103     60      0      0      0
 1987      0      0      0     12     90    237    358    191     48      0      0      0
 1988      0      0      0      0     63    242    323    345     73      2      0      0
 1989      0      0      0      0     28    109    303    211     39      3      0      0
 1990      0      0      0     34      7    168    233    206    126      8      0      0
 1991      0      0      1     20    122    245    235    194     87      0      0      0
 1992      0      0      0      0     52     71     99     80     38      4      0      0
 1993      0      0      0      0     27     76    174    177     21      9      0      0
 1994      0      0      0     13     33    181    146    100     86      3      0      0
 1995      0      0      0      0      2    186    278    357     51      9      0      0
 1996      0      0      0      0     30    145    145    148     57      2      0      0
 1997      0      0      0      0      0    145    233    116     38     45      0      0
 1998      0      0      2      0     83    141    220    234    133      4      0      0
 1999      0      0      0      0     27    156    340    132     65      0      0      0
 2000      0      0      0      0     45     90    195    199    103      9      1      0
 2001      0      0      0     15     50    162    294    246     35      4      0      0
 2002      0      0      0     25     30    198    334    184    112      6      0      0
 2003      0      0      0     17     10     95    216    264     80      1      0      0
 2004      0      0      0     17     37    105    180    112     97      6      0      0
 2005      0      0      0      8     12    239    273      0      0      0      0      0
 MEAN      0      0      0      6     40    141    235    187     63      7      0      0
