# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1954] CRESCO-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia1954
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  39 -24  50 -28  59 -29  79  13  85  26  89  37  97  40 100  44  92  40  85  26  72  14  62  -6
  2  42 -24  40 -36  56 -10  77  11  91  25  92  40  91  41  97  47  92  40  90  20  72   5  61  -9
  3  46 -23  45 -36  62  -9  77   8  88  24  86  36  95  49  98  45  91  35  85  24  70   6  60 -23
  4  41 -18  50 -34  65 -12  68   7  86  26  91  34  97  44  95  43  93  35  92  21  72  -2  56 -10
  5  40 -23  51 -29  66 -10  75   8  85  28  91  39  93  47  96  40  90  37  85  18  66  -6  60 -10
  6  40 -27  46 -28  69  -3  82  -1  85  23  90  42  96  44  92  47  92  37  90  18  65   7  62 -11
  7  39 -32  41 -18  71  -7  87   3  85  25  91  38  95  40  94  46  91  38  88  20  73 -10  48 -18
  8  54 -22  45 -21  76  -8  78  11  85  29  92  39  99  46  95  45  94  36  84  20  75  -8  44 -15
  9  55 -28  51 -22  73 -15  75  11  84  24  97  37  94  48  90  46  98  37  80  23  78   3  48 -22
 10  47 -29  48 -26  59 -11  76  16  89  27  95  35  96  45  90  42  91  38  80  23  71   6  46 -16
 11  43 -27  55 -20  62  -3  83  16  84  25  94  39  96  46  90  43  89  36  80  18  64  -4  54 -15
 12  47 -24  50 -23  61 -13  83  17  87  31  95  45  94  44  91  43  92  36  82  20  61  -3  57 -17
 13  43 -20  57 -20  71 -10  78  19  85  24  96  39  94  42  94  46  90  31  84  22  62  -4  52 -24
 14  47 -21  55 -14  64 -11  81  21  86  30  96  45  99  46  92  40  89  34  87  24  74  -1  53 -20
 15  42 -35  53 -12  64  -8  87  20  89  31  96  39  95  49  95  39  90  36  82  20  69   3  53 -16
 16  51 -31  52 -18  67  -6  90  22  90  28  89  37  95  48  97  39  92  33  81  22  70  -2  50 -16
 17  50 -26  58 -22  72  -2  86  16  85  31  90  40  96  49  98  40  93  33  81  21  65  -5  52 -20
 18  49 -28  63 -15  70  -7  85  19  88  35  92  48  97  48 100  42  92  34  82  15  68   0  53 -28
 19  45 -29  60 -18  58  -2  89  18  90  31  93  45  95  53  98  40  88  31  79  16  70   1  51 -30
 20  46 -31  56 -16  68  -9  86  23  90  33  92  40  94  47  97  43  87  27  82  18  63   7  47 -28
 21  44 -26  57 -17  69  -6  87  21  88  29 100  35  95  43 101  44  85  29  81  20  63  -7  45 -25
 22  48 -20  47 -14  67   5  89  19  90  29 100  39  96  45  91  46  80  25  75  18  70  -1  44 -23
 23  53 -26  51 -12  69  -3  91  21  90  30  93  44  95  47  92  45  78  29  81  19  58  -1  45 -28
 24  47 -23  57 -18  71 -10  83  22  85  36  92  44  95  47  89  43  80  26  76  15  57  -5  42 -26
 25  54 -24  54 -18  70  -6  82  26  86  34  92  43  93  49  95  41  83  30  76  18  60  -7  43 -30
 26  55 -25  58 -20  70  -1  83  28  90  33  90  48  99  46  96  40  84  28  78  16  57 -16  45 -29
 27  59 -23  54 -16  77  -3  83  25  91  34  94  39 100  45  93  46  88  28  76  15  61 -10  46 -28
 28  53 -30  55 -20  74   5  85  27  88  32  95  42 100  46  97  40  85  24  73  15  64  -9  49 -16
 29  41 -29  58  -5  77  -3  89  21  90  32  96  47 100  44  90  41  85  27  68  12  58  -7  53 -16
 30  43 -30 *** ***  83  -3  86  22  88  33  96  40 100  45  90  45  85  26  74  10  64  -9  46 -19
 31  44 -30 *** ***  73   5 *** ***  88  39 *** *** 102  46  91  44 *** ***  75  11 *** ***  54 -24
