# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2364] DUBUQUE-LOCK-AND-DAM
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia2364
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1578   1273   1159    687    154     70      7     21    176    393   1032   1342
 1952   1357   1013   1039    479    202     14      0      8    101    550    744   1151
 1953   1255   1048    911    643    219     12      0      0     93    253    681   1132
 1954   1364    840    996    430    315     47      0      1     74    418    727   1149
 1955   1324   1183    991    292    104     42      0      6     63    345    947   1374
 1956   1383   1218   1004    577    195     19      1      7    108    191    797   1152
 1957   1531    980    920    453    223     29      0      3    117    445    835   1066
 1958   1322   1338    948    454    142     54      1     15     64    287    705   1443
 1959   1568   1278   1009    491    114      7      4      0    102    504   1051    989
 1960   1286   1238   1349    438    212     21      3      2     68    371    730   1295
 1961   1409    952    891    635    247     16      4      0    137    344    800   1355
 1962   1551   1239   1080    549    115     37      8      0    165    323    809   1268
 1963   1708   1329    831    390    197     15      0      9     83     96    642   1557
 1964   1172   1070    962    458     70     21      1     21    111    424    654   1314
 1965   1416   1233   1156    550    102     15      0     22    131    353    742    983
 1966   1608   1177    831    587    292     21      0      8    114    397    773   1222
 1967   1251   1321    913    467    316     12     23     37    121    440    875   1109
 1968   1337   1228    690    384    215     20      7      7     81    349    773   1231
 1969   1469   1073   1044    414    168     71      1      0     75    454    807   1248
 1970   1625   1147    965    436    140     14      1      0     97    322    793   1221
 1971   1581   1195   1009    447    211      2      8      2     77    176    763   1100
 1972   1480   1319    987    570    134     39      0      4     74    474    859   1357
 1973   1245   1014    638    494    204      1      0      0     90    215    753   1282
 1974   1382   1161    888    391    234     31      0      6    161    370    730   1124
 1975   1305   1153   1172    637    103     16      6      0    172    297    617   1105
 1976   1359    935    802    387    209      5      0      4    124    529    980   1450
 1977   1798   1104    678    298     55     23      0     19     60    417    846   1378
 1978   1702   1450   1087    450    193     18      2      3     58    428    800   1323
 1979   1775   1461    985    586    230     23      7     25     74    436    833   1079
 1980   1351   1345   1065    475    127     16      0      0    101    480    747   1211
 1981   1281   1025    755    355    198      9      8      4    106    444    723   1269
 1982   1729   1230   1009    605     78     43      0     13    115    319    803   1000
 1983   1209    973    852    591    233     14      6      0    102    339    714   1598
 1984   1469    956   1071    473    220      0      1      2    118    288    767   1116
 1985   1556   1246    757    327     57     30      0      4    142    362    955   1592
 1986   1359   1209    765    344     96      9      2     14     64    343    913   1136
 1987   1249    875    729    313     94      2      0     20     70    491    649   1076
 1988   1504   1298    807    403     54      5      1      3     36    506    748   1171
 1989   1065   1347    951    470    189     16      0      1    127    318    832   1503
 1990   1076    987    750    461    202     22      1      2     77    383    624   1299
 1991   1535   1011    767    354    119      0      0      0    150    378    986   1138
 1992   1188    942    797    500    134     25      6     18    119    387    885   1204
 1993   1344   1182    981    535    122     42      0      2    184    394    828   1157
 1994   1660   1432    910    474    200     16      6     23     84    316    718   1091
 1995   1426   1168    869    627    203     19      5      0    160    404   1034   1303
 1996   1490   1284   1101    568    284     28      0      0    134    400   1036   1349
 1997   1571   1119    905    575    323      7      5      4     64    428    923   1097
 1998   1225    812    902    442     63     56      0      0     29    349    702   1042
 1999   1544    907    909    394    135     24      0      0    132    417    605   1194
 2000   1394   1030    685    498    141     32      0      0    123    302    886   1676
 2001   1376   1270   1046    393    116     71      1      0    125    448    508   1036
 2002   1094    935   1026    514    283     19      0      0     65    536    855   1124
 2003   1452   1270    973    497    214     48      0      1    137    400    814   1110
 2004   1468   1216    777    433    180     29      5     39     40    377    695   1198
 2005   1430   1003    938    347    252      0      1      0      0      0      0      0
 MEAN   1422   1146    928    473    175     24      2      7    103    378    797   1231
