# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1394] CHARITON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1394   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    25 116          10     3 277          161
   1953   4    27 117           9    22 265          148
   1954   5    20 140          10    17 290          150
   1955   4     8  98           9    12 255          157
   1956   5    16 137          10     7 281          144
   1957   5     6 126          10    10 283          157
   1958   5     6 126          10     1 274          148
   1959   5    15 135          10     9 282          147
   1960   4    30 121          10    19 293          172
   1961   5     2 122           9    28 271          149
   1962   4    19 109           9    20 263          154
   1963   5    23 143          10    28 301          158
   1964   4    26 117           9    28 272          155
   1965   4    19 109           9    24 267          158
   1966   5    14 134          10     1 274          140
   1967   5     7 127           9    29 272          145
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10     4 277          155
   1971   5    13 133           9    24 267          134
   1972   4    25 116           9    30 274          158
   1973   5    17 137          10    30 303          166
   1974   4    24 114           9    22 265          151
   1975   4    20 110           9    25 268          158
   1976   5     8 129          10     6 280          151
   1977   4    26 116          10     3 276          160
   1978   5     3 123          10     8 281          158
   1979   4    28 118           9    22 265          147
   1980   5    14 135           9    26 270          135
   1981   5    20 140          10     2 275          135
   1982   4    23 113          10    21 294          181
   1983   4    25 115           9    22 265          150
   1984   5     8 129           9    26 270          141
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4    12 102          10     3 276          174
   1988   4    29 120          10     4 278          158
   1989   5    10 130           9    24 267          137
   1990   5     2 122          10    11 284          162
   1991   4    24 114           9    19 262          148
   1992   5    27 148           9    29 273          125
   1993   4    22 112           9    29 272          160
   1994   5     8 128          10    10 283          155
   1995   4    25 115           9    22 265          150
   1996   4    30 121          10     3 277          156
   1997   5    16 136          10    17 290          154
   1998   4    19 109          10     8 281          172
   1999   4    18 108           9    21 264          156
   2000   5    14 135          10     6 280          145
   2001   4    25 115           9    25 268          153
   2002   5    20 140          10     7 280          140
   2003   4    23 113           9    29 272          159
   2004   5    15 136          10     2 276          140
             MEAN=122              MEAN=275     MEAN=153
