# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3290] GLENWOOD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia3290   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     6 280          173
   1953   4    20 110          10     7 280          170
   1954   4     8  98          10    30 303          205
   1955   4     7  97          10    15 288          191
   1956   4    30 121          10    26 300          179
   1957   4    14 104          10    18 291          187
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   4    18 109          10    20 294          185
   1961   4     7  97          10    20 293          196
   1962   4    15 105          10    25 298          193
   1963   4    23 113          11     1 305          192
   1964   4     8  99          10     9 283          184
   1965   3    30  89           9    24 267          178
   1966   5     1 121          10    16 289          168
   1967   5     3 123          10    27 300          177
   1968   4    24 115          11     3 308          193
   1969   4     5  95          10    14 287          192
   1970   4     4  94          10    14 287          193
   1971   4     6  96          10    31 304          208
   1972   4     8  99          10     7 281          182
   1973   4    12 102          10    29 302          200
   1974   4    16 106          10     1 274          168
   1975   4    20 110          10     1 274          164
   1976   5     8 129          10     6 280          151
   1977   4    26 116          10     9 282          166
   1978   5     2 122          10     7 280          158
   1979   4    28 118          10     5 278          160
   1980   5     9 130          10     3 277          147
   1981   5    11 131          10    19 292          161
   1982   4    22 112          10    16 289          177
   1983   4    24 114           9    21 264          150
   1984   4     6  97           9    26 270          173
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    13 286          174
   1987   4    12 102          10     3 276          174
   1988   4    24 115          10     5 279          164
   1989   5     7 127          10     7 280          153
   1990   5    13 133          10    10 283          150
   1991   4    10 100           9    19 262          162
   1992   4    27 118          10    11 285          167
   1993   4     6  96          10    10 283          187
   1994   4     7  97          10    25 298          201
   1995   4    13 103           9    22 265          162
   1996   4    24 115          10    30 304          189
   1997   5    13 133          10    14 287          154
   1998   4    18 108          11     6 310          202
   1999   4     4  94          10     4 277          183
   2000   4    12 103          10     6 280          177
   2001   4    18 108          10     6 279          171
   2002   4    22 112          10     7 280          168
   2003   4    10 100           9    29 272          172
   2004   5     4 125          10     2 276          151
             MEAN=109              MEAN=284     MEAN=175
