# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6103] NORTHWOOD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia6103
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  23   7  24   5  34  14  48  30  64  40  74  51  83  59  83  60  77  55  69  43  51  33  33  18
  2  24   7  23   4  34  17  50  30  66  41  73  51  82  61  83  61  78  55  69  43  50  31  34  18
  3  23   5  23   4  34  17  49  29  66  42  76  51  82  60  83  61  78  56  67  42  48  30  34  17
  4  22   5  25   6  34  16  49  28  68  44  77  54  82  61  81  60  77  54  65  41  46  28  34  16
  5  22   2  25   6  34  16  50  29  68  45  78  55  82  59  81  59  77  53  64  41  46  27  33  16
  6  21   4  25   7  35  16  52  30  66  43  79  55  83  59  82  60  76  53  63  40  47  28  30  13
  7  19   1  25   5  33  14  53  32  66  43  78  57  83  60  81  59  79  53  63  40  46  27  29  14
  8  21   1  25   7  34  15  51  31  67  44  78  56  83  61  80  60  78  53  63  41  46  27  28  14
  9  21   3  26   7  35  17  51  30  66  44  78  56  83  60  80  59  75  53  61  39  44  27  28  12
 10  20   2  27  10  36  18  52  31  68  44  79  56  82  60  80  57  76  51  62  38  46  26  28  11
 11  21   2  26   8  38  21  54  32  69  45  79  57  83  61  80  57  75  51  62  39  44  26  28  11
 12  23   6  26   8  38  21  53  34  69  44  79  57  83  62  81  58  75  50  64  39  43  25  27  10
 13  24   7  29  11  38  22  53  33  70  44  81  58  83  62  81  59  73  50  63  40  44  26  27  10
 14  23   6  29  10  39  22  55  34  70  46  81  58  83  61  81  58  71  49  64  40  43  26  27  12
 15  22   4  28  11  38  20  59  34  71  47  78  57  82  60  81  58  70  48  62  39  44  25  27  11
 16  22   2  28   9  40  20  58  35  71  47  78  56  84  61  81  58  70  47  61  38  44  25  27  10
 17  23   5  30  11  40  22  59  36  72  48  79  57  85  63  81  59  72  49  61  38  43  26  26  10
 18  22   5  31  15  40  22  59  36  73  49  79  58  85  63  81  58  73  50  59  36  43  25  26  10
 19  22   4  31  13  39  24  61  38  72  48  81  58  84  62  80  58  71  49  58  35  41  24  26  10
 20  21   2  31  12  40  24  60  39  74  48  80  58  83  62  80  57  69  47  58  35  39  22  24   8
 21  22   4  31  12  40  22  60  38  73  49  79  58  83  61  79  58  68  46  59  36  38  21  24   8
 22  24   6  31  12  43  22  61  37  73  50  80  57  83  61  79  58  67  44  59  36  40  21  25   9
 23  24   4  32  14  43  24  61  37  73  49  79  58  82  61  79  58  65  42  57  37  37  21  25  10
 24  24   5  32  14  43  23  61  37  72  49  81  58  83  60  79  57  66  43  57  35  36  19  25   7
 25  22   4  32  13  43  24  64  39  71  50  82  59  83  61  80  57  68  43  56  35  38  21  23   7
 26  20   2  33  15  43  24  65  40  70  51  82  59  83  61  80  58  70  44  56  34  35  19  25   7
 27  20   2  33  17  47  26  64  40  72  51  82  60  82  61  81  59  68  44  57  34  33  17  25   8
 28  21   3  33  16  48  28  62  40  72  51  83  60  82  60  80  58  68  43  54  33  31  15  27  10
 29  22   3  34  13  45  28  63  40  73  52  83  61  82  60  81  58  68  44  55  33  31  16  25   8
 30  22   2 *** ***  48  28  64  41  75  52  82  60  82  60  79  58  68  43  54  34  32  16  24   7
 31  23   2 *** ***  50  29 *** ***  75  53 *** ***  82  60  79  56 *** ***  53  34 *** ***  23   8
