# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0608] BELLEVUE-L-AND-D-12
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia0608
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  39   3  33   5  36   5  39   4  38   7  37   4  37   6  37   7  36  10  46   6  42   3  30   4
  2  34   4  39   3  41   3  52   4  41   6  39   5  35  10  36   8  38   8  40   8  38   5  34   2
  3  37   4  36   4  35   4  36   6  42   4  38   6  33   7  31  11  37   6  38   9  39   4  30   3
  4  39   3  42   2  33   4  50   4  41   6  37   8  34   9  34   8  39  10  39   4  38   4  30   4
  5  35   2  41   2  40   4  44   4  45   6  38  10  38   7  33   6  37   3  37   6  41   4  31   3
  6  40   2  32   5  45   4  50   6  41  11  38   7  36  12  30   6  42  10  40   3  38   3  37   4
  7  35   4  45   4  39   6  41  10  41   6  40   9  37   8  33   7  37   9  40   5  37   3  32   3
  8  36   3  33   3  45   3  39   6  39   3  38   7  32   8  38   7  41   8  42   6  38   5  27   4
  9  36   3  34   4  42   4  37   4  38   5  40   4  34   9  34   9  34   8  42   5  45   5  30   3
 10  35   2  35   3  41   4  44   7  42   8  36   8  37  12  34  11  35   5  41   3  40   3  35   3
 11  44   6  41   4  37   6  48   5  36   3  40   5  33   6  33   7  39   8  46   7  37   4  30   3
 12  38   3  39   3  33   6  44   3  39   4  43   8  33   9  35   5  41   7  42  11  41   5  32   3
 13  37   4  44   3  32   2  47   3  44   5  36   8  33   8  32   6  40   7  39   9  39   5  36   2
 14  33   3  38   4  35   4  42   5  43   7  39  12  30   6  36   7  37   9  42   4  40   4  31   2
 15  32   3  41   2  36   6  43   6  41   6  33   5  34   6  34  13  40   4  39   9  38   6  42   3
 16  38   4  36   4  35   6  38   7  39   7  36  11  35  11  33   8  40   6  41   6  43   3  30   5
 17  41   5  36   3  37   4  40   3  44   5  37   9  37  10  31  10  37   7  39   7  38   2  34   2
 18  30   4  38   5  43   5  38   5  46   5  36  11  36  10  32  10  40   6  49   4  43   6  35   3
 19  57   3  37   3  38   2  36   6  38   2  37  10  33  10  31   7  38   2  39   6  35   5  34   4
 20  41   3  36   3  30   2  37   8  42   9  37  10  34   4  35  10  38   6  41   4  39   4  31   2
 21  39   3  37   3  33   5  42   6  43   5  38   6  34   9  35   8  39   6  37   3  39   4  41   2
 22  38   3  39   4  36   4  44   8  38   7  38   9  33   8  35   6  44   7  40   3  35   4  35   4
 23  48   3  37   4  41   3  40   4  38   7  36   4  31   9  34   6  40   5  40   3  32   5  30   2
 24  38   5  34   5  40   2  45   3  40   7  35   6  32   8  33  12  42   5  45   5  38   4  39   3
 25  40   4  31   5  37   4  39   4  38   7  34  10  32  10  35   7  38   6  40   4  35   3  34   2
 26  35   5  37   5  40   5  37   6  36   6  34   8  32   9  36   5  44   7  39   4  33   4  38   4
 27  39   4  35   5  42   3  40   7  40   7  32   8  33   9  35   7  41   6  42   3  32   4  35   5
 28  43   4  35   5  42   3  40   6  40   5  34   7  38  11  37   7  45   4  38   6  32   3  38   5
 29  46   3  31   8  42   7  44   5  41   5  36   8  33   8  36   6  43   8  37   8  34   3  36   2
 30  41   4  **  **  46   5  40   7  36   5  32  12  31   9  32   7  44   7  43   3  40   1  34   2
 31  36   3  **  **  43   4  **  **  42   7  **  **  32   4  39  10  **  **  39   4  **  **  41   2
