# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8266] TIPTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia8266
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1457   1135   1075    572     97     33      2      5    142    375   1001   1294
 1952   1312    982    985    419    192      5      0     10     87    532    735   1134
 1953   1261   1001    872    616    192      4      0      1     83    238    672   1125
 1954   1323    790    964    344    279     42      0      1     49    384    702   1133
 1955   1336   1144    896    223     92     42      0      0     72    336    936   1305
 1956   1332   1118    910    520    153     20      1     10     95    162    786   1127
 1957   1497    926    860    425    175     23      0      0    103    427    825   1016
 1958   1284   1322    911    434    126     32      4     15     80    297    701   1373
 1959   1552   1185    905    458    117     12      8      0    100    489   1040    984
 1960   1291   1261   1316    406    183     27      1      2     70    368    718   1262
 1961   1348    940    834    630    244     29      1      2    142    322    774   1341
 1962   1554   1200   1057    487     76     31     11      1    152    342    772   1268
 1963   1685   1294    749    349    166     10      2     14     79    103    660   1571
 1964   1156   1089    951    435     58     19      1     42    123    437    661   1308
 1965   1397   1167   1189    488     92     13      0     23    123    365    732    955
 1966   1577   1115    762    518    273     17      0      5    109    374    714   1197
 1967   1225   1239    809    413    284      6     29     17    133    428    866   1113
 1968   1328   1199    645    388    218     19      2      9     75    354    786   1234
 1969   1498   1066   1002    377    162    125      4      1    118    545    856   1336
 1970   1718   1226   1010    495    145     31      6     10    126    381    818   1216
 1971   1612   1227   1043    477    271      1     22     19    115    227    776   1100
 1972   1478   1379    925    567    186     58     14     25    113    518    900   1402
 1973   1343   1078    662    563    241      6      0      2    120    277    787   1340
 1974   1461   1150    884    426    271     50      0     30    222    401    794   1205
 1975   1333   1198   1219    648    128     28     20      4    232    367    620   1130
 1976   1484    935    777    417    236     16      3     21    160    615   1068   1545
 1977   1888   1136    712    349     72     13      2     24     73    461    838   1388
 1978   1722   1505   1070    504    236     14      3     14     75    519    808   1387
 1979   1848   1570    977    597    225     28     10     21    129    352    834   1055
 1980   1327   1318    997    461    134     19      0      1    100    508    784   1229
 1981   1310   1046    800    329    236      6     12      8    106    471    776   1293
 1982   1760   1252    990    632     87     57      3     32    155    362    809   1000
 1983   1230    995    842    613    260     20      3      0    137    419    771   1671
 1984   1464    968   1115    539    264      8      3     10    175    365    827   1156
 1985   1612   1258    768    359     98     61      1     23    185    419    952   1622
 1986   1330   1249    748    364    133      4      1     33     70    423    947   1139
 1987   1256    880    752    373     95      9      1     32    101    554    668   1113
 1988   1473   1313    843    471     85     17      3     10     61    585    802   1199
 1989   1069   1379    948    493    230     37      0      5    180    405    870   1597
 1990   1108   1048    779    539    277     29      7      4    128    506    698   1334
 1991   1579   1041    825    413    145      7      1      7    191    474   1018   1172
 1992   1255    977    845    582    214     43     18     75    214    474    940   1305
 1993   1440   1242   1050    643    196     80      0     17    273    519    919   1237
 1994   1698   1390    916    524    237     24     17     42    132    355    773   1135
 1995   1491   1152    883    658    257     20     13      0    206    460   1083   1306
 1996   1494   1286   1139    629    336     54     11      3    187    431   1089   1360
 1997   1588   1133    885    650    378     13     20     25    101    497    947   1203
 1998   1291    830    928    499    102     75      1      0     50    400    751   1111
 1999   1534    927    973    451    167     38      2     14    195    469    672   1249
 2000   1397   1027    700    509    147     54      2      5    152    336    929   1690
 2001   1438   1278   1060    388    163     89      3      7    178    478    532   1070
 2002   1128   1036   1031    560    317     17      1     13     89    555    926   1161
 2003   1478   1285   1006    492    260     74      8      0    170    454    846   1157
 2004   1475   1245    794    451    193     61     18     86     74    438    740   1227
 2005   1422    981    933    377    283      3     11      0      0      0      0      0
 MEAN   1435   1148    919    483    191     30      6     14    128    414    819   1251
