# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5493] MILFORD-4-NW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5493   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    16 107           9    23 267          160
   1953   5    13 133          10    26 299          166
   1954   5     8 128          10    16 289          161
   1955   5     8 128          10    15 288          160
   1956   5     4 125           9    30 274          149
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   4    30 121          10    19 293          172
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    23 296          187
   1963   5    22 142          10    28 301          159
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    24 267          149
   1966   5    11 131          10     1 274          143
   1967   5     9 129          10    11 284          155
   1968   5    17 138          10     4 278          140
   1969   4    28 118          10    13 286          168
   1970   5     2 122          10     9 282          160
   1971   5    12 132           9    23 266          134
   1972   4    25 116           9    30 274          158
   1973   4    27 117          10    29 302          185
   1974   4    23 113           9    22 265          152
   1975   4    20 110          10     1 274          164
   1976   5     7 128          10     6 280          152
   1977   4     6  96          10     6 279          183
   1978   5     2 122          10    16 289          167
   1979   5     3 123          10     9 282          159
   1980   5     8 129          10     3 277          148
   1981   5    10 130          10    19 292          162
   1982   4    27 117          10    16 289          172
   1983   5    15 135           9    21 264          129
   1984   4    29 120           9    26 270          150
   1985   4     9  99          10     9 282          183
   1986   4    22 112          10    13 286          174
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10     4 278          168
   1989   5     7 127           9    23 266          139
   1990   5     1 121          10    10 283          162
   1991   4    10 100           9    19 262          162
   1992   4    27 118           9    28 272          154
   1993   4    26 116          10     2 275          159
   1994   5     1 121          10    25 298          177
   1995   4    27 117           9    22 265          148
   1996   5     1 122          10     3 277          155
   1997   5    15 135          10    14 287          152
   1998   4    17 107          10    13 286          179
   1999   4    18 108          10     2 275          167
   2000   4    21 112          10     6 280          168
   2001   4    18 108          10     6 279          171
   2002   5     2 122          10     7 280          158
   2003   4     9  99          10     1 274          175
   2004   5     2 123          10     2 276          153
             MEAN=118              MEAN=279     MEAN=161
