# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1394] CHARITON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia1394
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  31  13  35  12  43  19  57  34  68  43  76  52  85  61  86  61  82  57  74  45  58  37  41  23
  2  32  13  31  12  44  22  56  34  69  43  76  52  85  62  86  63  82  58  74  45  56  34  43  24
  3  32  12  31  11  43  23  57  33  69  44  77  51  85  61  87  63  83  58  72  45  54  33  43  23
  4  31  10  33  12  43  22  57  32  69  45  78  53  85  62  85  62  82  57  70  43  52  32  42  22
  5  30  10  34  13  42  22  56  32  71  47  80  55  85  61  85  61  80  55  69  43  52  31  42  23
  6  31  11  33  13  43  21  60  33  71  46  79  56  85  61  84  62  81  56  68  43  52  31  39  20
  7  28   7  33  12  42  20  62  34  69  46  80  56  87  62  84  61  82  56  68  41  52  30  38  19
  8  29   8  34  13  43  21  59  36  70  46  81  57  87  63  85  62  82  56  69  42  53  30  36  19
  9  30   9  34  13  44  22  59  33  70  46  80  57  86  62  85  61  80  56  67  41  52  29  36  16
 10  28   8  37  16  45  23  58  34  72  47  80  56  86  62  85  61  80  53  67  40  53  28  37  18
 11  30  10  36  15  47  26  61  36  71  47  81  59  86  63  83  59  79  52  67  41  51  29  36  17
 12  32  12  35  15  47  26  59  36  72  45  81  59  86  64  83  58  79  52  69  41  50  29  35  16
 13  32  11  37  15  47  25  59  35  72  47  83  59  87  63  85  60  78  53  68  43  51  30  36  14
 14  32  13  38  18  48  26  60  37  72  47  82  60  87  63  84  60  76  52  69  43  50  30  35  16
 15  31  11  36  18  47  25  62  37  74  47  80  59  86  62  84  60  75  50  69  41  52  30  35  17
 16  30   9  36  15  47  24  64  39  74  49  81  58  86  62  85  61  74  50  68  41  51  30  35  15
 17  31  11  38  16  49  26  64  39  75  51  82  57  87  63  85  61  75  51  66  40  51  29  34  16
 18  31  12  40  19  50  28  65  40  75  51  83  59  88  65  85  61  77  52  64  38  50  29  34  14
 19  30  10  40  20  48  28  66  41  76  50  84  59  87  66  85  61  76  52  62  36  49  28  34  16
 20  30  10  40  19  48  28  66  42  76  50  83  60  87  65  84  59  75  51  63  37  47  26  32  14
 21  30  11  41  20  48  26  66  41  75  50  82  59  86  63  83  59  73  49  65  40  47  25  32  12
 22  33  13  40  19  52  27  65  40  74  52  82  58  86  64  84  59  73  47  66  39  48  26  33  15
 23  34  12  40  21  52  29  65  41  74  50  83  59  86  63  83  60  71  46  63  40  47  26  34  16
 24  33  11  40  18  51  28  66  41  74  51  83  59  86  63  83  59  70  46  62  38  46  24  34  12
 25  33  12  41  19  50  29  69  42  75  51  84  60  87  62  84  59  72  47  61  37  46  24  32  13
 26  29  11  43  20  50  29  69  44  74  51  84  61  86  62  85  60  74  46  62  35  44  25  33  13
 27  29   9  43  22  56  30  69  45  74  52  85  61  86  63  85  62  72  46  61  37  41  24  33  15
 28  31  10  42  21  57  33  66  42  75  52  86  61  87  63  85  59  73  46  60  34  39  19  34  16
 29  32  11  46  18  53  32  67  42  74  52  86  62  86  61  85  59  73  46  60  35  39  21  34  16
 30  32  10 *** ***  54  32  68  44  77  52  85  62  87  62  86  60  73  46  61  38  41  20  32  13
 31  33   9 *** ***  56  33 *** ***  78  54 *** ***  87  62  83  58 *** ***  58  38 *** ***  32  14
