# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0133] ALGONA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia0133
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1569   1206   1302    693    129     80     14     15    211    461   1081   1461
 1952   1541   1046   1106    482    245     15      4     13    110    551    828   1282
 1953   1444   1169    949    689    228     16      8      2    115    271    750   1204
 1954   1560    826   1094    452    344     48      0      5     98    511    742   1226
 1955   1439   1340   1082    313    112     62      0      9    139    429   1135   1591
 1956   1611   1430   1114    637    228     17     11     30    150    255    933   1230
 1957   1663   1099   1002    531    254     35      0     13    179    526    963   1159
 1958   1343   1382   1009    528    151     88     12     27     94    368    840   1495
 1959   1642   1419   1042    505    168     23     11      3    188    590   1180   1091
 1960   1442   1353   1438    512    200     39      5      4    170    433    814   1386
 1961   1499   1171   1032    728    354     52      8      4    199    385    950   1478
 1962   1695   1316   1252    617    123     37     14      5    221    395    782   1304
 1963   1801   1337    869    458    246      9      0     21     76    157    742   1618
 1964   1271   1103   1132    495     92     27      2     48    171    470    834   1464
 1965   1583   1395   1380    598    114      3      2     36    267    385    895   1077
 1966   1767   1272    822    672    285     27      0     31    160    448    947   1360
 1967   1412   1323    859    484    357     16     35     31    153    511    948   1267
 1968   1492   1356    748    438    299     44      8     18    137    424    931   1427
 1969   1689   1250   1376    499    187     96      3      0    134    572    907   1394
 1970   1811   1276   1138    548    182     31      9      9    180    493    937   1437
 1971   1721   1300   1120    473    240      9     34     25    144    335    887   1342
 1972   1674   1453   1023    611    197     42     24     32    163    561    950   1609
 1973   1447   1165    764    574    265     10      2      4    132    297    862   1444
 1974   1536   1141    948    477    286     60      0     35    230    409    908   1310
 1975   1525   1340   1231    730    147     35     13      4    239    341    818   1259
 1976   1404    955    941    380    220     15      0     12    122    632   1057   1516
 1977   1838   1083    751    316     50      6      1     20     70    497    941   1453
 1978   1787   1467    997    512    198     31      5     11     64    467    970   1520
 1979   1903   1513   1115    659    262     19      3     29     98    454    939   1132
 1980   1426   1349   1062    497    174     16      3      0     97    537    771   1288
 1981   1320   1074    770    365    232      7     12     10    113    518    737   1402
 1982   1816   1273    993    601    100     43      0     28    152    410    970   1191
 1983   1363   1033    906    645    295     26      0      0    143    484    894   1890
 1984   1560   1064   1202    581    266     10      5      5    192    418    889   1371
 1985   1598   1298    846    393     90     84      8     40    250    528   1264   1786
 1986   1392   1355    841    457    195     12      0     57    126    476   1103   1309
 1987   1298    894    826    380     84      8      3     54    110    613    778   1219
 1988   1725   1462    882    540     64      6      2     16     90    606    900   1383
 1989   1211   1469   1100    547    207     55      0      9    193    439   1098   1655
 1990   1182   1138    875    563    274     36     11     10    119    503    795   1558
 1991   1729   1149    909    473    193     10     10     12    211    536   1208   1270
 1992   1234   1055    894    620    199     35     45     69    171    504   1027   1378
 1993   1612   1396   1224    638    253     71      2     19    272    516   1011   1333
 1994   1838   1463    881    509    162     13      4     34     97    362    793   1314
 1995   1495   1194    931    643    260     39      7      2    203    462   1089   1325
 1996   1607   1234   1105    601    307     43      6      5    191    402   1158   1551
 1997   1628   1211    959    623    319      1     11     32    128    476   1093   1200
 1998   1436   1001   1097    508     99     92      1      0     64    428    801   1202
 1999   1638   1009    960    548    209     59      0     10    204    518    695   1274
 2000   1493   1069    754    571    171     70     22     14    165    419   1078   1836
 2001   1506   1513   1251    508    226     72      5     26    196    519    566   1145
 2002   1266   1110   1232    598    353     31      5     23    158    693   1004   1229
 2003   1538   1369   1065    538    293     60      5      5    201    459   1003   1283
 2004   1588   1379    872    523    279     78     26     99     89    459    828   1316
 2005   1567   1040   1067    424    292      7     13      0      0      0      0      0
 MEAN   1549   1238   1021    536    214     36      8     20    155    461    926   1375
